time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.7077637,-0.03808594,-0.7971191,0.01267176,0.1143511,0.001603054
0.037,-0.7023926,0.07861328,-0.7990723,0.04496183,-0.02503817,-0.007633588
0.05900001,-0.708252,0.02758789,-0.9116211,-0.05358779,-0.1029008,0.02145038
0.081,-0.6984863,0.07666016,-0.7050781,-0.1458015,-0.1832825,0.07984733
0.102,-0.6652832,0.1733398,-0.6604004,-0.06473283,-0.140916,0.04167939
0.123,-0.6628418,0.2092285,-0.6240234,0.1142748,-0.08335877,-0.03251908
0.145,-0.6608887,0.1196289,-0.6345215,0.09595421,-0.01007634,-0.05053435
0.166,-0.6887207,0.1218262,-0.7055664,0.02625954,0.01022901,-0.04519084
0.188,-0.708252,0.0715332,-0.7429199,-0.06717557,-0.01671756,-0.01755725
0.209,-0.7570801,0.1489258,-0.7150879,-0.1309924,-0.04977099,0.03992367
0.23,-0.8625488,0.230957,-0.7119141,-0.03328244,-0.06290077,0.09465649
0.252,-0.8261719,0.8442383,-0.7927246,0.01854962,-0.1816031,0.03206107
0.273,-0.7438965,1.199951,-0.5449219,0.1990076,-0.2264885,-0.4446565
0.295,-0.6296387,0.8774414,-0.3112793,0.4259542,-0.05992366,-1.100763
0.316,-0.5905762,-0.2045898,-0.4138184,0.6539695,0.2061832,-1.395344
0.337,-0.4919434,-1.365723,-0.7089844,0.3470993,0.3668702,-1.058779
0.359,-0.4799805,-2.0,-0.9775391,-0.07557252,0.4225191,-0.2456489
0.38,-0.5478516,-2.0,-1.369141,0.06572519,0.2462595,0.4951145
0.401,-0.6333008,-1.646484,-1.643555,0.8229772,-0.1070229,0.8915267
0.423,-0.572998,-1.775146,-1.557617,1.139771,-0.4463359,1.218855
0.444,-0.4223633,-1.77417,-1.162842,1.023435,-0.6148091,1.734885
0.466,-0.1992188,-1.452637,-0.9155273,1.076183,-0.6046565,2.254275
0.487,0.0144043,-0.7963867,-0.96875,0.8422901,-0.5926718,2.501298
0.508,0.2792969,-0.105957,-0.9118652,0.4293893,-0.6396946,2.501298
0.53,0.4157715,0.9489746,-0.7958984,0.2030534,-0.6358778,2.501298
0.551,0.3217773,1.950195,-0.4074707,-0.2803054,-0.5137405,2.501298
0.572,0.1357422,1.999939,-0.07739258,-0.0519084,-0.2201527,1.725038
0.594,-0.03735352,1.802002,-0.2355957,0.289542,0.09450382,1.07374
0.615,-0.1472168,1.412598,-0.5158691,0.3215267,0.1584733,0.8418321
0.636,-0.2543945,1.74707,-0.7272949,0.0708397,0.001068702,0.6429008
