time,X,Y,Z,ROLL,PITCH,YAW
1.298,0.2055664,1.443848,0.2714844,0.5444274,0.541145,1.935114
1.32,0.2348633,1.358643,0.4560547,0.6838932,0.8266412,1.444504
1.342,0.2976074,1.147705,0.3127441,0.7907634,1.257786,1.160229
1.365,0.4394531,1.11084,0.01538086,0.6933588,1.50916,1.143511
1.386,0.4724121,1.344727,-0.03857422,0.5742748,1.713359,1.061985
1.408,0.4455566,1.554199,-0.1054688,0.6206107,1.913588,0.8731297
1.429,0.4946289,1.905029,-0.2148438,0.5805344,2.087099,0.4729008
1.45,0.5976563,1.999939,-0.328125,0.5529771,2.23771,-0.1765649
1.472,0.635498,1.999939,-0.3432617,0.5348092,2.392366,-0.9848855
1.493,0.635498,1.793213,-0.3579102,0.3983969,2.501298,-1.635496
1.514,0.746582,1.395996,-0.5214844,0.1320611,2.501298,-1.991756
1.536,0.8239746,1.112793,-0.904541,0.0278626,2.501298,-2.21
1.557,0.546875,0.935791,-1.087646,-0.06587786,2.501298,-2.362137
1.578,0.380127,0.5700684,-1.44873,-0.3826717,2.501298,-2.340534
1.6,0.1584473,0.01049805,-2.0,-0.4973282,2.501298,-1.947252
1.621,-0.1560059,0.1303711,-2.0,-0.6719847,2.456183,-1.375344
1.643,-0.4958496,0.3894043,-2.0,-0.5133588,1.834809,-1.145267
1.664,-0.5622559,0.3251953,-2.0,-0.1882443,1.201679,-1.003893
1.685,-0.5913086,0.3955078,-2.0,-0.02923664,0.6025954,-0.8731297
1.707,-0.5566406,0.3911133,-1.764404,-0.0006870229,0.2353435,-0.7979389
1.728,-0.5627441,0.387207,-1.591553,0.09671756,0.05465649,-0.758855
1.749,-0.536377,0.3920898,-1.544922,0.08984733,-0.149542,-0.6943511
1.771,-0.5026855,0.418457,-1.550537,0.3170992,-0.4932061,-0.6432824
1.792,-0.4050293,0.5212402,-1.359375,0.4482443,-0.9147328,-0.6391603
1.813,-0.3300781,0.6872559,-0.9260254,0.8882442,-1.250763,-0.7061832
1.835,-0.2946777,0.6364746,-0.6711426,1.127939,-1.32458,-0.8561832
1.856,-0.3415527,0.4753418,-0.4609375,0.7848855,-1.178931,-0.760687
1.878,-0.3535156,0.6003418,-0.4753418,0.4003053,-0.9601527,-0.7285496
1.899,-0.3500977,0.6096191,-0.5036621,0.1903053,-0.8727481,-0.789084
1.92,-0.4216309,0.576416,-0.4692383,0.2681679,-0.870229,-0.8974809
