time,X,Y,Z,ROLL,PITCH,YAW
1.306,-0.7587891,-0.9411621,-1.848877,-0.7123664,-0.489084,-0.1483206
1.329,-0.637207,-0.6066895,-1.156006,-0.5973282,-0.3870229,-0.006335878
1.351,-0.5705566,-0.449707,-1.00415,-0.3628244,-0.1323664,0.1390076
1.375,-0.4772949,-0.2504883,-1.095459,-0.2823664,0.0003053435,0.2403054
1.396,-0.4589844,-0.07421875,-1.231445,-0.1580916,0.00389313,0.2483969
1.418,-0.3757324,0.09375,-1.332275,-0.1715267,-0.1734351,0.1919084
1.439,-0.3891602,0.2521973,-1.178711,-0.2945038,-0.3571756,0.03343511
1.461,-0.4040527,0.2255859,-1.046387,-0.4361832,-0.3757252,-0.1318321
1.482,-0.3896484,0.1027832,-1.099365,-0.68,-0.4540458,-0.2387023
1.503,-0.4248047,-0.09106445,-0.9763184,-0.9716794,-0.4996946,-0.1725954
1.525,-0.4558105,-0.02148438,-0.8442383,-0.9129007,-0.5261069,-0.07427481
1.546,-0.451416,-0.006591797,-0.7600098,-0.7106871,-0.53,-0.04763359
1.567,-0.4663086,0.04296875,-0.6645508,-0.7728244,-0.4320611,0.03526717
1.589,-0.4956055,0.1557617,-0.8210449,-0.7447328,-0.361374,0.03793893
1.61,-0.4772949,0.1523438,-0.6369629,-0.6321374,-0.3987786,0.06564885
1.631,-0.5039063,0.5683594,-0.03344727,0.09251908,0.248855,-0.06778626
1.653,-0.5393066,0.01342773,-1.167969,-0.008396947,0.2106107,0.02465649
1.674,-0.5039063,-0.02783203,-1.044434,-0.1752672,-0.01648855,0.2354962
1.695,-0.4492188,0.2810059,-0.748291,-0.01114504,-0.09305344,0.3121374
1.717,-0.4533691,0.3996582,-0.6806641,0.1912977,0.1244275,0.1280916
1.738,-0.4990234,0.2744141,-0.9428711,0.2715267,0.2112214,0.0680916
1.76,-0.4443359,0.2578125,-1.061035,0.1503053,0.1119084,0.03793893
1.781,-0.4555664,0.1464844,-1.036865,0.05091603,0.02183206,0.06549618
1.802,-0.4523926,0.1081543,-0.9997559,-0.07213741,-0.09938931,0.1231298
1.824,-0.4853516,0.2253418,-0.8144531,-0.1351908,-0.1337404,0.1248855
1.845,-0.4645996,0.2390137,-0.7753906,-0.05328245,-0.05198473,0.07206107
1.866,-0.453125,0.1806641,-0.798584,-0.006030535,-0.02274809,0.04885496
1.888,-0.4667969,0.2033691,-0.8862305,0.005038168,-0.02022901,0.07564885
1.909,-0.4296875,0.2597656,-0.9255371,-0.1358779,-0.06778626,0.07236641
1.93,-0.4753418,0.2895508,-0.989502,-0.2778626,-0.2035878,0.002519084
