time,X,Y,Z,ROLL,PITCH,YAW
0.0,-0.5288086,0.3291016,-0.8974609,0.140229,0.1181679,0.05908397
0.037,-0.498291,0.3620605,-0.9396973,-0.01557252,-0.09610687,-0.01244275
0.058,-0.5415039,0.277832,-0.7272949,0.07129771,-0.1007634,-0.06717557
0.08,-0.5246582,0.2312012,-0.7216797,0.01061069,-0.005267176,-0.00870229
0.102,-0.53125,0.2949219,-0.8244629,0.008854962,0.02694657,0.01343511
0.123,-0.5239258,0.2902832,-0.8500977,0.03587786,-0.01274809,0.003053435
0.144,-0.5251465,0.3242188,-0.8601074,0.02931298,-0.04229008,-0.01931298
0.166,-0.5258789,0.2976074,-0.8532715,0.008778625,-0.08977099,-0.04068703
0.187,-0.5175781,0.2839355,-0.8295898,-0.03122138,-0.08236641,-0.03633588
0.208,-0.5183105,0.208252,-0.7871094,-0.04015267,-0.09198474,0.01244275
0.23,-0.5239258,0.3210449,-0.8537598,-0.1416031,-0.09091603,0.03022901
0.251,-0.5239258,0.3564453,-0.8886719,-0.1770992,-0.1632824,-0.03282443
0.273,-0.5483398,0.2998047,-0.7263184,-0.09267176,-0.1931298,-0.06450382
0.294,-0.5698242,0.2856445,-0.5883789,-0.04961832,-0.06870229,-0.01862595
0.315,-0.4968262,0.404541,-0.699707,0.1392366,-0.02465649,-0.0380916
0.337,-0.5922852,0.2353516,-0.6206055,0.3374809,0.05351145,-0.07519084
0.358,-0.6589355,0.3168945,-0.6784668,0.7357252,0.2062595,-0.002061069
0.379,-0.7971191,0.520752,-0.7773438,1.23229,0.3053435,-0.08679389
0.401,-0.9440918,1.065186,-0.9472656,1.136794,0.4441221,-0.2953435
0.422,-1.081055,1.796387,-1.05835,0.8754962,0.6747328,-0.8822901
0.444,-0.7236328,1.598877,-1.806641,1.351221,0.7807634,-1.951221
0.465,-0.4699707,0.9140625,-2.0,1.289771,0.03534351,-2.501374
0.486,-0.3029785,-0.01611328,-2.0,1.402901,-1.293588,-2.501374
0.508,-0.137207,-1.124756,-1.45874,1.163359,-1.962824,-2.501374
0.529,-0.140625,-1.735107,-0.6213379,0.7792366,-2.066107,-1.707328
0.55,-0.2158203,-1.408936,0.08959961,1.131756,-1.711908,-0.7206107
0.572,-0.2583008,-0.9091797,0.04443359,1.686412,-1.226794,-0.2616031
0.593,0.239502,-1.014648,-0.02124023,1.878397,-1.23458,0.07297709
0.615,-0.02050781,-1.327881,0.6569824,1.631069,-0.8203053,0.7292367
0.636,0.01196289,-1.121338,0.6669922,1.058015,-0.0921374,1.287634
