X,Y,Z,ROLL,PITCH,YAW
-0.579,0.09,0.919,-0.02923,-0.26796,0.20145
-0.514,0.084,0.808,-0.12015,-0.32254,0.15763
-0.468,0.056,0.863,-0.09748,-0.28224,0.15778
-0.446,0.014,0.838,-0.01229,-0.21178,0.12977
-0.486,0.064,0.796,-0.0161,-0.08598,0.10977
-0.561,0.022,0.804,0.00061,0.03235,0.08961
-0.592,0.044,0.842,0.0529,0.1312,0.07854
-0.623,0.032,0.9,0.049,0.02761,0.05748
-0.312,-0.119,1.101,0.11549,0.09218,0.02328
-0.604,0.069,0.837,0.20076,0.13471,0.18068
-0.581,0.041,0.623,-0.06648,0.18334,0.15618
-0.665,0.01,0.671,-0.10358,0.01624,0.17755
-0.595,0.127,0.82,-0.09374,-0.00903,0.23305
-0.641,0.054,0.922,0.02206,-0.14552,0.29175
-0.575,0.016,0.873,0.08068,0.10578,0.21503
-0.52,-0.058,0.85,0.15106,0.25479,0.07137
-0.671,0.084,0.873,0.13137,0.0583,-0.04862
-0.922,0.106,0.794,-0.14641,0.15908,-0.17404
-0.69,-0.025,0.76,-0.2048,-0.08709,-0.24946
-0.66,0.188,0.702,-0.2203,-0.19083,-0.09076
-0.696,0.242,0.528,-0.26709,-0.04633,0.03938
-0.708,0.228,0.581,-0.26641,0.10694,0.19679
-0.645,0.136,0.66,-0.23984,0.19954,0.29671
-0.535,0.086,0.718,-0.22244,0.25549,0.29938
-0.566,0.113,0.751,-0.20984,0.26549,0.2758
-0.516,-0.025,0.687,-0.1545,0.32633,0.199
-0.522,0.004,0.727,-0.08656,-0.29575,0.10404
-0.664,0.018,0.75,-0.02351,-0.31086,0.04534
-0.743,0.02,0.756,0.04801,0.30839,-0.00526
-0.765,-0.001,0.711,0.09595,0.30328,-0.0377
-0.785,0.034,0.648,0.079,-0.32552,-0.02717
-0.859,0.065,0.63,0.05068,-0.24063,-0.00824
-0.853,0.128,0.616,0.00229,-0.16819,0.01969
-0.916,0.155,0.676,-0.01244,-0.0688,0.13694
-1.035,0.192,0.753,0.04908,0.16433,-0.28468
-1.184,0.15,0.711,0.09465,0.27647,-0.10796
-1.281,0.252,0.712,0.11946,-0.2405,0.05082
-1.077,0.1,0.71,0.199,-0.02019,0.18318
-1.044,0.168,0.691,0.24916,0.30332,0.2825
-0.99,0.097,0.702,0.2777,-0.06379,-0.31584
-1.011,0.091,0.758,-0.3201,0.26033,-0.32263
-1.017,0.128,0.747,-0.28811,-0.24267,-0.31393
-1.01,0.21,0.61,-0.29292,-0.12015,-0.17431
-0.99,0.253,0.566,-0.29743,-0.12015,-0.01279
-0.989,0.213,0.476,-0.30063,-0.12015,0.12462
-0.9,0.191,0.452,0.3274,-0.12015,0.1279
-0.554,0.165,0.385,0.16442,-0.12015,-0.08698
-0.727,0.097,0.56,0.17595,-0.12015,-0.22996
-0.761,0.126,0.531,0.31465,-0.12015,-0.22706
-0.238,0.033,0.201,-0.30735,-0.12015,-0.24683
-0.007,0.117,0.162,0.28839,-0.12015,0.17929
-0.104,0.168,0.212,-0.30262,-0.12015,0.06456
-0.019,0.283,-0.112,-0.22078,-0.12015,0.06715
-0.029,0.291,-0.467,0.30099,-0.12015,0.04349
-0.056,0.285,-0.629,0.08923,-0.12015,-0.05185
-0.136,0.296,-0.597,-0.08763,-0.12015,-0.18361
-0.207,0.216,-0.566,-0.13496,-0.12015,0.30954
-0.355,0.163,-0.558,-0.02061,-0.12015,0.21694
-0.179,0.091,-0.711,0.11274,-0.12015,0.07488
-0.096,0.185,-0.899,0.26167,-0.12015,-0.10374
-0.205,0.316,-1.254,-0.31888,-0.12015,-0.20274
-0.468,0.386,-1.509,0.23648,-0.12015,-0.29984
-0.626,0.359,-1.655,0.06969,-0.12015,0.15483
-0.96,0.395,-1.687,-0.07061,-0.12015,-0.0238
-1.385,0.416,-1.803,-0.20824,-0.12015,-0.17471
-1.563,0.33,-1.792,0.31521,-0.12015,-0.30532
-1.633,0.482,-1.618,0.18101,-0.12015,0.25912
-1.603,0.563,-1.461,0.08307,-0.03219,-0.28532
-1.207,0.527,-1.525,-0.00364,0.1192,-0.21059
-0.93,0.505,-1.593,-0.11479,-0.13149,-0.19509
-0.696,0.551,-1.664,-0.2057,-0.16538,-0.20433
-0.622,0.64,-1.775,0.27019,-0.06279,-0.1786
-0.688,0.71,-1.786,0.04599,0.10263,-0.12578
-0.747,0.642,-1.668,-0.09935,0.27202,-0.06013
-0.891,0.61,-1.556,-0.1666,-0.28708,-0.01074
-1.035,0.609,-1.447,-0.24126,0.32584,0.07727
-1.163,0.581,-1.339,-0.32714,0.19324,0.16224
-1.31,0.648,-1.348,0.24601,-0.01927,0.26056
-1.397,0.685,-1.388,0.06273,-0.28569,-0.26496
-1.311,0.636,-1.419,-0.13773,0.09746,-0.1619
-1.137,0.489,-1.396,0.27137,-0.04758,-0.10091
-1.07,0.441,-1.278,0.14144,0.03631,-0.0645
-1.066,0.452,-1.17,0.12007,0.15815,0.01648
-1.111,0.41,-0.994,0.12007,0.27715,0.09923
-1.155,0.352,-0.735,0.12007,-0.32385,0.20648
-1.198,0.326,-0.547,0.15435,0.32502,0.26786
