X,Y,Z,ROLL,PITCH,YAW
-0.666,0.133,0.719,-0.02129,-0.18246,0.06198
-0.639,0.157,0.807,-0.04312,0.29396,0.09137
-0.66,0.106,0.726,-0.0719,0.25106,0.02396
-0.56,0.065,0.761,-0.04793,0.26572,-0.06435
-0.596,0.077,0.808,0.05671,0.24702,-0.12916
-0.648,0.063,0.749,0.14702,0.20816,-0.19404
-0.621,0.105,0.662,0.20755,0.32625,-0.2219
-0.475,0.199,0.515,0.25412,0.26532,-0.13496
-0.821,0.263,0.4,0.25061,0.31143,0.08244
-0.869,0.338,0.538,0.08862,0.30456,0.14694
-0.745,0.19,0.59,0.05106,-0.25103,0.17908
-0.642,0.229,0.693,-0.04053,0.14341,0.11259
-0.682,0.139,0.829,-0.14045,-0.20521,0.01267
-0.682,0.076,0.872,-0.06755,0.07267,-0.15335
-0.679,0.049,0.817,-0.00267,-0.15419,-0.26534
-0.695,0.031,0.739,0.06259,-0.26503,0.30804
-0.72,0.1,0.64,0.08274,-0.27213,0.28972
-0.762,0.187,0.532,0.08152,-0.18068,-0.31862
-0.784,0.195,0.508,0.05175,-0.00709,-0.2303
-0.795,0.213,0.529,0.03198,0.16419,-0.11412
-0.785,0.231,0.604,0.02908,-0.30766,0.01862
-0.716,0.142,0.713,0.07312,-0.21239,0.07656
-0.68,0.05,0.783,0.13656,-0.20361,0.0519
-0.748,0.043,0.832,0.17519,-0.28338,-0.01351
-0.774,-0.005,0.889,0.20511,0.21961,-0.10114
-0.8,-0.009,0.933,0.25145,0.0374,-0.20725
-0.786,0.056,0.832,0.27221,-0.14312,-0.29984
-0.766,0.195,0.742,0.24305,-0.20106,0.31651
-0.697,0.343,0.627,0.10748,-0.21473,0.28025
-0.759,0.361,0.665,0.03977,-0.16709,0.3259
-0.848,0.332,0.777,0.01709,-0.12374,-0.26656
-0.899,0.302,0.819,0.03763,-0.11694,-0.21832
-0.841,0.291,0.809,0.03938,-0.11648,-0.2074
-0.83,0.304,0.751,0.0732,-0.10969,-0.20816
-0.864,0.315,0.755,0.09496,-0.06404,-0.21458
-0.939,0.356,0.78,0.11236,-0.0158,-0.15152
-1.061,0.362,0.895,0.13572,0.03183,-0.0903
-1.119,0.341,0.938,0.16137,0.08213,-0.02175
-1.237,0.338,1.023,0.19122,0.13473,0.06961
-1.298,0.328,1.094,0.259,0.22053,0.17213
-1.351,0.34,1.211,-0.2643,-0.25743,-0.3272
-1.272,0.357,1.266,-0.12437,-0.12811,-0.2333
-1.252,0.316,1.326,0.01448,0.01708,-0.19933
-1.229,0.368,1.373,0.11998,0.15181,-0.21346
-1.273,0.379,1.442,0.24967,0.23769,-0.20285
-1.237,0.476,1.462,-0.28111,-0.32691,-0.20636
-1.177,0.344,1.555,-0.13309,-0.06332,-0.2333
-1.393,0.582,1.236,-0.06538,0.22456,-0.27292
-1.519,0.39,1.093,0.00088,-0.17475,-0.24735
-1.508,0.386,0.918,0.05546,0.18282,-0.28292
-1.514,0.543,0.823,0.03515,-0.04038,-0.25849
-1.432,0.657,0.77,-0.00538,-0.20595,-0.20292
-1.251,0.712,0.733,-0.03676,-0.26335,-0.20071
-1.207,0.743,0.776,-0.05424,-0.32687,-0.1888
-1.166,0.629,0.794,-0.05729,0.24269,-0.18407
-1.082,0.503,0.871,0.00553,0.22804,-0.16338
-0.997,0.412,0.876,0.10882,-0.25954,-0.09078
-0.933,0.403,0.828,0.18798,-0.01152,0.00922
-0.804,0.338,0.798,0.21332,0.20045,0.12471
-0.678,0.264,0.829,0.23798,0.29442,0.10196
-0.575,0.228,0.805,0.31676,-0.3172,-0.00536
-0.406,0.155,0.685,-0.28204,0.30763,-0.18353
-0.387,0.216,0.457,0.29744,0.23,0.31893
-0.406,0.265,0.244,0.11439,0.13343,0.21381
-0.411,0.196,0.212,-0.08263,0.02633,0.0877
-0.45,0.131,0.215,-0.1766,-0.07412,0.04473
-0.453,0.072,0.122,-0.23966,-0.11053,0.07106
-0.471,0.05,-0.017,0.31532,-0.05526,0.14977
-0.446,0.005,-0.106,0.16952,0.04076,0.24816
-0.465,-0.092,-0.131,0.03097,0.13175,-0.31865
-0.5,-0.189,-0.122,-0.06292,0.20106,-0.23888
-0.532,-0.235,-0.149,-0.09941,0.23106,-0.17712
