X,Y,Z,ROLL,PITCH,YAW
-0.004,0.539,0.949,-0.08404,-0.06671,-0.04717
-0.169,0.473,1.046,-0.08145,-0.16305,0.00305
-0.254,0.502,0.809,-0.11656,-0.13458,0.03015
-0.087,0.489,0.921,-0.17931,-0.14885,-0.00793
-0.159,0.47,0.968,-0.17396,-0.17473,-0.02091
-0.068,0.482,0.941,-0.19,-0.17603,-0.04755
-0.052,0.498,0.932,-0.19022,-0.13633,-0.05969
-0.095,0.492,0.957,-0.17824,-0.09977,-0.0429
0.469,0.591,0.527,-0.09893,-0.04361,-0.02572
0.086,0.428,0.942,-0.0116,-0.20262,0.05839
-0.005,0.624,0.966,-0.0158,-0.26201,0.13236
-0.085,0.55,1.061,0.09809,-0.09758,0.18099
-0.103,0.466,1.091,0.23305,0.04563,0.14969
-0.164,0.457,0.973,0.2119,-0.00636,0.04824
-0.175,0.446,0.999,0.17419,-0.21117,-0.06526
-0.078,0.451,0.932,0.0077,0.21007,-0.19335
-0.104,0.458,0.926,-0.1061,0.08748,-0.27259
-0.129,0.49,0.886,-0.13877,0.1174,-0.2832
-0.185,0.555,0.861,-0.18587,0.15465,-0.21557
-0.277,0.612,0.968,-0.19297,0.20099,-0.06687
-0.257,0.568,1.041,-0.11503,-0.29056,0.1087
-0.278,0.548,0.988,0.06351,-0.07849,0.30312
-0.193,0.531,0.944,0.1877,0.08021,-0.22101
-0.176,0.549,0.93,0.22374,0.10128,-0.22193
0.006,0.517,0.838,0.21572,0.1241,-0.31651
0.031,0.502,0.858,0.13709,-0.01743,0.16633
-0.001,0.525,0.934,0.11961,-0.09895,0.01824
-0.115,0.54,0.956,0.06053,-0.25552,-0.15175
-0.233,0.577,0.989,0.01167,0.26282,-0.23183
-0.352,0.622,1.054,0.01862,0.18816,-0.23931
-0.484,0.636,1.107,0.07648,0.13473,-0.17984
-0.562,0.622,1.15,0.15702,0.0929,-0.07977
-0.625,0.635,1.172,0.24679,0.08793,0.07328
-0.559,0.614,1.18,0.31221,0.14946,0.19595
-0.584,0.602,1.286,-0.31804,0.12717,-0.32567
-0.31,0.501,1.354,-0.15193,-0.25788,-0.25735
-0.31,0.507,1.445,0.05242,0.00517,-0.14491
-0.446,0.489,1.442,0.24883,0.14265,-0.06559
-0.467,0.456,1.492,-0.21233,0.19937,0.00089
-0.602,0.658,1.231,-0.12057,0.02334,0.03937
-1.104,1.035,0.658,-0.12414,-0.1587,0.27326
-0.757,0.651,0.625,-0.27063,0.32483,0.24135
-0.68,0.749,0.565,-0.28964,-0.26526,0.23204
-0.748,0.906,0.67,0.21893,-0.3219,0.28059
-0.737,0.872,0.84,0.04908,0.07208,0.32441
-0.641,0.781,0.888,-0.02351,-0.21593,-0.29179
-0.544,0.738,0.918,0.00137,0.24553,-0.23912
-0.327,0.675,0.826,0.00404,0.14042,-0.18401
-0.124,0.583,0.794,0.0258,0.06943,-0.14813
0.021,0.503,0.797,0.08114,-0.06439,-0.15141
0.199,0.419,0.744,0.10763,-0.30492,-0.20966
0.449,0.33,0.625,0.07923,0.09883,0.32578
0.761,0.244,0.374,0.03816,-0.00567,0.16464
1.13,0.158,0.036,-0.00068,0.14624,-0.08834
1.26,0.123,-0.149,-0.15015,-0.24492,0.30297
1.286,0.084,-0.104,0.28514,-0.17592,0.04358
1.417,-0.013,0.0,0.02689,-0.29202,-0.23709
1.599,-0.145,0.078,-0.23296,0.26448,0.08849
1.804,-0.303,0.16,0.31195,-0.30256,-0.27257
1.841,-0.377,0.218,-0.2725,-0.08462,0.05889
1.664,-0.335,0.229,-0.11784,0.16233,-0.24737
1.33,-0.211,0.161,0.01208,0.3134,0.2115
0.969,-0.142,0.019,0.01598,0.32187,0.0815
0.594,-0.113,-0.076,-0.08746,0.20271,0.02776
0.223,-0.033,-0.178,-0.29822,0.03408,0.06822
0.0,0.092,-0.384,0.10042,-0.02134,0.21028
-0.03,0.116,-0.493,-0.18408,0.14156,-0.21172
-0.089,0.046,-0.471,0.2215,-0.13441,0.0666
-0.136,-0.076,-0.302,0.09746,0.28117,0.25546
-0.25,-0.188,-0.126,0.0712,-0.00893,-0.25883
-0.642,-0.164,0.126,0.07586,0.12992,-0.14089
-1.026,-0.15,0.23,0.00517,0.05351,-0.00265
-1.034,-0.252,0.394,-0.17216,-0.05687,0.06231
-0.936,-0.347,0.708,0.32625,-0.22557,-0.01074
-1.077,-0.32,1.037,0.29602,0.16361,-0.08876
-1.239,-0.241,1.125,-0.30254,-0.18005,-0.11089
-1.304,-0.177,1.148,0.32419,0.27256,-0.05219
-1.361,-0.129,1.218,0.2758,0.0495,0.05704
-1.395,-0.101,1.268,0.2877,-0.08187,0.23743
-1.551,-0.085,1.287,-0.30689,-0.14111,-0.14297
-1.534,-0.079,1.364,-0.23208,-0.1621,0.29748
-1.486,-0.087,1.5,-0.13605,-0.15347,0.03509
-1.39,-0.138,1.557,-0.02559,-0.09256,-0.2892
