X,Y,Z,ROLL,PITCH,YAW
1.187,-0.436,-0.977,0.13605,-0.12212,-0.28391
-0.045,-0.022,0.359,0.30755,-0.06071,0.13809
-0.223,0.191,0.555,0.03404,-0.03911,0.17694
-0.503,0.101,1.071,-0.10335,-0.24514,0.12473
-0.304,-0.073,1.0,-0.07358,-0.2917,0.05335
-0.282,-0.002,0.839,-0.06374,-0.2443,0.02244
-0.378,-0.037,0.957,-0.07862,-0.25643,-0.04496
-0.447,0.001,0.991,-0.12145,-0.24544,-0.06961
-0.476,-0.016,0.988,-0.13427,0.3032,-0.10809
-0.378,-0.029,0.975,-0.14648,0.13267,-0.19038
-0.418,0.027,0.919,-0.1316,-0.01068,-0.21717
-0.462,0.1,0.876,-0.09244,-0.04473,-0.15045
-0.502,0.141,0.802,-0.05076,-0.02603,-0.04984
-0.48,0.178,0.665,-0.0619,0.04167,0.02358
-0.382,0.092,0.756,-0.08877,0.20603,0.08427
-0.269,0.016,0.802,-0.07557,0.28083,0.10427
-0.201,-0.055,0.806,-0.09603,0.29458,0.04954
-0.158,-0.087,0.903,-0.11297,0.21633,-0.04679
-0.154,-0.1,0.914,-0.12534,0.12832,-0.15526
-0.261,-0.087,0.93,-0.10091,-0.01709,-0.22435
-0.216,-0.068,0.809,-0.09587,-0.08549,-0.28312
-0.26,0.038,0.751,-0.14526,-0.05282,-0.29931
-0.288,0.034,0.784,-0.14885,-0.03335,-0.26488
-0.34,-0.099,0.823,-0.1919,-0.0748,-0.14419
-0.312,0.024,0.735,-0.01335,-0.30267,-0.18259
-0.341,0.104,0.567,-0.18229,0.31048,-0.23748
-0.188,0.062,0.588,-0.20274,0.11445,-0.18305
-0.296,0.02,0.548,-0.25251,0.00155,-0.20358
-0.304,-0.072,0.579,-0.32305,-0.0799,-0.31198
-0.151,-0.324,0.843,0.19155,-0.31792,0.15246
-0.253,-0.436,0.972,0.13132,-0.11775,-0.02349
-0.194,-0.514,0.876,-0.13189,-0.26805,-0.26036
-0.285,-0.468,1.265,-0.21838,-0.29431,0.3134
-0.515,-0.388,1.533,-0.01502,0.26799,-0.2154
-0.476,-0.294,1.406,0.17941,0.29792,-0.03143
-0.509,-0.188,1.258,0.29117,-0.17851,0.18605
-0.413,-0.212,1.254,-0.25442,0.06164,-0.27007
-0.434,-0.139,1.304,-0.20167,0.28515,-0.13358
-0.997,0.01,1.656,-0.21755,0.05943,-0.01732
-0.661,-0.185,1.08,-0.23167,-0.27975,0.01809
-0.399,-0.311,1.678,0.06732,0.11529,0.24114
-0.287,-0.229,1.216,0.25106,-0.2712,0.15305
-0.16,-0.121,0.799,0.09267,-0.29662,0.01526
-0.252,-0.001,0.69,-0.0974,-0.09044,-0.01061
-0.392,0.041,0.706,-0.21679,0.04979,0.05473
-0.514,-0.024,0.825,-0.26839,0.17911,0.12351
-0.583,-0.041,0.871,-0.27755,0.27506,0.20045
-0.669,-0.026,0.893,-0.26038,0.30506,0.30931
-0.781,0.008,0.877,-0.30068,0.28888,-0.20987
-0.843,0.002,0.969,0.30208,0.25697,-0.08063
-0.875,-0.074,1.086,0.26842,0.18666,0.02975
-0.854,-0.152,1.17,0.32178,0.06979,0.17074
-0.766,-0.241,1.193,-0.27022,-0.07326,0.21021
-0.746,-0.287,1.178,-0.25068,-0.16693,0.17257
-0.79,-0.296,1.205,-0.26427,-0.21525,0.16899
-0.853,-0.241,1.301,-0.23167,-0.17799,0.23273
-0.907,-0.213,1.362,-0.17473,-0.09868,-0.29958
-0.923,-0.185,1.401,-0.07099,0.02453,-0.14019
-0.927,-0.158,1.432,-0.00259,0.19101,0.0437
-0.924,-0.155,1.488,0.08091,-0.2974,0.23721
-0.885,-0.148,1.514,0.16648,-0.10618,-0.19601
-0.878,-0.125,1.534,0.23916,0.13358,0.05682
-0.819,-0.145,1.542,0.29099,-0.30094,0.30651
-0.76,-0.182,1.581,-0.31613,-0.07078,-0.13183
-0.683,-0.204,1.599,-0.27224,0.14051,-0.12015
-0.605,-0.266,1.607,-0.25422,-0.30111,-0.12015
-0.59,-0.316,1.699,-0.21842,-0.10737,-0.12015
-0.549,-0.343,1.816,-0.1359,0.01714,-0.12015
-0.49,-0.399,1.827,-0.06788,0.03095,-0.12015
-0.387,-0.429,1.845,0.03418,-0.01034,-0.12015
-0.283,-0.451,1.804,0.08944,-0.09584,-0.12015
-0.168,-0.467,1.775,0.13609,-0.22859,-0.12015
-0.056,-0.513,1.71,0.16815,0.22952,-0.12015
0.117,-0.559,1.668,0.22738,0.11097,-0.12015
0.283,-0.564,1.599,0.28372,-0.00979,-0.12015
0.427,-0.522,1.501,0.31456,-0.113,-0.12015
0.527,-0.515,1.438,0.31067,-0.22338,-0.12015
0.671,-0.52,1.416,0.32166,0.309,-0.12015
0.789,-0.516,1.364,0.32746,0.21931,-0.22312
0.901,-0.519,1.275,0.32219,0.15763,0.2346
1.003,-0.498,1.174,0.27372,0.0761,-0.02005
1.037,-0.486,1.073,0.17402,0.07778,-0.20395
1.062,-0.447,1.038,0.08059,0.15045,0.28416
