X,Y,Z,ROLL,PITCH,YAW
-0.479,0.02,0.914,-0.02,0.31465,0.05519
-0.556,0.063,0.923,-0.00328,-0.32697,0.12114
-0.553,0.032,0.98,0.12274,0.0687,0.1816
-0.486,-0.031,0.923,0.16007,0.01519,0.16717
-0.411,-0.037,0.884,0.16984,0.03732,0.12908
-0.379,-0.012,0.872,0.18511,0.05442,0.08679
-0.463,-0.039,0.882,0.20244,0.00519,0.01603
-0.007,-0.087,0.408,0.04198,0.09044,-0.1019
-0.646,0.163,0.949,0.06061,-0.15262,0.00473
-0.787,0.068,0.944,0.2074,0.29274,0.06366
-0.543,0.023,0.701,0.14541,-0.30888,0.06938
-0.471,0.054,0.765,0.07633,-0.1888,0.04984
-0.477,0.051,0.821,0.06625,-0.19025,0.03068
-0.6,0.021,0.826,0.05778,-0.18346,0.01297
-0.575,0.029,0.856,0.0458,-0.1875,-0.00229
-0.502,0.026,0.823,0.01854,-0.20659,-0.0516
-0.512,-0.003,0.839,-0.00717,0.32076,-0.14061
-0.567,0.02,0.895,0.03969,0.15038,-0.18877
-0.547,0.033,0.864,0.06259,0.09687,-0.21412
-0.579,0.065,0.844,0.08763,0.03809,-0.21053
-0.644,0.077,0.863,0.13519,0.00801,-0.13091
-0.612,0.018,0.871,0.15183,0.03167,-0.06725
-0.691,0.051,0.963,0.17175,-0.07503,-0.07183
-0.595,-0.072,0.985,0.14908,-0.20465,-0.15618
-0.549,-0.058,0.982,0.14183,-0.31358,-0.25015
-0.589,-0.012,0.936,0.15709,0.2633,-0.25328
-0.565,-0.013,0.856,0.17297,0.28605,-0.24534
-0.581,0.057,0.794,0.17717,-0.29473,-0.19923
-0.568,0.113,0.767,0.14694,-0.16351,-0.13343
-0.552,0.078,0.781,0.11404,-0.0445,-0.10045
-0.57,0.084,0.799,0.0877,0.06274,-0.06458
-0.612,0.064,0.864,0.08404,0.14,-0.01152
-0.567,0.006,0.919,0.0958,0.14725,-0.02816
-0.527,0.009,0.924,0.10923,0.09419,-0.07343
-0.49,0.009,0.958,0.12045,-0.0032,-0.14511
-0.473,0.003,0.943,0.14106,-0.14893,-0.23076
-0.505,0.091,0.885,0.09251,-0.26274,-0.30404
-0.543,0.137,0.847,0.06519,-0.28366,-0.28656
-0.584,0.145,0.83,0.04442,-0.26625,-0.23534
-0.587,0.145,0.803,0.03351,-0.2261,-0.18106
-0.557,0.147,0.74,-0.00419,-0.17801,-0.12916
-0.519,0.141,0.754,-0.03694,-0.14633,-0.13145
-0.602,0.092,0.824,-0.05305,-0.16442,-0.12534
-0.632,0.076,0.865,-0.05282,-0.16534,-0.11114
-0.684,0.083,0.893,-0.05847,-0.18832,-0.07259
-0.563,0.058,0.855,-0.07503,-0.22167,-0.1077
-0.51,0.001,0.868,-0.07641,-0.25572,-0.13664
-0.499,0.018,0.85,-0.09145,-0.25358,-0.1916
-0.513,-0.008,0.907,-0.11671,-0.26251,-0.21511
-0.532,0.008,0.941,-0.13236,-0.29282,-0.27427
-0.5,-0.02,0.972,-0.15167,0.29094,0.28559
-0.483,-0.032,0.994,-0.19358,0.22346,0.15514
-0.517,-0.007,1.026,-0.22862,0.09315,0.05323
-0.562,-0.01,1.068,-0.24198,-0.0528,-0.02189
-0.654,0.003,1.105,-0.22961,-0.12235,-0.03173
-0.705,0.027,1.139,-0.18656,-0.09555,0.06674
-0.8,0.028,1.195,-0.1029,-0.02853,0.28323
-0.801,0.029,1.148,-0.00549,0.12849,-0.11633
-0.776,0.029,1.059,0.03625,0.28506,0.17778
-0.663,0.292,0.9,-0.04129,-0.13053,-0.19712
-0.781,0.096,0.885,-0.10465,-0.09068,0.01631
-0.712,0.049,0.916,-0.08923,-0.11908,0.10372
-0.671,-0.048,0.911,-0.07045,-0.18312,0.05799
