X,Y,Z,ROLL,PITCH,YAW
-0.231,0.029,0.874,0.03847,0.07847,0.10748
-0.319,-0.063,1.007,-0.0303,0.17091,0.11297
-0.306,-0.125,1.101,-0.0145,0.14786,0.08419
-0.245,-0.092,1.016,0.01885,0.08786,0.0487
-0.215,-0.067,0.941,0.02816,0.00152,0.01633
-0.229,-0.078,0.927,0.02404,-0.04312,-0.00572
-0.241,-0.047,0.938,0.02435,-0.04847,-0.0029
-0.228,-0.027,0.964,0.02511,0.0048,0.01755
-0.279,-0.023,0.987,0.03442,0.01801,0.03167
-0.303,-0.045,0.992,0.04183,-0.00366,0.0261
-0.32,-0.055,1.018,0.04343,-0.00877,0.01748
-0.342,-0.043,0.99,0.04503,-0.01251,0.01786
-0.311,-0.045,0.983,0.03938,-0.00244,0.02587
-0.281,-0.045,0.937,0.02702,0.0374,0.0248
-0.264,-0.037,0.908,0.00618,0.07931,0.02213
-0.261,-0.03,0.908,-0.0216,0.11717,0.01931
-0.259,-0.024,0.929,-0.03595,0.14984,0.02358
-0.263,-0.024,0.951,-0.05389,0.17099,0.01984
-0.271,-0.043,0.999,-0.0745,0.17076,-0.00274
-0.291,-0.054,1.035,-0.07931,0.13992,-0.02274
-0.318,-0.023,1.04,-0.07053,0.09473,-0.01091
-0.309,-0.027,1.027,-0.06106,0.0616,0.00603
-0.307,-0.051,1.012,-0.0458,0.04709,0.00503
-0.299,-0.056,0.996,-0.04259,0.06229,0.00229
-0.316,-0.056,0.984,-0.0445,0.06755,0.00595
-0.312,-0.07,0.984,-0.04702,0.07267,0.01114
-0.298,-0.07,0.997,-0.06152,0.08664,0.01129
-0.288,-0.07,1.009,-0.05748,0.10656,0.01564
-0.302,-0.059,1.026,-0.03923,0.11847,0.02778
-0.32,-0.08,1.05,-0.0145,0.11778,0.03694
-0.331,-0.087,1.054,-0.00236,0.11175,0.03229
-0.313,-0.097,1.058,0.00641,0.09053,0.02091
-0.299,-0.121,1.062,0.0158,0.08244,-0.00618
-0.322,-0.098,1.052,0.03832,0.07648,-0.02297
-0.29,-0.079,1.014,0.05129,0.07526,-0.02549
-0.31,-0.065,0.991,0.05106,0.0803,-0.02083
-0.303,-0.066,0.978,0.04923,0.09,-0.01648
-0.312,-0.069,0.978,0.05587,0.11007,-0.01053
-0.325,-0.066,0.988,0.06076,0.11595,-0.00267
-0.333,-0.053,0.99,0.05755,0.09557,0.00068
-0.33,-0.031,0.984,0.04007,0.0748,0.00977
-0.333,-0.03,0.988,0.03076,0.08335,0.02404
-0.324,-0.044,0.987,0.02595,0.08061,0.03045
-0.317,-0.07,0.983,0.02931,0.06297,0.01862
-0.319,-0.072,0.98,0.03618,0.03916,-0.00206
-0.339,-0.073,0.988,0.04519,0.03625,-0.01358
-0.342,-0.068,0.963,0.05748,0.05679,-0.00763
-0.347,-0.064,0.961,0.06236,0.06984,-0.00335
-0.351,-0.048,0.947,0.06175,0.08137,-0.00786
-0.355,-0.026,0.926,0.05381,0.10809,0.00213
-0.342,-0.013,0.881,0.02351,0.14152,0.0258
-0.317,-0.019,0.897,0.00809,0.14328,0.03106
-0.339,-0.015,0.911,-0.00038,0.14076,0.04038
-0.34,-0.028,0.933,-0.01244,0.14221,0.03778
-0.356,-0.041,0.941,-0.01977,0.12969,0.01351
-0.341,-0.059,0.971,-0.04816,0.11427,-0.00465
-0.345,-0.054,0.981,-0.04122,0.11557,-0.01656
-0.363,-0.054,0.97,-0.04045,0.11076,-0.02854
-0.373,-0.036,0.958,-0.03137,0.10679,-0.03106
-0.351,-0.038,0.927,-0.02137,0.13152,-0.02847
-0.343,-0.058,0.911,-0.0258,0.1829,-0.02969
-0.379,-0.024,0.93,-0.03221,0.20938,-0.01145
-0.381,0.001,0.953,-0.04099,0.20083,0.01916
-0.366,-0.014,0.965,-0.05076,0.16412,0.03229
-0.366,-0.038,0.974,-0.05167,0.13374,0.02488
-0.391,-0.046,0.985,-0.04778,0.10374,0.02083
-0.382,-0.052,1.007,-0.04511,0.08419,0.02061
-0.394,-0.059,1.026,-0.02549,0.0687,0.01671
-0.377,-0.055,1.012,-0.00267,0.04992,0.01145
-0.373,-0.052,0.987,0.00305,0.0387,0.00022
-0.386,-0.058,0.98,0.01145,0.00427,-0.00351
-0.367,-0.068,0.971,0.01946,0.01938,-0.00312
-0.373,-0.066,0.962,0.01832,0.03106,-0.00717
-0.356,-0.058,0.958,0.01549,0.04099,-0.01496
-0.368,-0.059,0.95,0.01343,0.03938,-0.01656
-0.36,-0.057,0.955,0.01893,0.03725,-0.02007
-0.365,-0.045,0.937,0.00854,0.04114,-0.02511
-0.371,-0.048,0.933,-0.01244,0.03221,-0.02969
-0.377,-0.041,0.939,-0.03183,0.02603,-0.03526
-0.377,-0.025,0.953,-0.0445,0.0245,-0.0345
-0.379,-0.053,0.975,-0.029,0.0303,-0.02503
-0.385,-0.062,0.964,-0.00732,0.05534,-0.01358
-0.353,-0.068,0.949,-0.00503,0.09152,-0.00274
-0.354,-0.075,0.949,-0.00778,0.11572,-0.00374
-0.371,-0.07,0.949,-0.01206,0.12145,-0.0103
-0.377,-0.067,0.954,-0.02129,0.11587,-0.02114
-0.374,-0.074,0.971,-0.02167,0.0877,-0.03358
-0.375,-0.086,0.965,-0.01534,0.07809,-0.04969
-0.372,-0.062,0.943,-0.00656,0.05045,-0.05091
-0.38,-0.022,0.911,0.00312,0.07038,-0.03687
-0.375,-0.035,0.904,-0.00847,0.11106,-0.02343
-0.38,-0.055,0.911,-0.03083,0.15748,-0.01374
-0.398,-0.057,0.926,-0.04267,0.20465,0.00374
-0.457,-0.036,0.955,-0.05381,0.14534,0.00923
-0.408,-0.045,0.955,-0.07236,0.07274,-0.00419
-0.416,-0.045,0.971,-0.08267,0.0358,-0.01206
-0.409,-0.07,0.975,-0.05091,-0.0187,-0.01603
-0.398,-0.044,0.925,-0.02916,-0.06198,-0.02167
-0.372,-0.023,0.881,-0.05106,-0.0158,-0.0332
-0.379,-0.002,0.9,-0.0645,0.04946,-0.03809
-0.361,-0.014,0.885,-0.07816,0.09022,0.00557
-0.379,-0.033,0.888,-0.11106,0.10908,-0.00175
-0.424,-0.048,0.969,-0.12236,0.10725,0.00297
0.194,-0.179,0.511,-0.16702,0.31296,0.05923
-0.514,-0.002,0.91,-0.11618,-0.19155,0.2029
-0.449,-0.085,1.043,-0.02404,-0.29804,0.18832
-0.501,-0.037,0.935,-0.0061,-0.24453,0.21679
-0.518,-0.064,0.88,-0.03099,-0.09002,0.28511
-0.498,-0.036,0.846,-0.09893,-0.04063,0.3
-0.489,-0.071,0.898,-0.1332,-0.04575,0.27931
-0.512,-0.103,0.957,-0.12213,-0.07453,0.22122
-0.518,-0.127,1.01,-0.13007,-0.15063,0.16587
-0.511,-0.093,1.024,-0.1277,-0.26201,0.1274
-0.5,-0.1,1.056,-0.07954,0.23816,0.09786
-0.422,-0.079,0.989,-0.03458,0.09145,0.04648
-0.378,-0.049,0.965,0.01587,-0.03358,0.02274
-0.355,-0.02,0.845,0.05541,-0.06732,0.02916
-0.345,0.001,0.787,0.04503,-0.02221,0.07236
-0.375,-0.009,0.752,0.01916,0.11091,0.12053
-0.454,-0.014,0.773,0.01442,0.02763,0.15717
-0.484,-0.034,0.809,-0.07427,0.17664,0.15557
-0.435,-0.055,0.862,-0.08198,0.28351,0.15328
-0.414,-0.083,0.885,-0.05786,0.3219,0.15763
-0.44,-0.072,0.896,-0.02251,-0.30605,0.17442
-0.536,-0.049,0.913,0.01625,0.31007,0.22625
-0.071,-0.19,0.599,0.0048,-0.22531,0.24954
-0.47,0.138,0.8,0.02312,0.32631,-0.22628
-0.497,-0.053,0.841,0.07305,-0.29973,-0.24094
-0.561,-0.029,0.78,0.05656,0.28883,0.31618
-0.463,-0.063,0.799,0.03778,0.087,0.18603
-0.516,-0.036,0.869,-0.01938,0.13486,0.08633
-0.597,-0.096,0.966,-0.02175,0.11983,0.02213
-0.522,-0.082,1.028,0.00664,0.05173,-0.0261
-0.56,-0.139,1.021,0.02824,-0.16987,-0.03954
-0.576,-0.085,0.977,0.02755,0.22541,-0.13839
-0.625,-0.033,1.011,0.03709,-0.02045,-0.22076
-0.62,-0.068,1.023,0.07534,0.30773,-0.27099
-0.632,-0.011,0.913,0.11656,0.07575,-0.29725
-0.544,0.003,0.762,0.10236,0.01514,-0.32122
-0.546,0.009,0.679,0.02641,0.11407,-0.32282
-0.595,0.04,0.674,-0.06732,0.23124,-0.28778
-0.612,0.04,0.769,-0.09694,0.31086,-0.2274
-0.601,0.018,0.846,-0.07419,-0.2377,-0.1761
-0.574,0.011,0.879,-0.03045,-0.13687,-0.09282
-0.477,-0.07,0.877,-0.0087,-0.0732,0.019
-0.568,0.072,0.849,0.0332,0.00099,0.04595
-0.542,-0.066,0.876,0.08404,0.01511,0.08114
-0.589,-0.125,0.893,0.05351,0.04419,0.06007
-0.677,-0.156,1.045,0.05671,0.00381,-0.01229
-0.578,-0.186,1.107,0.12664,-0.12519,-0.09396
-0.537,-0.151,1.036,0.17519,-0.29503,-0.23832
-0.537,-0.122,0.995,0.15167,0.29445,-0.29114
-0.571,-0.105,0.986,0.15923,0.23605,-0.30435
-0.444,-0.144,0.975,0.17,0.24224,0.31536
-0.568,-0.086,0.983,0.18274,0.25949,0.32002
-0.48,-0.239,1.02,0.2061,0.26063,0.32369
-0.56,-0.073,0.958,0.15824,0.12346,-0.32595
-0.366,-0.12,0.791,0.05984,0.18552,0.26224
-0.455,-0.066,0.86,0.03007,0.2672,0.29277
-0.612,0.043,0.889,-0.00305,0.29239,-0.31633
-0.567,-0.058,0.965,-0.08534,-0.25603,-0.24977
-0.617,-0.145,1.083,-0.10007,-0.24091,-0.24229
-0.682,-0.114,1.095,-0.12213,-0.2787,-0.25702
-0.923,0.026,1.319,-0.05687,-0.25114,-0.12916
-0.938,0.009,1.311,0.12633,-0.14076,0.09091
-0.905,-0.017,1.251,0.23305,-0.01053,0.23458
-0.827,-0.06,1.188,0.26694,0.11694,-0.31712
-0.726,-0.057,1.181,0.30984,0.22183,-0.25025
-0.666,0.065,1.166,-0.30048,-0.30956,-0.1704
-0.771,0.034,1.117,-0.21598,0.31351,-0.10788
-0.763,0.017,1.075,-0.16964,0.20938,-0.19185
