X,Y,Z,ROLL,PITCH,YAW
-0.451,0.011,0.873,-0.02114,0.049,-0.03221
-0.418,-0.007,0.857,-0.00908,0.13412,-0.03129
-0.423,0.004,0.881,-0.00122,0.2016,-0.02786
-0.456,0.031,0.898,0.0029,0.22114,-0.01435
-0.467,0.024,0.887,-0.00671,0.22435,0.00129
-0.498,0.022,0.901,-0.00725,0.23412,0.01122
-0.516,0.019,0.928,0.0061,0.22305,0.0132
-0.523,0.005,0.932,0.00045,0.19106,0.0029
-0.539,0.005,0.936,0.03641,0.16671,-0.00809
-0.552,0.001,0.943,0.05755,0.14473,-0.01931
-0.512,0.022,0.878,0.03122,0.12274,-0.02435
-0.507,0.015,0.876,0.00801,0.129,-0.02893
-0.515,0.012,0.906,0.00893,0.15083,-0.02404
-0.529,0.006,0.916,0.03007,0.16923,-0.01633
-0.531,0.002,0.927,0.05496,0.18419,-0.00137
-0.519,0.026,0.905,0.07282,0.21183,0.0161
-0.545,0.036,0.902,0.08854,0.23969,0.04076
-0.532,0.046,0.874,0.09076,0.22748,0.06122
-0.535,0.014,0.872,0.07816,0.18809,0.0529
-0.52,0.015,0.849,0.05,0.14221,0.02221
-0.535,0.049,0.863,0.02076,0.08793,-0.00145
-0.553,0.056,0.877,0.00114,0.03305,-0.01526
-0.549,0.041,0.888,-0.00282,-0.00793,-0.01427
-0.531,0.054,0.883,0.00427,-0.01488,-0.00671
-0.515,0.044,0.843,0.00183,0.03564,0.0061
-0.491,0.037,0.833,-0.00374,0.07503,0.01022
-0.497,0.045,0.831,-0.00496,0.10083,0.01992
-0.526,0.045,0.855,-0.00419,0.11145,0.02503
-0.556,0.025,0.885,0.00091,0.0829,0.02106
-0.578,0.026,0.914,0.00961,0.01541,0.00961
-0.566,0.016,0.893,0.00511,-0.04938,-0.01687
-0.549,0.02,0.917,-0.00259,-0.08305,-0.04015
-0.536,0.003,0.907,0.01061,-0.09083,-0.04862
-0.539,0.003,0.913,0.02541,-0.10366,-0.04977
-0.535,0.016,0.901,0.02213,-0.12358,-0.06412
-0.545,0.027,0.906,0.02099,-0.16656,-0.06389
-0.54,0.022,0.902,0.02007,-0.20076,-0.06221
-0.538,0.015,0.927,0.02755,-0.21854,-0.06335
-0.503,0.018,0.871,0.0419,-0.19854,-0.06022
-0.498,0.034,0.83,0.0503,-0.12923,-0.02656
-0.521,0.069,0.824,0.02259,-0.07022,0.00404
-0.561,0.062,0.853,0.00923,-0.07312,0.02167
-0.562,0.042,0.888,0.01282,-0.10816,0.02473
-0.518,0.032,0.881,0.01633,-0.12557,0.01625
-0.474,0.007,0.884,0.02076,-0.11328,-0.0074
-0.44,-0.004,0.873,0.02473,-0.10717,-0.03282
-0.462,0.011,0.878,0.0248,-0.11038,-0.0529
-0.479,0.028,0.882,0.00832,-0.14526,-0.06938
-0.494,0.029,0.887,-0.01526,-0.1961,-0.08137
-0.511,0.038,0.916,-0.00908,-0.21541,-0.07519
-0.523,0.046,0.925,0.02839,-0.18381,-0.04938
-0.513,0.031,0.882,0.04198,-0.14137,-0.02778
-0.492,0.033,0.862,0.04206,-0.09938,-0.00259
-0.481,0.043,0.836,0.02633,-0.06022,0.01793
-0.496,0.046,0.838,-0.00877,-0.04687,0.02816
-0.527,0.034,0.882,-0.03435,-0.06343,0.02633
-0.531,0.01,0.923,-0.02053,-0.08465,0.01396
-0.515,0.03,0.935,0.00755,-0.09572,0.00091
-0.496,0.002,0.926,0.02931,-0.08969,-0.01549
-0.497,0.01,0.921,0.05549,-0.07312,-0.01923
-0.49,0.028,0.9,0.06839,-0.05412,-0.0177
-0.492,0.03,0.892,0.05832,-0.05961,-0.02587
-0.487,0.039,0.865,0.04206,-0.05068,-0.03091
-0.476,0.044,0.856,0.02656,-0.0261,-0.02725
-0.47,0.046,0.85,0.00648,0.01145,-0.01229
-0.491,0.058,0.866,-0.00732,0.04167,0.01274
-0.508,0.037,0.908,0.00068,0.05419,0.03496
-0.505,0.026,0.91,0.01358,0.06053,0.03961
-0.518,0.026,0.923,0.0177,0.0445,0.03305
-0.514,0.028,0.911,0.00183,0.00679,0.01656
-0.519,0.021,0.93,-0.01083,-0.02992,0.00435
-0.516,0.017,0.937,0.00984,-0.04458,0.00053
-0.492,0.018,0.936,0.02366,-0.04129,-0.00083
-0.481,0.033,0.893,0.02267,-0.01587,0.00557
-0.479,0.034,0.894,0.02877,0.03106,7e-05
-0.486,0.046,0.887,0.03175,0.0632,0.02854
-0.469,0.036,0.883,0.02755,0.09702,0.03312
-0.472,0.04,0.893,0.03877,0.15435,0.05175
-0.479,0.036,0.88,0.05061,0.21091,0.06778
-0.48,0.041,0.862,0.04511,0.24435,0.0758
-0.488,0.029,0.864,0.04389,0.26549,0.08175
-0.461,0.036,0.85,0.02809,0.26702,0.07549
-0.478,0.038,0.853,-0.00954,0.26374,0.06625
-0.494,0.025,0.879,-0.00641,0.29427,0.06381
-0.49,0.025,0.887,0.03068,-0.29872,0.05175
-0.552,0.031,0.863,0.03595,0.32587,0.05618
-0.56,0.074,0.823,-0.05893,0.18038,0.08793
-0.565,0.028,0.796,-0.07106,0.27893,0.05213
-0.524,0.025,0.82,-0.04007,-0.31445,0.04419
-0.481,0.063,0.766,-0.0529,-0.18872,0.00435
-0.554,0.072,0.782,-0.05076,-0.11598,0.03572
-0.567,0.027,0.79,-0.02664,-0.0372,0.04793
-0.561,0.027,0.817,-0.00862,0.01685,0.04885
-0.563,0.047,0.8,-0.01419,0.02296,0.06923
-0.551,0.06,0.837,-0.03083,0.04922,0.08908
-0.59,0.053,0.813,-0.03198,0.05883,0.13961
-0.554,0.046,0.783,-0.0358,0.14631,0.17236
-0.539,0.022,0.805,-0.02664,0.29532,0.1587
-0.587,-0.011,0.903,0.02229,-0.27668,0.14832
-0.55,-0.059,0.853,0.17427,-0.31807,0.04702
-0.439,-0.269,1.277,-0.2262,-0.30234,-0.02679
-0.598,0.345,0.538,0.05427,-0.04185,-0.00412
-0.829,0.018,0.88,-0.26106,-0.19391,-0.15435
