X,Y,Z,ROLL,PITCH,YAW
-0.226,0.479,0.918,-0.09259,0.29656,0.0074
-0.233,0.427,0.985,-0.04603,0.26534,-0.04984
-0.39,0.465,0.951,-0.07145,-0.05236,-0.05877
-0.25,0.436,0.97,-0.0448,-0.01961,-0.10862
-0.297,0.463,0.878,-0.00358,0.08351,-0.04145
-0.306,0.445,0.831,-0.01854,0.14763,-0.03877
-0.298,0.448,0.835,-0.0245,0.20488,0.00755
-0.064,0.382,0.758,-0.02725,0.25458,-0.02358
-0.306,0.548,0.819,-0.09282,0.27022,0.04748
-0.186,0.422,0.854,-0.10564,0.23824,0.00816
-0.214,0.529,0.78,-0.13419,0.20709,0.01259
-0.267,0.498,0.869,-0.15259,0.22969,0.0358
-0.28,0.447,0.946,-0.11129,0.23465,0.03183
-0.326,0.467,0.971,-0.08908,0.22725,0.05366
-0.321,0.309,1.045,0.29404,-0.19851,0.08862
-0.356,0.583,0.749,0.10129,-0.21729,0.19816
-0.447,0.379,1.105,0.01938,-0.04796,0.06938
-0.28,0.433,1.047,0.10236,-0.22017,-0.01183
-0.206,0.488,0.802,0.09748,-0.28147,-0.05641
-0.201,0.44,0.82,0.09038,-0.25529,-0.12687
-0.386,0.536,0.791,0.08068,-0.30567,-0.11755
-0.315,0.486,0.822,0.04076,0.32068,-0.14412
-0.349,0.525,0.819,-0.05496,0.23106,-0.12946
-0.394,0.553,0.816,-0.24709,0.10045,-0.04282
-0.418,0.524,0.85,-0.29786,0.04702,0.04732
-0.368,0.526,0.809,-0.26893,0.11961,0.14832
-0.304,0.497,0.908,-0.18175,0.29396,0.23122
-0.171,0.412,0.905,-0.01213,-0.17888,0.2216
-0.332,0.512,0.757,0.03748,-0.19353,0.18984
-0.197,0.464,0.696,0.07007,-0.1017,0.12435
-0.239,0.396,0.843,0.10381,-0.13109,-0.01198
-0.319,0.449,0.87,0.04335,-0.30078,-0.13381
-0.31,0.442,0.824,0.02183,0.32007,-0.20709
-0.455,0.509,0.841,0.01366,0.31931,-0.16832
-0.392,0.471,0.84,-0.01236,0.30335,-0.15465
-0.462,0.529,0.825,-0.03053,-0.31483,-0.06564
-0.568,0.576,0.822,-0.07763,0.26503,0.0448
-0.454,0.5,0.833,-0.16908,0.23,0.08931
-0.332,0.515,0.798,-0.21145,0.2432,0.12198
-0.321,0.492,0.863,-0.2303,0.23343,0.0945
-0.267,0.477,0.871,-0.19916,0.2287,0.00572
-0.297,0.506,0.843,-0.18679,0.26007,-0.0558
-0.322,0.496,0.83,-0.17343,0.28954,-0.11351
-0.388,0.509,0.88,-0.16175,0.30458,-0.15198
-0.433,0.545,0.918,-0.14358,0.28908,-0.15969
-0.427,0.552,0.885,-0.11106,0.32671,-0.1529
-0.483,0.62,0.924,-0.03824,-0.22323,-0.10083
-0.499,0.606,0.967,0.12519,-0.00414,-0.03083
-0.547,0.632,0.957,0.27519,0.29082,0.04572
-0.608,0.688,0.956,-0.16033,0.05637,0.16503
-0.555,0.624,0.936,0.0312,-0.11998,0.24412
-0.398,0.558,0.995,0.26555,-0.23694,0.26702
-1.007,0.853,0.874,0.23547,-0.12015,-0.28697
-0.707,0.614,0.695,0.287,-0.12015,-0.30277
-0.963,0.916,0.535,-0.32469,-0.12015,-0.23224
-1.661,1.055,0.799,0.25143,-0.12015,0.17464
-1.713,1.119,0.58,-0.00766,-0.12015,-0.27469
-1.81,1.054,0.168,0.28122,-0.12015,-0.08721
-1.76,1.147,-0.201,-0.24656,-0.12015,0.02195
-1.584,0.966,-0.145,-0.16318,-0.12015,0.08034
-1.324,0.712,0.33,0.20866,-0.21007,0.07179
-1.238,0.579,0.635,-0.31486,0.21918,0.11752
-1.16,0.704,0.68,-0.03181,0.23017,-0.2928
-0.82,0.637,0.575,0.17819,-0.25328,-0.17166
-0.436,0.481,0.465,0.29063,-0.12015,-0.23387
-0.311,0.52,0.278,-0.22793,-0.12015,-0.31868
-0.316,0.635,0.005,-0.16328,-0.12015,0.25263
-0.384,0.698,-0.003,-0.21488,-0.12015,0.16324
-0.418,0.559,0.054,0.20758,-0.12015,-0.07981
-0.46,0.408,0.094,0.01972,-0.12015,0.2483
-0.5,0.371,0.28,-0.04998,-0.12015,-0.02521
-0.222,0.277,0.552,-0.01219,-0.12015,-0.3233
0.045,0.227,0.664,0.06918,0.19361,-0.01801
0.108,0.272,0.564,0.09781,-0.08906,-0.24297
0.085,0.341,0.609,0.0788,-0.07471,-0.31305
-0.003,0.362,0.708,0.09735,0.01682,-0.28694
-0.12,0.416,0.751,0.14918,0.16788,-0.22488
-0.386,0.376,0.791,0.22651,0.29605,-0.12908
-0.346,0.119,0.881,0.12208,0.12086,-0.20328
-0.21,-0.023,1.073,-0.04349,-0.32509,0.31964
-0.165,-0.149,1.233,-0.12341,-0.04882,0.2672
-0.239,-0.287,1.392,0.04743,0.08363,-0.32709
-0.253,-0.406,1.555,-0.25068,-0.29517,-0.27801
-0.182,-0.604,1.66,-0.27636,-0.01494,0.3104
-0.113,-0.492,1.208,0.26105,-0.28984,0.21735
-0.21,-0.171,0.963,0.0537,-0.12015,0.31078
-0.244,-0.17,0.792,-0.25463,-0.12015,-0.10725
0.154,-0.253,0.325,-0.10624,-0.12015,-0.12206
0.312,-0.295,0.144,-0.07983,-0.12015,-0.15763
0.476,-0.269,0.033,0.01613,-0.12015,-0.28664
0.429,-0.165,-0.287,0.20773,-0.12015,0.28834
0.078,0.101,-0.623,-0.29305,-0.12015,-0.19557
0.027,-0.016,-0.81,-0.26946,-0.12015,-0.13358
0.135,-0.251,-1.031,-0.32625,-0.12015,0.32117
0.083,-0.211,-1.028,0.15346,-0.12015,-0.02303
0.007,-0.097,-1.109,-0.0599,-0.12015,-0.30448
-0.121,-0.015,-1.222,-0.24761,-0.28435,0.22515
-0.21,0.132,-1.029,0.28332,0.11941,0.29943
0.039,0.07,-1.106,0.31393,-0.16723,0.27729
0.21,-0.08,-1.693,0.0904,0.02017,0.24034
0.23,0.289,-1.928,0.05086,0.30086,0.28195
0.23,0.324,-2.0,-0.31357,0.24995,-0.30776
0.165,0.206,-2.0,0.03477,0.09857,-0.31922
0.226,0.202,-2.0,-0.205,-0.01738,0.26889
0.091,0.34,-2.0,0.21532,-0.07112,0.3021
0.052,0.378,-1.976,0.09685,-0.06952,-0.25235
0.084,0.295,-1.989,0.05486,-0.0828,-0.14929
0.11,0.134,-2.0,0.07334,0.06544,-0.15143
0.148,0.114,-1.91,0.16296,0.13811,-0.15395
0.326,0.08,-1.895,0.25685,-0.12547,-0.24051
0.5,0.131,-2.0,0.19265,0.07279,0.17546
0.429,0.294,-2.0,-0.07483,0.30257,-0.08683
0.214,0.452,-2.0,0.30458,0.07815,-0.20393
0.055,0.598,-2.0,0.1419,0.01517,-0.22996
-0.087,0.674,-2.0,-0.02366,-0.09605,-0.22363
-0.287,0.806,-2.0,-0.28748,-0.2246,-0.21851
-0.561,0.901,-2.0,-0.0467,0.20862,-0.15309
-0.69,0.801,-2.0,0.16279,0.12687,-0.07324
-0.905,0.694,-2.0,-0.16485,0.13305,-0.0595
-1.012,0.559,-2.0,0.31799,0.20061,-0.10111
-1.265,0.507,-2.0,0.08746,0.19992,-0.10989
-1.427,0.465,-2.0,-0.01392,-0.28598,-0.01943
-1.634,0.44,-2.0,-0.08483,0.01914,0.11172
-1.939,0.406,-1.928,-0.06453,0.28555,0.25721
-2.0,0.321,-1.985,-0.02872,-0.32599,-0.06838
-2.0,0.302,-1.819,-0.25659,0.04044,0.10979
-2.0,0.221,-1.645,0.1674,-0.1462,-0.31885
-2.0,0.147,-1.456,0.12007,-0.32613,-0.08465
-2.0,0.004,-1.248,0.12007,0.11549,0.20106
-2.0,-0.08,-1.051,0.12007,0.08618,-0.28132
-2.0,-0.161,-0.776,0.12007,-0.01145,-0.00605
-1.743,-0.396,-0.551,0.12007,-0.06519,0.12502
-1.542,-0.521,-0.182,0.12007,0.03603,0.18693
-1.459,-0.472,0.14,0.12007,0.16541,-0.30363
-1.365,-0.471,0.383,-0.24972,0.27458,-0.12782
-1.27,-0.4,0.539,0.06158,-0.3217,0.04195
-1.179,-0.313,0.577,-0.3121,0.30916,0.21141
-1.141,-0.197,0.577,-0.13515,0.22572,-0.2757
-1.051,-0.1,0.499,0.02989,0.11625,-0.14089
-0.82,-0.043,0.408,0.13408,0.0029,-0.03601
-0.459,-0.114,0.373,0.25905,-0.00236,0.04124
-0.022,-0.23,0.366,-0.22601,0.11122,0.02735
0.32,-0.223,0.373,-0.04448,0.22801,0.01369
0.587,-0.169,0.411,0.07361,-0.19132,-0.1341
0.729,-0.095,0.523,0.19643,-0.01598,-0.25853
0.769,-0.045,0.6,-0.27366,0.13815,0.28935
0.715,0.084,0.611,-0.07885,0.2128,0.18393
