X,Y,Z,ROLL,PITCH,YAW
-0.362,0.223,0.869,-0.02374,-0.28575,0.0758
-0.577,0.16,1.031,0.06954,0.23839,0.08473
-0.499,0.202,0.98,0.07129,0.29099,0.11557
-0.432,0.216,0.907,0.04435,-0.30063,0.14396
-0.423,0.201,0.941,0.02954,-0.30246,0.14854
-0.454,0.215,0.964,0.03984,-0.30933,0.18587
-0.443,0.206,0.931,0.06076,-0.29781,0.23435
-0.384,0.199,0.926,0.07442,-0.29849,0.19961
-0.375,0.224,0.935,0.08,0.30664,0.17374
-0.445,0.243,0.881,0.06946,0.31045,0.18687
-0.464,0.228,0.895,0.06366,0.22167,0.16541
-0.385,0.183,0.923,0.02801,0.14167,0.08076
-0.372,0.183,0.888,-0.00236,0.11374,0.02839
-0.174,0.194,1.001,-0.1029,-0.17781,-0.00656
-0.771,0.311,0.853,-0.059,0.04984,-0.20213
-0.542,0.378,0.816,-0.1248,0.21587,0.02519
-0.514,0.172,0.825,-0.06458,0.26954,-0.00106
-0.498,0.243,0.94,-0.0877,0.28366,0.01496
-0.529,0.268,0.982,-0.0645,0.23022,0.06229
-0.482,0.257,0.838,-0.08862,0.22862,0.04801
-0.412,0.227,0.807,-0.14419,0.20488,0.01916
-0.422,0.231,0.828,-0.20847,0.17801,-0.06015
-0.479,0.283,0.904,-0.18931,0.03809,-0.06496
-0.394,0.222,0.92,-0.14213,-0.06198,-0.09641
-0.412,0.285,0.93,-0.08358,-0.11862,-0.08702
-0.492,0.325,0.968,-0.03885,-0.14068,-0.00801
-0.445,0.286,0.847,0.01458,-0.12114,0.03755
-0.463,0.271,0.834,0.03122,-0.12328,0.04045
-0.476,0.247,0.874,0.02183,-0.16007,0.0319
-0.447,0.22,0.903,0.02557,-0.21954,-0.00541
-0.471,0.23,0.855,0.03305,-0.24839,-0.01755
-0.477,0.162,0.866,0.05854,-0.24099,-0.04488
-0.448,0.162,0.907,0.07038,-0.17656,-0.04282
-0.536,0.139,0.918,0.09786,-0.09732,-0.03114
-0.578,0.218,0.865,0.10458,-0.0416,-0.02404
-0.537,0.24,0.804,0.06473,0.00511,0.00236
-0.517,0.264,0.815,0.02068,0.05244,0.01824
-0.445,0.244,0.885,-0.04404,-0.02847,-0.02648
-0.449,0.221,0.947,-0.04854,-0.14442,-0.05511
