X,Y,Z,ROLL,PITCH,YAW
-0.537,0.005,0.873,-0.0919,-0.01854,0.06832
-0.531,-0.004,0.871,-0.07122,-0.01725,0.07816
-0.973,0.058,1.055,-0.10893,0.32709,0.12961
-0.673,-0.002,0.973,-0.02709,0.15908,0.15328
-0.515,-0.111,0.916,0.01671,0.25923,0.07427
-0.625,-0.042,0.987,0.06236,0.20152,0.06412
-0.599,0.042,0.906,0.05473,0.14267,0.06534
-0.535,-0.001,0.828,0.02854,0.12954,0.0116
-0.544,0.03,0.783,-0.04366,0.13572,-0.04007
-0.522,0.063,0.746,-0.10129,0.15137,-0.03732
-0.519,0.087,0.785,-0.16832,0.14007,0.00175
-0.526,0.082,0.787,-0.17541,0.04045,0.02748
-0.47,0.039,0.825,-0.1732,-0.03534,0.01572
-0.468,0.017,0.867,-0.15572,-0.06427,-0.00801
-0.483,-0.019,0.908,-0.06709,-0.18725,-0.05328
-0.477,-0.02,0.894,-0.0019,-0.27419,-0.12122
-0.49,-0.023,0.899,0.04068,0.30689,-0.15656
-0.422,-0.034,0.862,0.04801,0.30346,-0.25183
-0.461,-0.002,0.854,0.07366,-0.29549,-0.25679
-0.51,0.154,0.82,0.08427,-0.24389,-0.12083
-0.551,-0.097,0.84,0.06709,-0.17022,-0.05923
-0.671,-0.04,0.975,0.12633,0.0458,-0.01374
-0.653,-0.036,0.898,0.17694,0.15,0.0845
-0.626,-0.099,0.904,0.1132,0.16419,0.08641
-0.307,-0.072,0.618,0.09687,0.10296,0.05129
-0.707,-0.076,0.973,0.1958,0.22303,0.21259
-0.658,-0.031,0.88,0.21587,0.2083,0.22061
-0.631,-0.161,1.025,0.22778,0.15937,0.04106
-0.542,-0.093,1.034,0.26328,0.24221,-0.15015
-0.565,-0.049,0.924,0.24374,0.02,-0.29931
-0.527,0.106,0.745,0.0561,-0.15992,0.28445
-0.583,0.126,0.912,0.01954,-0.14748,-0.27015
-0.577,0.126,0.844,0.09,-0.09442,-0.1677
-0.554,0.125,0.775,0.06526,-0.04129,-0.11015
-0.517,0.115,0.813,0.0558,-0.00564,-0.04587
-0.582,0.062,0.885,0.08755,0.01984,0.03145
-0.522,-0.012,0.818,0.12893,0.14251,0.04648
-0.484,0.007,0.75,0.13862,0.14496,0.00076
