X,Y,Z,ROLL,PITCH,YAW
-0.413,-0.128,1.096,-0.07893,-0.30185,0.08312
-0.498,0.059,1.042,0.07534,-0.11022,0.02236
-0.318,-0.049,0.907,0.00877,-0.09748,-0.00564
-0.32,-0.013,1.006,-0.0032,-0.12961,-0.04633
-0.336,0.031,0.963,-0.009,-0.20358,-0.02022
-0.304,-0.02,0.929,-0.0374,-0.20702,-0.04923
-0.271,-0.029,0.929,-0.0803,-0.15648,-0.08022
-0.314,-0.059,0.977,-0.11076,-0.13183,-0.11343
-0.302,-0.066,0.977,-0.12519,-0.13282,-0.16488
-0.295,-0.077,1.021,-0.11412,-0.0758,-0.15877
-0.284,-0.071,1.037,-0.05694,-0.05396,-0.10259
-0.223,-0.083,1.083,0.10641,-0.09572,-0.07717
-0.317,0.042,0.877,0.13717,-0.20908,-0.06748
-0.258,-0.023,0.854,0.09885,0.03503,0.02656
-0.868,-0.055,1.479,0.06244,-0.1074,0.11877
-0.404,-0.022,0.904,0.17213,-0.18045,0.02389
-0.438,-0.057,0.817,0.03519,-0.07015,0.04022
-0.342,-0.125,0.944,-0.049,0.00664,-0.05625
-0.302,-0.063,0.957,-0.04618,-0.02389,-0.04015
-0.27,-0.086,0.962,-0.01465,-0.00717,-0.03778
-0.266,-0.099,0.99,0.01221,-0.01572,-0.05236
-0.279,-0.089,0.988,0.04221,-0.04221,-0.05938
-0.329,-0.056,1.008,0.10145,-0.10343,-0.03221
-0.302,-0.074,1.029,0.1645,-0.19977,-0.04366
-0.327,0.015,0.936,0.20312,-0.20473,0.00282
-0.326,0.019,0.892,0.19122,-0.19572,0.04725
-0.27,0.0,0.889,0.15748,-0.18053,0.02916
-0.206,0.087,0.84,0.06091,-0.04824,0.0303
0.089,0.028,0.529,-0.22229,0.09021,0.08641
0.127,-0.291,1.997,0.21969,0.11662,0.28801
-0.437,0.177,0.842,0.03595,-0.09766,0.31152
-0.527,0.0,0.807,-0.16839,-0.11193,0.14625
-0.469,-0.074,1.123,-0.07564,-0.31727,0.07465
-0.306,-0.145,1.058,-0.05206,0.25885,0.03893
-0.217,-0.192,1.03,-0.11183,0.28358,-0.10427
-0.291,-0.171,1.097,-0.11908,0.14618,-0.22007
-0.519,-0.031,1.044,-0.17198,-0.14312,-0.31488
-0.566,0.045,0.886,-0.31694,-0.22786,-0.27381
-0.426,0.023,0.879,-0.32198,-0.15335,-0.18885
-0.402,0.012,0.875,0.32559,-0.08015,-0.10992
-0.41,0.049,0.918,-0.30083,-0.06778,-0.00687
-0.326,0.009,0.835,-0.30244,-0.03328,0.02328
-0.236,-0.054,0.856,-0.28641,-0.00274,0.02473
-0.194,-0.096,0.851,-0.25977,-0.00297,-0.02427
-0.261,-0.111,0.927,-0.22656,-0.04297,-0.06045
-0.258,-0.118,0.9,-0.21343,-0.10519,-0.10374
-0.236,-0.145,0.862,-0.21625,-0.16954,-0.16427
-0.304,-0.112,0.882,-0.21709,-0.24664,-0.19564
-0.324,-0.127,0.892,-0.22923,-0.29916,-0.23801
-0.354,-0.113,0.897,-0.26358,0.31445,-0.25251
-0.385,-0.119,0.98,-0.27832,0.263,-0.22244
-0.43,-0.132,1.006,-0.30198,0.20262,-0.18656
-0.417,-0.172,1.054,-0.31381,0.1504,-0.15267
-0.395,-0.204,1.108,-0.29748,0.10109,-0.14236
-0.372,-0.208,1.148,-0.26083,0.03407,-0.13335
-0.332,-0.231,1.115,-0.2287,-0.01311,-0.15236
-0.241,-0.205,1.08,-0.19916,-0.00563,-0.19618
-0.241,-0.242,1.093,-0.16045,0.01307,-0.23351
-0.255,-0.288,1.132,-0.08687,0.03025,-0.26793
-0.216,-0.313,1.167,0.04496,0.0775,-0.32244
-0.402,-0.158,1.031,0.19015,-0.01891,-0.31381
-0.494,0.063,0.709,0.15671,-0.18265,-0.19725
-0.418,0.14,0.51,-0.07198,-0.26326,-0.1032
-0.334,0.076,0.509,-0.31709,-0.23624,-0.03282
-0.337,0.019,0.554,0.16445,-0.12036,0.05465
-0.335,-0.068,0.672,0.06323,0.08766,0.19038
-0.334,-0.129,0.833,0.03613,-0.30381,-0.31315
-0.327,-0.208,0.96,0.08208,-0.06664,-0.17529
-0.333,-0.267,1.006,0.16895,0.05152,-0.09559
-0.322,-0.323,1.015,0.25453,0.07145,-0.09735
-0.288,-0.378,1.039,0.32735,0.0403,-0.18056
-0.299,-0.385,1.074,-0.26877,-0.03839,-0.29521
-0.355,-0.354,1.077,-0.22923,-0.15076,0.26061
-0.413,-0.364,1.136,-0.21824,-0.25877,0.16572
-0.511,-0.349,1.224,-0.149,0.31605,0.11351
-0.559,-0.3,1.238,-0.04931,0.2243,0.11954
-0.672,-0.166,1.111,-0.02717,0.12697,0.19832
-0.735,-0.14,1.068,-0.07557,0.06422,0.30068
-0.756,-0.161,1.062,-0.14709,0.09903,-0.27155
-0.802,-0.165,1.145,-0.18213,0.23338,-0.1533
-0.937,-0.117,1.171,-0.15053,-0.14984,0.1557
-1.04,-0.125,1.241,-0.10656,0.12267,-0.19927
-1.139,-0.118,1.354,-0.04732,-0.25391,0.0608
-1.224,-0.119,1.358,-0.02374,-0.08193,-0.32074
-1.258,-0.101,1.369,-0.04305,-0.1075,-0.12494
-1.277,-0.113,1.413,-0.07694,-0.2746,-0.00921
-1.339,-0.154,1.44,-0.10396,0.20427,0.07399
-1.396,-0.204,1.511,-0.12641,0.08854,0.18659
-1.534,-0.213,1.661,-0.08854,0.05763,-0.29228
-1.584,-0.193,1.738,0.01862,-0.02755,-0.12015
-1.531,-0.215,1.68,0.11664,-0.22763,-0.12015
-1.414,-0.27,1.611,0.16022,0.26636,-0.12015
-1.265,-0.322,1.585,0.17137,0.2233,-0.12015
-1.13,-0.39,1.523,0.14763,0.26918,-0.12015
-1.034,-0.408,1.539,0.14221,-0.32587,-0.12015
-0.883,-0.415,1.555,0.14534,-0.26328,-0.12015
-0.789,-0.505,1.566,0.1803,-0.17702,-0.12015
-0.591,-0.593,1.639,0.24732,-0.04839,-0.12015
-0.433,-0.729,1.71,-0.30445,0.11534,-0.12015
-0.279,-0.862,1.749,-0.1814,0.25603,-0.12015
-0.07,-0.978,1.802,-0.03231,-0.21972,-0.12015
0.066,-1.06,1.834,0.10776,-0.09514,-0.12015
0.186,-1.106,1.872,0.2941,-0.07735,-0.12015
0.302,-1.144,1.89,-0.20279,-0.20491,-0.12015
0.425,-1.179,1.856,-0.07271,0.2503,-0.12015
0.574,-1.181,1.723,0.00309,-0.09564,-0.12015
0.646,-1.228,1.655,0.0679,0.2817,-0.12015
0.776,-1.264,1.605,0.17729,-0.02609,-0.12015
1.037,-1.12,1.698,-0.17883,-0.31105,-0.12015
0.854,-1.096,1.484,0.14949,-0.09676,0.30132
0.947,-1.025,1.122,0.25582,0.17578,-0.02196
1.135,-0.908,0.87,0.20804,0.00128,0.30263
1.283,-0.764,0.684,0.13872,-0.0675,-0.01225
1.362,-0.61,0.477,0.02918,-0.11048,-0.28027
1.602,-0.558,0.259,-0.10257,-0.04781,0.05196
1.865,-0.422,0.135,-0.24181,0.11868,0.30106
1.948,-0.296,-0.02,0.27874,-0.30828,-0.11938
1.861,-0.098,-0.192,0.06347,-0.01187,0.21491
1.717,0.071,-0.376,0.2699,0.24637,0.00292
1.479,0.115,-0.299,-0.07735,-0.03983,-0.00731
1.386,0.033,-0.126,0.22839,-0.08801,-0.25105
1.16,-0.05,0.069,0.10038,0.20137,0.24668
1.032,-0.095,0.12,0.0561,-0.1904,0.13744
0.898,-0.147,0.183,0.06389,0.00418,-0.03034
0.734,-0.163,0.201,0.08282,0.12166,-0.16157
0.635,-0.161,0.177,0.07832,0.22074,-0.29095
0.583,-0.185,0.141,0.07213,0.32555,0.21654
0.495,-0.194,0.096,0.06511,-0.22149,0.06822
0.387,-0.177,0.023,0.06419,-0.1334,-0.15071
0.228,-0.108,-0.048,0.03931,-0.1179,-0.2704
0.068,-0.026,-0.119,-0.03503,-0.2024,0.31931
-0.08,0.062,-0.196,-0.17496,0.31105,0.28931
-0.167,0.147,-0.259,0.25674,0.15883,0.25503
-0.272,0.152,-0.323,0.04216,0.06471,0.25587
-0.369,0.073,-0.292,-0.14944,0.00769,0.20427
-0.472,-0.005,-0.283,0.31164,0.04005,0.12007
-0.664,-0.055,-0.218,0.09454,0.17067,0.12587
-0.881,-0.01,-0.092,-0.07584,0.23853,0.24801
-1.076,0.072,-0.035,-0.21271,0.18402,-0.19071
-1.159,0.163,-0.018,-0.32729,0.05067,0.07639
-1.261,0.156,-0.019,0.20608,-0.05033,-0.32492
-1.395,0.117,0.004,0.04509,-0.17972,-0.07813
-1.526,0.093,-0.005,-0.07773,-0.17338,0.20218
-1.707,0.133,0.049,-0.20262,-0.00109,-0.10257
-1.847,0.196,0.133,-0.27857,0.29654,0.24811
-2.0,0.261,0.337,0.30824,-0.2163,-0.07816
-2.0,0.308,0.523,0.2632,-0.20485,0.21083
-2.0,0.303,0.654,0.26389,0.31647,-0.30185
-2.0,0.331,0.647,0.26717,0.22112,-0.19872
-2.0,0.588,0.558,0.12007,-0.1934,0.03158
-2.0,0.557,0.684,0.12007,-0.25607,-0.31996
-2.0,0.39,0.867,0.12007,0.11235,-0.00851
-2.0,0.211,0.98,0.12007,0.06196,-0.29357
-2.0,0.1,1.036,0.12007,0.16135,0.07575
-2.0,0.025,1.192,0.12007,0.20631,-0.22045
-2.0,-0.078,1.201,0.12007,0.24631,-0.12015
-2.0,-0.044,1.238,0.12007,-0.31416,-0.12015
-2.0,-0.087,1.325,0.12007,-0.29744,-0.12015
-2.0,-0.237,1.497,0.12007,0.29967,-0.12015
-2.0,-0.378,1.682,0.13755,0.14952,-0.12015
-2.0,-0.499,1.848,-0.20834,-0.06987,-0.12015
-2.0,-0.522,1.921,0.12731,-0.19949,-0.12015
-1.969,-0.58,1.905,-0.18126,-0.19788,-0.12015
-1.861,-0.611,1.828,0.18156,-0.1072,-0.12015
-1.699,-0.661,1.688,-0.09693,0.17166,-0.12015
-1.541,-0.699,1.597,0.31155,0.00721,-0.12015
-1.429,-0.726,1.631,-0.11465,0.3195,-0.12015
-1.359,-0.721,1.67,0.05969,-0.21754,-0.12015
-1.25,-0.692,1.667,0.21702,-0.11639,-0.12015
-1.147,-0.787,1.585,0.30091,-0.0396,-0.12015
