X,Y,Z,ROLL,PITCH,YAW
-0.343,0.27,1.093,0.04458,0.15206,0.1716
-0.241,0.258,1.01,0.0629,0.03786,0.17251
-0.135,0.245,1.019,0.09541,0.08419,0.11656
-0.145,0.266,0.979,0.12099,0.06442,0.06206
-0.153,0.235,1.023,0.09106,-0.03076,0.00854
-0.175,0.255,1.036,0.06114,-0.12198,-0.0445
-0.201,0.317,0.961,0.01824,-0.16267,-0.0403
-0.201,0.339,0.912,-0.02839,-0.14229,-0.00038
-0.208,0.344,0.911,-0.04984,-0.0645,0.0677
-0.198,0.371,0.885,-0.05015,0.06053,0.16091
-0.227,0.336,0.906,-0.04213,0.20748,0.23114
-0.238,0.324,1.008,-0.02755,0.2887,0.25938
-0.21,0.278,1.03,0.00793,-0.31888,0.21969
0.251,0.183,0.987,0.24458,-0.21882,0.09824
-0.43,0.32,1.069,0.31519,0.14395,0.25801
-0.229,0.113,1.071,0.27076,-0.06758,0.11549
-0.236,0.224,1.122,0.2377,-0.23956,0.05091
-0.253,0.275,0.999,0.26007,-0.31101,0.06824
-0.18,0.266,0.889,0.24114,-0.2375,0.06007
-0.254,0.279,0.98,0.19679,-0.32124,0.05312
-0.268,0.26,1.048,0.18076,0.23801,0.05854
-0.208,0.308,0.976,0.19259,0.30694,0.04557
-0.297,0.357,0.96,0.18374,0.29618,0.10572
-0.199,0.337,0.866,0.13793,-0.3104,0.12549
-0.173,0.366,0.887,0.07778,0.28625,0.13969
-0.057,0.305,0.87,0.06083,-0.3204,0.089
-0.068,0.325,0.855,0.049,0.31106,0.04694
-0.007,0.288,0.823,0.01068,0.29534,-0.02709
-0.171,0.319,0.965,0.01824,0.08961,-0.07198
-0.13,0.293,0.899,0.03664,0.16702,-0.11954
-0.209,0.283,0.946,0.08488,0.24389,-0.10603
-0.183,0.285,0.961,0.1158,0.30335,-0.10671
-0.221,0.304,0.954,0.13366,-0.32399,-0.06534
-0.178,0.307,0.903,0.10931,-0.32445,-0.06885
-0.139,0.281,0.916,0.06076,0.26618,-0.11076
-0.2,0.315,0.912,-0.00816,0.15068,-0.14458
-0.182,0.308,0.896,-0.10145,0.08946,-0.19038
-0.235,0.293,0.885,-0.15717,0.05702,-0.22648
-0.247,0.251,0.949,-0.19641,0.10931,-0.25358
-0.363,0.288,0.993,-0.17992,0.17557,-0.22404
-0.332,0.289,1.012,-0.09885,0.31343,-0.15854
-0.31,0.288,1.008,-0.01465,-0.21445,-0.11992
-0.282,0.299,1.011,0.04824,-0.1817,-0.11656
-0.224,0.31,1.014,0.11442,-0.20834,-0.14893
-0.165,0.329,0.979,0.15045,-0.25078,-0.1958
-0.158,0.34,0.964,0.17328,-0.27025,-0.28801
-0.163,0.397,0.88,0.18267,-0.24544,0.30766
-0.23,0.437,0.841,0.18091,-0.193,0.27918
-0.311,0.444,0.904,0.17587,-0.13628,0.24498
-0.422,0.438,0.961,0.1932,-0.09071,0.28773
-0.501,0.436,0.981,0.23839,0.02708,-0.32152
-0.541,0.406,1.013,0.31931,0.25105,-0.25297
-0.576,0.386,1.041,-0.25002,-0.17034,-0.18137
-0.626,0.368,1.127,-0.20949,-0.03943,-0.12854
-0.792,0.449,1.191,-0.23056,-0.09004,-0.10007
-0.652,0.335,1.216,-0.23605,-0.07286,-0.02541
-0.574,0.326,1.202,-0.17544,0.05584,0.01694
-0.558,0.325,1.24,-0.09743,0.1779,0.06748
-0.64,0.273,1.284,0.04639,0.32195,0.13549
-0.676,0.227,1.316,0.23471,-0.14563,0.17167
-0.842,0.254,1.421,-0.1966,0.12353,0.16274
-0.924,0.429,1.299,-0.08729,-0.15494,0.20427
-1.18,0.71,1.22,-0.08034,-0.04456,0.28625
-1.162,0.571,0.828,-0.18187,0.20408,-0.25239
-1.076,0.574,0.509,-0.24141,-0.14187,-0.23323
-1.052,0.716,0.226,0.3138,-0.22393,-0.21162
-1.161,0.859,0.182,0.15776,-0.06439,-0.10262
-1.142,0.819,0.19,0.03593,0.26828,0.07418
-1.284,0.878,0.307,0.01647,-0.10647,-0.31737
-1.263,0.848,0.412,0.0257,0.18277,-0.0024
-1.13,0.875,0.362,-0.00956,-0.16832,0.26805
-0.952,0.917,0.285,-0.15155,-0.12015,-0.13837
-0.75,0.921,0.3,-0.28185,-0.12015,0.08582
-0.511,0.794,0.343,-0.273,-0.12015,0.25888
-0.303,0.663,0.457,-0.21697,-0.12015,0.24246
-0.157,0.525,0.619,-0.20827,-0.12015,0.03956
-0.052,0.41,0.687,-0.22559,-0.12015,-0.25883
0.197,0.227,0.636,-0.29911,-0.12015,0.04447
0.469,0.148,0.471,-0.31712,-0.12015,0.25189
0.401,0.245,0.269,-0.27292,-0.12015,-0.11926
0.133,0.354,0.227,-0.17712,-0.12015,0.26251
0.004,0.381,0.156,-0.03697,-0.12015,0.12251
-0.333,0.506,0.075,0.06158,-0.12015,0.09969
-0.833,0.829,-0.141,0.15609,-0.12015,0.29137
-1.116,1.014,-0.463,0.2454,-0.12015,-0.03086
-1.024,0.928,-0.852,0.22051,-0.12015,0.13693
-0.723,0.772,-1.315,-0.12185,-0.12015,0.04922
-0.624,0.817,-1.785,-0.06908,-0.12015,-0.133
-0.64,0.769,-1.885,-0.17464,-0.12015,-0.31972
-0.622,0.715,-1.771,-0.2576,-0.12015,0.19465
-0.752,0.742,-1.383,-0.15262,-0.12015,0.08503
-0.942,0.765,-0.861,-0.32735,-0.12015,0.08725
-0.926,0.712,-0.589,-0.31163,-0.12015,0.07274
-0.81,0.461,-0.515,-0.27872,-0.12015,-0.03038
-0.735,0.186,-0.263,-0.29934,-0.12015,-0.20129
-0.585,0.157,0.119,-0.23872,-0.12015,0.13132
-0.7,0.108,0.701,0.08624,-0.02189,-0.20967
-0.689,-0.199,1.016,-0.28966,0.31089,0.01385
-0.732,-0.28,1.385,0.06653,0.01847,0.24089
-0.85,-0.077,1.71,-0.07418,-0.14372,-0.03376
-1.067,0.037,1.699,-0.10786,-0.30416,-0.1088
-1.09,0.011,1.402,-0.15872,-0.05895,-0.13544
-1.09,0.051,1.003,0.30776,-0.26308,-0.04704
-0.981,0.197,0.506,-0.15821,-0.31735,0.11013
-0.91,0.262,0.209,-0.24897,-0.03285,-0.30218
