X,Y,Z,ROLL,PITCH,YAW
-0.59,0.061,0.84,-0.07595,0.03732,0.01511
-0.603,0.062,0.86,-0.05267,0.05503,0.03648
-0.599,0.048,0.87,-0.0258,0.04381,0.04603
-0.603,0.034,0.875,-7e-05,0.01099,0.03687
-0.604,0.048,0.856,0.00633,-0.00083,0.03
-0.591,0.059,0.858,0.00725,-0.00992,0.00236
-0.559,0.051,0.83,-0.0045,-0.03312,-0.03549
-0.546,0.066,0.815,-0.01854,-0.03954,-0.04961
-0.54,0.049,0.8,-0.02442,-0.01641,-0.03839
-0.538,0.078,0.81,-0.02259,0.01343,-0.01229
-0.582,0.088,0.775,-0.04083,0.03587,0.02114
-0.525,0.082,0.535,-0.06221,0.13526,0.04213
-0.564,0.106,0.807,-0.06251,0.12503,0.06351
-0.621,0.052,0.77,-0.06045,0.13916,0.09419
-0.567,0.055,0.841,-0.03656,0.08969,0.08221
-0.584,0.042,0.835,-0.01015,0.11267,0.08358
-0.604,0.037,0.857,-0.00129,0.13061,0.08847
-0.591,0.045,0.865,-0.00984,0.13206,0.06946
-0.577,0.038,0.869,-0.00702,0.12541,0.05541
-0.577,0.026,0.856,0.01816,0.149,0.06083
-0.567,0.04,0.839,0.03068,0.2061,0.09351
-0.557,0.066,0.822,0.05007,0.31679,0.14694
-0.56,0.099,0.793,0.06458,-0.32132,0.1845
-0.593,0.086,0.796,0.07038,-0.26361,0.20694
-0.612,0.116,0.743,0.07061,-0.31178,0.17877
-0.623,0.134,0.735,0.04595,0.29076,0.16343
-0.659,0.133,0.725,0.01053,0.17229,0.14312
-0.562,0.117,0.71,-0.0219,0.23832,0.15297
-0.651,0.099,0.782,0.04534,0.24465,0.2229
-0.665,0.126,0.772,0.06106,-0.30208,0.27015
-0.642,0.093,0.793,0.04091,-0.18956,0.28687
-0.599,0.095,0.772,0.06259,-0.04078,0.31458
-0.594,0.218,0.726,0.04641,0.02235,-0.28582
-0.561,0.249,0.669,-0.01114,-0.01506,-0.26773
-0.1,-0.003,0.661,-0.09251,0.32225,-0.16178
-0.622,0.29,0.743,-0.04251,0.28859,0.08906
-0.657,0.311,0.676,0.01076,-0.18859,0.07822
-0.668,0.242,0.448,-0.07595,0.0908,0.20112
-0.668,0.135,0.71,-0.07877,0.09544,0.30509
-0.842,0.169,0.85,0.02755,0.17643,-0.295
-0.877,0.071,0.93,0.12809,0.18369,-0.30882
-0.923,0.048,1.025,0.27473,-0.22273,0.1657
-0.872,-0.079,1.034,0.22786,0.00958,-0.12292
-0.682,-0.238,1.244,0.19778,0.0954,0.1345
-0.716,-0.093,1.24,0.30656,0.21732,-0.22641
-0.656,0.047,0.954,-0.29315,-0.18198,0.20651
-0.734,0.231,0.721,-0.28147,-0.29213,0.13582
-0.866,0.477,0.425,-0.30506,-0.05885,-0.31549
-0.825,0.408,0.265,-0.31567,-0.06926,0.03931
-0.555,0.561,0.201,0.28702,-0.10553,0.30328
-0.742,1.059,-0.274,-0.01541,-0.1137,-0.31307
-0.904,0.34,0.386,-0.0577,0.16767,-0.09063
-0.913,0.233,0.889,0.1148,-0.01378,-0.17682
-1.219,0.157,1.102,0.09847,0.21807,-0.24598
-0.939,0.001,1.025,0.15274,-0.1917,0.04931
-1.024,-0.057,0.968,0.29732,0.09793,-0.12511
-0.836,0.158,1.035,-0.31956,-0.20633,0.29575
-0.656,0.023,0.953,-0.22735,-0.30427,0.15987
-0.937,0.108,1.06,-0.17048,0.11857,0.09872
-0.607,0.42,1.123,-0.07926,0.12109,-0.09082
-0.852,0.356,0.814,0.08662,0.23109,-0.05036
-1.108,0.159,1.287,0.0925,-0.00143,-0.06677
-1.263,0.238,1.275,0.07662,-0.17372,-0.12815
-1.28,0.235,1.321,0.13586,-0.30677,-0.15799
-1.403,0.3,1.275,0.22112,-0.20456,-0.08028
-1.286,0.142,1.346,0.31464,0.11147,0.00346
-1.747,0.363,1.379,-0.19599,-0.00563,0.09918
-1.579,0.249,1.252,-0.20958,0.11926,0.20911
-1.223,0.178,1.095,-0.09561,-0.03351,0.30071
-1.033,0.129,1.202,0.18279,0.03824,-0.21664
-0.283,0.133,0.964,0.32378,-0.30078,-0.22229
-1.013,0.229,1.331,-0.03983,-0.15859,0.1861
-1.113,0.708,1.236,0.1285,0.15341,0.32541
-1.203,0.898,1.042,0.07804,0.02693,-0.14674
-1.187,0.877,1.072,-0.00937,0.15532,0.00364
-1.255,0.814,1.151,-0.02128,0.10334,0.06105
-1.428,0.735,1.157,-0.02899,-0.04689,0.13471
-1.559,0.595,1.138,-0.06593,-0.25827,0.22341
-1.293,0.251,1.117,-0.09967,-0.05167,0.18532
-0.901,-0.062,0.922,-0.1299,0.32346,-0.07361
-0.65,-0.144,0.815,-0.14685,0.32262,0.32541
-0.586,-0.09,0.784,-0.05891,-0.14038,0.20015
-0.485,0.024,0.718,0.03834,0.08847,0.08053
-0.538,0.19,0.659,0.08132,0.20885,-0.05015
-0.669,0.369,0.567,0.04735,0.20297,-0.13832
-0.796,0.453,0.503,-0.01929,0.07206,-0.26106
-0.943,0.474,0.447,-0.09257,-0.17053,0.29147
-1.049,0.512,0.392,-0.18578,0.17704,0.24201
-1.068,0.465,0.355,-0.30143,-0.08853,0.27735
-1.086,0.311,0.371,0.27042,-0.28059,-0.20305
-1.017,0.228,0.317,0.27699,-0.19593,0.03152
-1.042,0.18,0.274,0.31309,0.08422,-0.2475
-1.028,0.096,0.218,-0.32242,-0.16297,0.21769
-0.703,-0.121,0.068,-0.25257,0.31404,-0.07103
-0.163,-0.268,-0.348,-0.22379,0.2538,0.04195
0.121,-0.21,-0.637,0.2837,-0.01737,-0.05141
0.147,-0.171,-0.729,0.02332,-0.00088,-0.3095
-0.061,-0.124,-0.717,-0.28653,-0.24111,0.05662
-0.33,-0.147,-0.632,0.06273,-0.02422,-0.19109
-0.824,-0.284,-0.609,-0.12804,0.08076,-0.29605
-0.619,-0.249,-0.527,-0.25956,0.18697,0.18404
-0.629,-0.231,-0.46,-0.26758,-0.29983,-0.07274
-0.775,-0.218,-0.496,-0.24224,-0.18256,-0.21778
-0.797,-0.192,-0.437,-0.18529,0.24372,-0.24366
-0.632,-0.193,-0.965,-0.32094,0.14525,-0.29755
-0.521,-0.181,-1.052,0.1087,0.04212,0.31361
-0.466,-0.153,-1.094,-0.05633,-0.05498,0.21559
-0.543,-0.166,-1.052,-0.22832,-0.12315,0.17147
-0.684,-0.225,-0.933,0.30842,-0.22598,0.18972
-0.83,-0.287,-0.888,0.19956,0.32251,0.21575
-0.893,-0.359,-0.763,0.11239,0.21045,0.24414
-0.883,-0.404,-0.687,0.07124,0.1261,0.30369
-0.781,-0.463,-0.69,0.04346,0.17885,-0.22656
-0.672,-0.519,-0.743,-0.0038,-0.22079,-0.11122
-0.591,-0.531,-0.764,-0.05563,0.12952,0.01259
-0.533,-0.437,-0.798,-0.15937,0.18378,-0.32498
-0.48,-0.4,-0.819,-0.30746,-0.11143,-0.18414
-0.449,-0.382,-0.888,0.16286,0.20269,-0.08529
-0.629,-0.38,-0.937,-0.08088,0.0477,0.10097
-0.386,-0.466,-0.827,-0.2721,-0.25773,0.08402
-0.34,-0.596,-0.671,0.21555,-0.14674,-0.13666
-0.527,-0.716,-0.528,0.05692,0.15793,-0.30536
-0.693,-0.766,-0.48,-0.06399,0.25773,0.27618
-0.636,-0.681,-0.498,-0.14636,-0.09578,0.1929
-0.649,-0.588,-0.598,-0.26407,-0.11876,0.09755
-0.792,-0.497,-0.725,0.15412,-0.0096,0.0619
-0.964,-0.422,-0.795,0.12007,-0.32664,0.20595
-1.082,-0.479,-0.803,0.12007,0.03854,-0.29682
-1.169,-0.633,-0.723,0.12007,-0.21651,-0.12124
-1.289,-0.685,-0.655,0.12007,0.25082,0.08944
-1.519,-0.7,-0.485,0.12007,-0.09943,-0.26126
-1.576,-0.833,-0.308,0.12007,-0.04149,-0.07966
-1.621,-0.989,-0.112,0.12007,-0.14546,-0.00332
-1.607,-1.192,0.08,0.12007,0.27143,-0.01172
-1.663,-1.351,0.343,0.12007,0.05944,-0.07065
-1.855,-1.416,0.704,0.12007,-0.10628,-0.0321
-2.0,-1.556,1.42,0.12007,-0.14254,0.13912
-2.0,-1.742,1.83,0.12007,-0.20048,0.13523
-2.0,-1.638,1.999,0.12007,-0.00946,0.28004
-2.0,-1.595,1.999,0.12007,-0.01273,-0.22746
-2.0,-1.728,1.999,0.12007,-0.14966,-0.07792
-1.604,-1.754,1.999,0.12007,-0.07872,0.0672
-1.136,-1.739,1.999,0.12007,-0.27346,-0.27755
-0.519,-1.753,1.999,0.12007,-0.1543,-0.12015
0.198,-1.714,1.999,0.12007,0.30128,-0.12015
0.685,-1.659,1.999,-0.30071,0.24011,-0.12015
1.125,-1.685,1.999,0.04502,0.18094,-0.12015
1.438,-1.645,1.999,-0.19393,-0.1332,-0.12015
1.532,-1.445,1.999,0.3121,-0.01068,-0.12015
1.521,-1.236,1.999,0.11094,-0.12702,-0.17099
1.528,-1.036,1.999,-0.10175,0.3201,0.01437
1.507,-0.836,1.999,0.2703,0.21384,0.19653
1.442,-0.619,1.999,-0.04246,0.24918,-0.12966
1.541,-0.395,1.999,0.18631,-0.22106,0.21693
1.423,-0.139,1.999,0.32059,-0.12061,-0.02529
1.269,0.022,1.999,-0.24683,-0.07748,-0.18697
1.107,0.056,1.999,-0.14027,-0.10007,0.32152
1.127,0.033,1.999,0.01699,-0.14992,0.19961
1.185,0.023,1.999,0.25065,-0.27152,-0.0461
1.272,0.019,1.999,-0.23662,0.21766,-0.26992
1.394,0.006,1.9,-0.11723,0.04414,0.16636
1.53,-0.069,1.764,-0.02089,-0.09387,-0.13318
1.646,-0.145,1.593,0.01201,-0.20845,0.17034
1.682,-0.213,1.484,0.00926,-0.28547,-0.19302
1.62,-0.339,1.427,0.02567,0.29798,0.06815
1.524,-0.501,1.428,0.07277,0.23492,-0.2888
1.418,-0.631,1.397,0.14712,0.19576,0.12007
1.29,-0.706,1.309,0.2117,0.17683,0.12007
1.215,-0.814,1.107,0.13712,0.14233,0.12007
1.378,-0.87,1.258,0.12079,0.13202,0.12007
1.223,-1.026,1.234,0.2272,0.03546,0.12007
0.951,-1.242,1.043,0.18727,-0.05439,0.12007
0.748,-1.451,1.03,0.09239,-0.12683,0.12007
0.502,-1.611,1.15,0.06163,-0.24073,0.12007
0.234,-1.692,1.229,0.08392,-0.29279,0.12007
0.089,-1.791,1.116,0.0804,-0.2766,0.12007
-0.061,-1.919,1.027,0.0246,-0.12928,0.12007
-0.265,-2.0,0.906,0.00796,-0.01118,0.12007
-0.527,-2.0,0.595,-0.07471,0.01882,0.12007
-0.74,-1.883,0.642,-0.11647,-0.02668,0.12007
-1.447,-1.933,0.255,-0.14983,-0.17538,0.12007
-1.795,-1.974,0.007,0.12454,0.2399,0.12007
-2.0,-1.883,0.033,-0.2537,0.08494,0.12007
-2.0,-1.721,0.321,0.19204,0.2754,0.12007
-2.0,-1.566,0.599,0.22433,-0.12439,0.12007
-2.0,-1.386,0.602,0.31135,0.02271,0.12007
-2.0,-1.163,0.489,0.3099,0.14538,0.12007
-2.0,-0.921,0.359,0.28128,0.2921,0.21595
-2.0,-0.695,0.201,0.18082,-0.18494,0.00853
-2.0,-0.592,0.148,-0.08025,0.00788,-0.27935
-2.0,-0.547,0.321,0.26755,0.14842,0.04668
-2.0,-0.655,0.652,0.08946,0.27697,-0.30883
-2.0,-0.787,0.99,0.08572,0.32117,-0.10547
-1.829,-0.851,1.232,0.20068,-0.31244,0.07262
-1.653,-0.839,1.286,-0.2988,-0.22061,0.23781
-1.469,-0.747,1.19,-0.16254,-0.12977,-0.31221
-1.239,-0.658,1.054,-0.07056,0.00328,-0.20618
-1.124,-0.402,0.795,-0.04559,0.2277,-0.08419
-0.951,-0.223,0.571,-0.12109,-0.16132,-0.00015
-0.927,-0.156,0.666,-0.23895,-0.06689,0.08106
-1.003,-0.135,0.692,-0.18468,-0.08498,0.18702
-0.961,-0.083,0.556,-0.19277,-0.08888,0.26236
-0.934,-0.027,0.477,-0.31964,-0.113,-0.30193
-0.91,-0.034,0.48,0.26122,-0.15269,-0.19766
-0.866,-0.109,0.447,0.24793,-0.25117,-0.1088
-0.813,-0.2,0.277,0.1561,0.27603,0.00914
-0.659,-0.098,0.264,-0.01259,0.19076,0.07853
-0.645,-0.139,0.243,-0.11893,0.2119,0.18998
-0.624,-0.183,0.238,-0.1477,0.2961,-0.29996
-0.526,-0.26,0.24,-0.14969,-0.22224,-0.20256
-0.448,-0.463,0.271,-0.13038,-0.12682,-0.21996
-0.375,-0.573,0.318,-0.12106,-0.09414,0.32257
-0.38,-0.523,0.307,-0.15832,-0.19666,0.18471
-0.507,-0.488,0.266,-0.22106,0.27351,0.05509
-0.471,-0.482,0.174,-0.30717,0.09343,-0.02697
-0.445,-0.411,-0.013,0.18117,0.06412,-0.04101
-0.594,-0.297,-0.108,-0.07173,0.09526,0.09059
-0.645,-0.319,0.022,0.27996,0.22274,-0.29439
-0.623,-0.387,0.115,0.1166,-0.17346,0.01637
-0.647,-0.542,0.345,-0.08485,0.07471,0.29386
-0.593,-0.651,0.699,-0.1708,0.32357,-0.08036
-0.441,-0.629,1.01,-0.14256,-0.00935,0.01246
-0.341,-0.446,1.185,-0.07798,0.13271,-0.05158
-0.195,-0.12,1.271,0.07912,0.18424,-0.24822
-0.153,0.315,1.099,0.27874,0.27775,0.18683
-0.255,0.582,0.778,0.25347,0.2808,0.10263
-0.277,0.511,0.49,-0.03279,0.15279,0.04187
-0.362,0.383,0.44,0.16189,-0.12011,-0.08813
-0.525,0.264,0.712,-0.32094,0.04448,-0.26553
-0.567,0.25,1.109,0.12007,0.11679,0.15715
-0.523,0.187,1.861,0.12007,-0.27236,-0.07224
-0.533,0.419,1.999,0.25725,0.18567,-0.18758
-0.462,0.486,1.999,0.31671,-0.11914,-0.18239
-0.301,0.394,1.999,-0.24414,0.31355,-0.23369
-0.181,0.224,1.999,-0.12605,0.19195,-0.25155
-0.009,0.048,1.999,0.10517,0.28492,-0.2172
0.057,-0.023,1.999,-0.28485,-0.0125,-0.06651
0.058,-0.119,1.999,0.06592,-0.23442,0.05662
0.145,-0.177,1.999,-0.04273,-0.18323,0.1996
0.122,-0.129,1.999,0.23956,0.24074,0.20624
0.003,-0.016,1.813,-0.18938,-0.20569,0.07151
-0.177,0.07,1.48,-0.09885,-0.21492,-0.13712
-0.47,0.224,1.18,-0.08038,0.25112,-0.32475
-0.727,0.372,0.94,-0.1503,0.00891,0.15862
-0.894,0.49,0.861,-0.21603,-0.21651,0.15748
-0.873,0.526,0.819,-0.22549,0.32748,0.29893
-0.699,0.474,0.728,-0.14175,-0.30979,-0.02819
-0.559,0.455,0.668,-0.06564,-0.1017,0.18402
-0.483,0.397,0.631,-0.06648,0.12051,0.29708
-0.406,0.274,0.606,-0.11595,0.22776,0.26318
-0.35,0.198,0.59,-0.17557,0.21486,0.14242
-0.291,0.129,0.588,-0.22236,0.18143,-0.06689
-0.373,0.129,0.617,-0.29839,0.14227,-0.21193
-0.539,0.102,0.699,0.29063,0.09212,-0.26689
-0.624,0.005,0.839,0.28262,0.04296,-0.27376
-0.631,-0.094,0.949,0.31605,0.05967,-0.2504
-0.599,-0.149,1.014,-0.27755,0.12738,-0.21453
-0.522,-0.226,1.055,-0.209,0.1483,-0.24445
-0.263,-0.212,0.934,-0.07847,-0.32529,0.18984
-0.544,-0.147,1.114,0.2329,0.0445,0.04251
-0.468,-0.19,0.752,0.20396,-0.14877,-0.27816
-0.528,-0.11,0.761,0.07893,-0.1319,0.223
-0.665,-0.024,0.815,0.11152,0.02687,-0.26877
-0.635,0.086,0.705,0.19435,0.11541,-0.10656
-0.578,0.161,0.549,0.12908,0.28419,0.03297
-0.576,0.165,0.534,0.03091,-0.1504,0.12312
-0.651,0.148,0.556,-0.08358,-0.0175,0.20603
-0.624,0.117,0.575,-0.18076,0.08662,0.30122
-0.715,0.071,0.656,-0.24709,0.14418,-0.28346
-1.048,-0.188,0.812,-0.22435,-0.07636,-0.28063
-0.905,-0.15,0.883,-0.12969,-0.27766,0.25374
-0.872,-0.183,0.872,-0.15229,0.28465,0.12221
-0.824,-0.204,0.966,-0.15793,0.18122,0.14931
-0.656,-0.144,1.043,-0.02656,0.0419,0.12442
-0.592,-0.113,0.883,0.05641,-0.05389,0.07938
-0.495,0.047,0.647,-0.0487,0.10297,0.02488
-0.573,0.035,0.639,-0.17221,0.1677,0.06297
-0.597,0.03,0.688,-0.19702,0.29618,0.11396
-0.591,-0.037,0.757,-0.17412,-0.17903,0.20465
-0.559,-0.077,0.817,-0.10175,-0.03224,0.26335
-0.531,-0.125,0.848,-0.03732,-0.0017,0.26862
-0.54,-0.139,0.879,-0.01488,-0.00101,0.17015
-0.523,-0.182,0.919,0.00389,-0.07849,0.03351
-0.522,-0.148,0.909,0.06503,-0.1843,-0.07297
-0.5,-0.077,0.816,0.09786,-0.28857,-0.17305
-0.55,-0.017,0.713,0.0648,0.30603,-0.23809
-0.64,-0.001,0.634,0.03587,0.23473,-0.2477
-0.651,0.001,0.584,0.03801,0.31198,-0.24793
-0.558,-0.027,0.578,-0.00343,-0.21987,-0.229
-0.787,-0.022,0.691,0.03183,-0.15132,-0.10549
-1.036,-0.127,1.047,0.26167,0.07677,0.14755
-0.815,0.0,0.747,0.24633,-0.05269,0.09206
-0.78,0.063,0.806,0.02526,-0.16595,0.03549
-0.721,0.235,0.286,0.0458,0.07796,-0.149
-0.75,0.002,0.468,-0.02916,-0.32694,-0.19145
-0.754,-0.13,0.665,-0.03213,-0.18625,-0.17732
-0.796,0.022,0.799,-0.00412,-0.2,-0.10305
-1.087,0.175,0.538,0.03091,0.2833,-0.07664
-0.748,-0.01,0.428,-0.10793,-0.07511,-0.05381
-0.612,0.112,0.324,-0.21824,0.0358,-0.13572
-0.822,-0.072,0.515,-0.30755,-0.25056,-0.02641
-0.625,0.009,0.658,-0.31335,-0.00582,0.01259
-0.838,0.046,0.754,-0.30709,-0.16666,0.09992
-0.904,-0.034,0.784,-0.21801,0.21847,0.1561
-0.894,-0.136,0.779,-0.14366,0.02099,0.11526
-0.907,-0.082,0.799,-0.11694,-0.13595,0.06244
-0.964,-0.05,0.832,-0.05885,-0.21045,0.09625
-0.629,-0.212,0.811,0.00145,-0.10358,0.11877
-0.603,-0.114,0.778,0.0603,0.03267,0.07603
-0.548,-0.121,0.808,0.1203,0.13335,0.05282
-0.586,0.011,0.704,0.11045,0.13572,-0.00297
-0.644,0.047,0.698,0.0432,0.00801,-0.04129
-0.785,-0.112,0.764,0.06137,0.02801,-0.01511
-0.848,-0.156,0.77,0.0874,0.01312,-0.05343
-0.928,-0.089,0.812,0.11908,-0.03702,-0.07
-1.055,-0.092,0.799,0.16129,-0.16274,0.00687
-1.23,-0.149,0.875,0.18938,0.21407,0.04145
-0.821,-0.03,0.781,0.17969,0.21338,-0.09969
