X,Y,Z,ROLL,PITCH,YAW
-0.21,0.154,0.634,0.03746,-0.23876,0.19767
-0.073,0.095,0.498,-0.04407,-0.31074,0.23905
0.107,0.046,0.444,-0.07025,-0.20983,0.19752
0.207,0.053,0.389,-0.04834,0.04338,0.12622
0.295,0.07,0.362,0.07372,0.2833,0.04309
0.363,0.051,0.303,0.25868,-0.15496,-0.04943
0.359,0.04,0.176,-0.18912,-0.12015,-0.12927
0.326,0.054,-0.087,-0.03599,-0.12015,-0.21408
0.281,0.075,-0.322,0.00515,-0.12015,0.28303
0.213,0.1,-0.511,-0.03454,-0.12015,0.13914
0.213,0.083,-0.614,-0.07767,-0.12228,0.01318
0.341,0.031,-0.765,-0.12836,0.28422,-0.19307
0.45,-0.018,-0.856,-0.13172,0.22277,0.2548
0.517,0.002,-0.919,-0.14691,0.18246,0.13473
0.642,0.058,-1.042,-0.22897,0.10453,0.03083
0.797,0.166,-1.141,0.25326,0.12636,-0.08442
0.867,0.303,-1.213,0.02334,0.26781,-0.1316
0.886,0.321,-1.223,-0.14987,-0.17122,-0.13282
0.944,0.268,-1.224,-0.23124,-0.12015,-0.17893
1.011,0.178,-1.19,-0.24865,-0.12015,-0.30503
1.104,0.117,-1.2,-0.32674,-0.12015,0.07498
1.072,0.044,-1.21,0.14633,-0.12015,-0.28708
0.924,-0.01,-1.167,-0.02374,0.2588,0.01653
0.787,-0.01,-1.06,-0.20755,-0.13883,-0.2776
0.595,-0.002,-0.905,-0.3174,0.15195,0.23983
0.559,-0.052,-0.81,0.29827,-0.26836,0.23494
0.56,-0.119,-0.701,0.28804,0.18746,0.18769
0.516,-0.123,-0.538,0.30239,0.09502,0.06196
0.467,-0.105,-0.43,0.32246,-0.01056,-0.01926
0.477,-0.233,-0.354,-0.31847,-0.26529,-0.08338
0.502,-0.322,-0.255,0.30727,0.16099,-0.21224
0.45,-0.305,-0.104,0.31071,0.04664,-0.28254
0.387,-0.3,0.013,-0.26687,-0.02129,-0.26201
0.379,-0.342,0.104,-0.15328,-0.0058,-0.21422
0.434,-0.353,0.132,-0.06213,0.06633,-0.18636
0.495,-0.489,0.168,0.06763,0.18595,-0.24254
0.511,-0.673,0.179,0.28351,0.28786,0.21328
0.452,-0.717,0.179,-0.15842,-0.31857,0.12007
0.2,-0.646,0.17,-0.01689,0.32671,0.12007
-0.158,-0.581,0.203,0.15517,0.26328,0.12007
-0.392,-0.471,0.221,-0.27378,0.09198,0.12007
-0.399,-0.451,0.157,0.03065,-0.12045,0.12007
-0.535,-0.424,-0.086,0.29011,-0.28656,0.12007
-0.757,-0.267,-0.43,-0.22082,0.26834,0.12007
-0.828,-0.2,-0.76,-0.26143,0.09262,0.12007
-0.805,-0.129,-1.057,0.16851,-0.0257,0.16564
-0.895,-0.069,-1.155,-0.09233,-0.00662,0.22686
-1.043,-0.044,-1.195,-0.2779,0.11865,0.30427
-1.115,-0.067,-1.25,0.28868,0.21605,-0.3159
-1.272,-0.03,-1.341,0.22853,0.2304,-0.31498
-1.453,-0.009,-1.434,0.19525,0.23506,-0.29987
-1.702,0.119,-1.692,0.08708,0.24827,-0.14101
-1.77,0.127,-1.793,-0.09002,0.25078,-0.02109
-1.867,0.147,-1.84,-0.32147,0.24819,0.11189
-1.952,0.122,-1.835,0.12229,0.24178,0.31143
-2.0,0.038,-1.795,-0.06916,0.20422,-0.16157
-2.0,-0.016,-1.691,-0.25015,0.14445,0.00798
-2.0,-0.055,-1.557,0.27453,0.09033,0.19095
-2.0,-0.074,-1.412,0.2104,0.02651,-0.27922
-2.0,-0.118,-1.302,0.16735,-0.01609,-0.08196
-2.0,-0.207,-1.196,0.15628,-0.02616,0.01307
-1.932,-0.204,-1.097,0.16292,-0.00372,0.08666
-1.932,-0.151,-1.036,0.1114,0.06613,0.20369
-1.986,-0.119,-0.932,0.05544,0.15857,-0.26267
-1.947,-0.175,-0.799,0.03559,0.263,-0.09091
-1.805,-0.249,-0.687,0.03758,-0.2916,0.009
-1.872,-0.235,-0.584,0.02849,-0.21755,0.12534
-1.991,-0.186,-0.419,0.02651,-0.19129,0.32343
-2.0,-0.189,-0.311,0.0517,-0.2016,-0.09911
-1.998,-0.24,-0.239,0.05575,-0.19908,0.10349
-2.0,-0.295,-0.121,0.07285,-0.20473,-0.3205
-1.958,-0.421,0.054,0.10475,-0.24167,-0.13614
-1.823,-0.555,0.233,0.17239,-0.30564,0.00897
-1.725,-0.61,0.396,-0.30435,0.22369,0.18057
-1.643,-0.622,0.532,0.08725,0.18781,-0.30967
-1.576,-0.614,0.521,-0.24666,0.21399,-0.12967
-1.458,-0.635,0.445,0.03479,0.26353,0.02674
-1.402,-0.609,0.343,0.24715,-0.32221,0.17628
-1.384,-0.541,0.249,-0.2137,-0.2616,0.32269
-1.326,-0.485,0.135,-0.09347,-0.23595,-0.18435
-1.294,-0.442,0.025,-0.00233,-0.24091,-0.12015
-1.142,-0.465,-0.085,0.02851,-0.29671,-0.12015
-0.925,-0.551,-0.171,-0.0024,0.32124,-0.12015
-0.788,-0.621,-0.189,-0.0176,0.31903,-0.12015
-0.698,-0.585,-0.179,-0.00859,-0.3232,-0.12015
-0.655,-0.547,-0.149,-0.03019,-0.30648,-0.12015
-0.596,-0.549,-0.125,-0.02492,-0.2745,-0.12015
-0.487,-0.622,-0.128,0.01859,-0.21152,-0.12015
-0.361,-0.672,-0.187,0.1266,-0.09946,-0.12015
-0.373,-0.659,-0.331,0.16202,0.00045,-0.12015
-0.345,-0.623,-0.492,0.19256,0.15427,-0.12015
-0.247,-0.652,-0.698,0.24637,0.3177,-0.12015
-0.062,-0.786,-0.854,-0.31341,-0.19491,-0.12015
0.167,-0.898,-0.995,-0.17074,-0.14231,-0.12015
0.317,-0.862,-1.218,-0.06578,-0.24002,-0.12015
0.47,-0.736,-1.43,-0.06341,0.21007,-0.19511
0.602,-0.441,-1.612,-0.2167,-0.15267,0.14987
0.636,-0.269,-1.713,0.24363,0.2175,-0.07395
0.697,-0.126,-1.779,0.00095,0.0072,-0.32433
0.698,-0.009,-1.776,-0.25126,-0.01235,0.16821
0.707,0.03,-1.7,0.2512,0.08598,0.04034
0.768,-0.001,-1.651,0.15822,0.21269,-0.09187
0.78,-0.064,-1.609,0.09838,-0.29366,-0.24973
0.765,-0.072,-1.579,0.02265,-0.16954,0.2357
0.675,-0.05,-1.505,-0.04506,-0.08923,0.10265
0.495,-0.01,-1.444,-0.08995,-0.05977,0.0399
0.401,0.044,-1.391,-0.13536,-0.08328,0.01235
0.405,0.06,-1.369,-0.20659,-0.19396,-0.02262
0.414,0.041,-1.328,0.32679,-0.29625,-0.08575
0.481,0.015,-1.24,0.26442,0.28262,-0.1662
0.524,0.01,-1.171,0.24549,0.21262,-0.24033
0.534,0.011,-1.124,0.27564,0.16376,-0.29567
0.553,-0.026,-1.103,-0.32285,0.1317,0.28259
0.598,-0.027,-1.135,-0.2117,0.08185,0.1632
0.597,-0.025,-1.168,-0.15262,0.00178,0.02526
0.61,-0.006,-1.205,-0.13376,-0.0896,-0.12763
0.531,-0.042,-1.197,-0.14727,-0.18005,-0.26167
0.501,-0.092,-1.163,-0.16979,-0.25288,0.25292
0.497,-0.143,-1.14,-0.19911,-0.30082,0.11048
0.441,-0.177,-1.128,-0.24338,0.27164,-0.01616
0.456,-0.222,-1.082,-0.31185,0.20805,-0.17204
0.435,-0.28,-1.003,0.27893,0.18454,0.30469
0.3,-0.299,-0.938,0.22931,0.18271,0.17309
0.136,-0.316,-0.867,0.19335,0.17561,0.10317
-0.066,-0.339,-0.784,0.1874,0.1105,0.08538
-0.422,-0.342,-0.703,0.20832,-0.07118,0.19424
-0.478,-0.337,-0.697,0.24816,-0.19882,0.26508
-0.426,-0.371,-0.713,0.29083,0.30563,0.26126
-0.235,-0.484,-0.695,-0.31262,0.18105,0.06347
-0.155,-0.559,-0.623,-0.26002,-0.01674,0.28776
-0.476,-0.367,-0.593,-0.21956,-0.24567,-0.09888
-0.949,0.015,-0.574,-0.18468,0.14519,-0.30124
-1.204,0.188,-0.625,-0.24071,0.12007,0.2487
-1.514,0.436,-0.714,0.27213,0.12007,0.17671
-1.735,0.516,-0.734,0.06916,0.12007,0.21412
-1.894,0.526,-0.708,-0.22572,0.12007,0.29793
-2.0,0.449,-0.58,0.05422,0.12007,-0.18766
-1.998,0.325,-0.341,-0.28937,0.12007,0.05837
-1.875,0.201,-0.039,0.09401,0.12007,0.24891
-1.866,0.048,0.287,-0.00401,0.12007,-0.17462
-1.79,-0.121,0.53,0.08462,0.12007,0.00729
-1.751,-0.202,0.716,0.28905,0.12007,0.14889
-1.706,-0.27,0.827,-0.10761,0.12007,0.25401
-1.646,-0.35,1.269,-0.11679,0.12007,-0.30784
-1.786,-0.189,0.766,0.18679,0.239,-0.14448
-1.787,-0.062,0.712,0.30725,-0.25659,0.01201
-1.737,0.044,0.719,-0.21743,-0.24857,0.14911
-1.619,0.051,0.596,-0.08346,-0.19834,0.28224
-1.407,0.06,0.445,0.03372,0.0228,-0.27229
-1.232,0.076,0.322,0.05028,0.25402,-0.17503
-1.106,0.068,0.232,-0.02643,-0.2295,-0.14923
-1.007,0.067,0.243,-0.07521,-0.10653,-0.1216
-0.913,0.039,0.259,-0.08437,-0.01195,-0.08114
-0.91,0.025,0.21,-0.08399,0.07363,-0.02297
-0.896,-0.004,0.168,-0.10262,0.20698,0.00694
-0.908,-0.024,0.18,-0.10857,-0.32013,0.03236
-0.905,-0.07,0.183,-0.11475,-0.23479,0.01503
-0.964,-0.11,0.189,-0.10995,-0.20807,0.00152
-1.033,-0.09,0.186,-0.09628,-0.19166,0.02671
-1.052,-0.083,0.12,-0.08262,-0.17067,0.07244
-1.054,-0.072,0.058,-0.10063,-0.16578,0.12045
-0.996,-0.119,0.023,-0.16048,-0.16212,0.14465
-0.908,-0.171,0.002,-0.22078,-0.12922,0.10267
-0.843,-0.189,0.022,-0.30888,-0.10685,0.03877
-0.776,-0.171,0.043,0.27244,-0.14028,-0.05839
-0.772,-0.159,0.061,0.21206,-0.1325,-0.1016
-0.793,-0.188,0.077,0.16557,-0.1286,-0.08877
-0.831,-0.18,0.092,0.1077,-0.06815,-0.05671
-0.918,-0.154,0.157,0.05366,0.00071,-0.00083
-0.978,-0.177,0.191,-0.00297,0.01498,0.0658
-0.97,-0.224,0.216,-0.03885,0.01819,0.11893
-0.7,-0.155,0.015,-0.07358,0.24027,0.12022
-0.707,-0.177,0.199,-0.21267,-0.07769,-0.05282
-0.776,-0.323,0.327,-0.10854,0.24888,0.01511
-0.771,-0.372,0.355,0.03389,-0.07541,0.08381
-0.86,-0.297,0.338,0.06312,0.12,0.13603
-0.92,-0.311,0.413,0.0832,0.18732,0.15824
-0.94,-0.366,0.488,0.14633,0.16427,0.14618
-1.007,-0.4,0.546,0.27519,-0.02885,0.10572
-1.001,-0.332,0.498,-0.3017,-0.26351,0.05992
-0.954,-0.275,0.453,-0.24536,0.243,-0.00488
-0.738,-0.308,0.364,-0.22369,0.21514,-0.07931
-0.802,-0.195,0.31,-0.25277,0.2675,-0.13595
-0.833,0.001,0.1,0.29175,0.21033,-0.14916
-0.758,-0.012,0.235,0.14213,0.29109,-0.13679
-0.806,-0.04,0.249,0.0777,-0.20824,-0.02816
-0.826,-0.085,0.276,-0.03053,-0.0645,0.05503
-0.851,-0.125,0.368,-0.07717,0.01778,0.12335
-0.838,-0.184,0.392,-0.09816,-0.00412,0.14122
-0.808,-0.238,0.437,-0.09549,-0.03625,0.09061
-0.804,-0.262,0.473,-0.05671,-0.05213,0.05832
-0.802,-0.28,0.478,-0.00885,-0.07977,0.00152
-0.762,-0.292,0.52,0.00099,-0.11427,-0.04412
-0.695,-0.524,0.582,0.02557,-0.10908,-0.04923
-0.826,-0.392,0.474,0.21465,0.02152,0.04175
-0.934,-0.125,0.375,0.17137,-0.06213,0.05152
-1.028,-0.053,0.407,0.12496,0.21346,0.01412
-1.016,-0.251,0.402,0.17679,0.12414,-0.06351
-1.103,-0.256,0.357,0.19106,0.16124,-0.02702
-1.04,-0.143,0.399,0.17572,0.17567,0.01435
-1.006,-0.149,0.44,0.08824,-0.02311,0.03244
-0.797,-0.226,0.317,0.03618,-0.14151,0.05022
-0.816,-0.142,0.453,0.03396,-0.07517,0.02488
-0.964,-0.253,0.493,0.08664,-0.11067,0.11351
-0.809,-0.174,0.478,0.1119,-0.04715,0.05229
-0.996,-0.19,0.487,0.1461,-0.02341,0.11198
-0.921,-0.245,0.564,0.189,0.01727,0.17122
-0.892,-0.18,0.52,0.15381,0.03811,0.15938
-0.924,-0.132,0.622,0.13969,-0.08181,0.17022
-0.882,-0.149,0.614,0.16854,-0.2183,0.19679
-0.683,-0.089,0.519,0.13664,-0.23334,0.15648
