X,Y,Z,ROLL,PITCH,YAW
-0.681,0.094,0.585,0.01549,0.05471,0.16694
-0.664,0.072,0.601,0.04152,0.20502,0.16145
-1.163,0.19,0.745,0.06244,-0.1046,0.14847
-0.837,0.025,0.753,0.09709,-0.1643,0.07435
-0.773,0.032,0.713,0.14541,-0.17277,0.00244
-0.739,0.077,0.686,0.19396,-0.14781,-0.02068
-0.728,0.082,0.633,0.22633,-0.15025,-0.05511
-0.792,0.169,0.291,0.23358,0.02349,-0.05717
-0.686,0.231,0.388,0.13564,0.0683,-0.05709
-0.822,0.237,0.449,0.01045,0.06868,-0.02
-0.823,0.259,0.465,-0.03618,0.10853,0.06343
-0.839,0.221,0.479,-0.09755,0.14998,0.14946
-0.89,0.136,0.56,-0.08007,0.21158,0.23297
-0.865,0.146,0.503,-0.03534,0.22944,0.26595
-0.951,0.136,0.546,-0.01725,0.18509,0.27854
-0.967,0.052,0.623,-0.01832,0.04288,0.22694
-0.91,-0.051,0.705,0.03267,-0.09651,0.15824
-0.891,0.018,0.672,0.12679,-0.24926,0.06396
-0.877,0.147,0.552,0.13702,0.26931,0.01137
-0.989,0.197,0.495,0.10702,0.21282,0.04816
-0.961,0.264,0.385,0.06946,0.21541,0.1232
-0.862,0.271,0.298,-0.01114,-0.31224,0.2
-0.78,0.231,0.31,-0.12633,-0.12369,0.25656
-0.765,0.155,0.383,-0.13183,-0.06101,0.21412
-0.83,0.129,0.446,-0.07946,-0.0333,0.1919
-0.858,0.133,0.48,-0.0561,-0.03063,0.1848
-0.83,0.064,0.597,-0.02206,-0.053,0.14763
-0.895,0.128,0.548,0.01946,-0.12307,0.10343
-0.938,0.174,0.553,-0.01595,-0.21559,0.12282
-0.917,0.112,0.558,0.00671,-0.31651,0.11458
-0.788,0.08,0.514,0.01648,0.25511,0.02045
-0.806,0.139,0.466,0.01732,0.18946,-0.03541
-0.855,0.175,0.488,0.00519,0.17488,-0.0261
-0.819,0.136,0.508,0.04946,0.12931,-0.02664
-0.825,0.18,0.422,0.06053,0.10358,-0.03549
-0.866,0.223,0.384,0.04038,0.12473,0.00541
-0.928,0.196,0.364,0.03763,0.18946,0.04916
-0.938,0.195,0.37,-0.00603,0.19618,0.07709
-1.042,0.17,0.45,-0.00931,0.25374,0.11328
-0.984,0.148,0.405,0.01183,0.18801,0.06656
-0.967,0.247,0.283,-0.02145,0.24412,0.09335
-0.897,0.193,0.268,-0.04671,-0.31674,0.08572
-0.879,0.209,0.269,-0.07083,-0.24491,0.07435
-0.901,0.202,0.355,-0.06229,-0.1746,0.06038
-0.94,0.214,0.422,-0.01854,-0.16972,0.03572
-0.925,0.26,0.437,0.0129,-0.19575,0.01786
-0.992,0.28,0.492,0.06916,-0.24376,0.02396
-1.067,0.404,0.414,0.06984,-0.3243,0.0519
-1.127,0.394,0.433,0.06351,0.24519,0.09732
-1.11,0.425,0.374,0.0474,0.18832,0.11809
-1.035,0.421,0.308,0.01458,0.19748,0.16816
-0.977,0.369,0.338,0.00137,0.29221,0.19305
-0.946,0.335,0.353,0.00312,-0.23323,0.18435
-1.014,0.346,0.384,0.01274,-0.09132,0.17297
-1.11,0.312,0.488,0.06511,0.03204,0.16129
-1.206,0.287,0.571,0.15045,0.1086,0.13404
-1.284,0.302,0.541,0.22557,0.14578,0.12725
-1.304,0.343,0.542,0.2345,0.20105,0.08229
-1.356,0.361,0.531,0.26763,0.2541,0.07854
-1.328,0.406,0.479,0.24923,0.30525,0.05488
-1.25,0.459,0.39,0.16992,0.32441,-0.00732
-1.202,0.477,0.418,0.08801,-0.06576,-0.04503
-1.714,0.622,0.322,0.00259,0.08966,0.10091
-1.389,0.491,0.533,0.0177,-0.10195,0.26458
-1.642,0.344,0.382,0.12557,0.13553,-0.17895
-1.471,0.328,0.348,0.2858,0.03714,0.1628
-1.68,0.638,0.735,-0.23995,-0.12015,-0.29065
-1.576,0.579,0.23,0.29534,-0.12144,-0.00454
-1.411,0.523,0.294,-0.25811,0.11941,-0.07897
-1.434,0.474,0.219,-0.0788,-0.31967,-0.22393
-1.486,0.527,0.161,0.05372,0.08134,-0.29294
-1.553,0.621,0.034,0.15639,0.06691,-0.24538
-1.62,0.796,-0.166,0.16364,0.22744,-0.11897
-1.642,0.868,-0.283,-0.06544,0.29134,-0.02912
-1.895,0.868,-0.27,0.32717,0.27019,0.16011
-1.74,0.827,-0.263,0.0774,0.16439,0.21836
-1.638,0.744,-0.274,-0.19526,0.0934,0.2105
-1.65,0.792,-0.195,0.2433,-0.01576,0.29386
-1.562,0.767,-0.017,0.09956,-0.08492,-0.23219
-1.445,0.662,0.152,0.09201,-0.17385,-0.13158
-1.238,0.455,0.328,0.19811,-0.27561,-0.03654
-0.999,0.275,0.409,0.31872,-0.24393,-0.01433
-0.799,0.238,0.458,-0.18916,-0.11592,-0.02494
-0.62,0.232,0.469,-0.03053,0.1092,-0.05143
-0.472,0.212,0.459,0.11824,-0.31586,-0.15311
-0.406,0.206,0.419,0.32091,-0.09196,-0.21906
-0.302,0.219,0.316,-0.2046,0.093,-0.24059
-0.09,0.175,0.115,-0.13659,0.23659,-0.29624
-0.003,0.099,-0.006,-0.20048,0.29399,0.24721
0.057,0.076,-0.072,-0.31185,0.32682,0.08821
0.095,0.048,-0.235,0.20908,-0.3148,-0.0908
0.064,0.033,-0.198,0.09244,0.24246,-0.22332
0.082,0.008,-0.068,0.1058,-0.00639,-0.30912
0.142,-0.042,-0.066,0.16694,-0.26364,0.26242
0.224,-0.08,-0.17,0.26145,0.1947,0.10876
0.331,-0.145,-0.263,-0.29277,0.09744,0.02815
0.461,-0.198,-0.366,-0.23529,0.11447,-0.06972
0.568,-0.268,-0.429,-0.18972,0.1763,-0.26788
0.603,-0.274,-0.468,-0.13117,0.25721,0.20183
0.569,-0.224,-0.51,-0.01865,-0.32494,0.04702
0.492,-0.156,-0.614,0.12303,-0.26845,-0.04351
0.384,-0.058,-0.838,0.20005,-0.22135,-0.07687
0.361,-0.004,-1.006,0.20059,-0.22532,-0.06114
0.438,-0.036,-1.136,0.17952,-0.30181,-0.02954
0.6,-0.116,-1.282,0.11196,0.27317,-0.0248
0.801,-0.245,-1.431,-0.03735,0.22218,-0.09221
1.023,-0.294,-1.56,-0.24895,0.23989,-0.28221
1.176,-0.338,-1.629,0.1248,0.21966,0.15643
1.333,-0.326,-1.736,-0.20816,0.30111,-0.11433
1.463,-0.275,-1.697,0.12811,-0.03876,0.21966
1.379,-0.267,-1.399,-0.00166,0.27269,-0.0279
1.358,-0.349,-1.349,-0.04609,-0.12015,-0.25584
1.275,-0.384,-1.256,-0.04005,-0.12015,0.11998
1.101,-0.395,-1.178,0.00117,-0.12015,-0.04941
1.027,-0.422,-1.212,0.03827,-0.12015,-0.27567
0.958,-0.439,-1.232,0.05636,-0.12015,0.15519
0.806,-0.402,-1.29,-0.02059,-0.12015,0.12007
0.552,-0.33,-1.193,-0.15448,-0.27801,0.12007
0.413,-0.278,-1.038,-0.18715,0.04025,0.12007
0.529,-0.286,-0.991,-0.17158,-0.1741,0.12007
0.496,-0.418,-0.875,-0.17563,0.3076,0.12007
0.384,-0.387,-0.755,-0.12578,0.25706,0.12007
0.261,-0.4,-0.675,-0.00395,0.23996,0.12007
0.064,-0.447,-0.574,0.10697,0.15118,0.12007
-0.162,-0.458,-0.467,0.26674,0.04302,0.12007
-0.45,-0.449,-0.415,-0.11709,-0.06706,0.12007
-0.744,-0.415,-0.424,0.16725,-0.21477,0.12007
-1.102,-0.352,-0.475,-0.25445,0.29601,0.12007
-1.408,-0.228,-0.601,-0.06063,0.08212,0.12007
-1.666,-0.097,-0.802,0.04517,-0.15857,0.12007
-1.802,-0.027,-1.054,0.04754,0.30908,0.12007
-1.935,0.015,-1.264,-0.10208,0.20801,0.12007
-2.0,0.033,-1.328,-0.29849,0.17442,0.12007
-2.0,-0.018,-1.318,0.13732,0.16694,0.12007
-2.0,-0.085,-1.271,-0.07564,0.15885,0.19885
-2.0,-0.112,-1.175,-0.2903,0.15702,-0.1617
-2.0,-0.127,-1.102,0.20766,0.14358,0.11425
-2.0,-0.113,-0.959,0.09117,0.11946,-0.28408
-2.0,-0.073,-0.83,-0.00265,0.00984,-0.01637
-2.0,-0.107,-0.694,-0.03746,-0.18221,0.27141
-2.0,-0.153,-0.506,0.02056,0.28262,-0.19509
-2.0,-0.122,-0.374,0.11712,0.12552,-0.0296
-2.0,-0.045,-0.243,0.27735,-0.03525,0.19727
-2.0,0.045,-0.345,0.26033,-0.13616,-0.14496
-2.0,0.061,-0.221,-0.32358,-0.24593,0.15129
-2.0,0.073,-0.162,-0.25015,-0.30235,-0.20933
-2.0,0.085,-0.093,-0.18694,0.25103,0.07464
-2.0,0.052,-0.005,-0.11832,0.09645,-0.2837
-2.0,0.005,0.076,-0.03885,-0.20073,0.03973
-2.0,-0.059,0.15,0.09725,0.0728,-0.217
-2.0,-0.189,0.168,0.19763,0.16419,0.1688
-2.0,-0.277,0.226,0.27526,0.12007,-0.19938
-2.0,-0.389,0.283,-0.26536,0.12007,-0.12015
-2.0,-0.467,0.477,-0.00712,0.12007,-0.12015
-2.0,-0.609,0.513,-0.15752,0.12007,-0.12015
-1.838,-0.766,0.443,-0.29929,0.12007,-0.12015
-1.599,-0.904,0.35,0.1772,0.12007,-0.12015
-1.409,-1.038,0.265,-0.12015,0.12007,-0.17648
-1.235,-1.193,0.181,-0.12015,0.12007,0.20559
-1.125,-1.275,0.049,-0.12015,0.12007,-0.07181
-1.043,-1.233,-0.295,-0.12015,0.12007,0.24706
-0.904,-1.193,-0.574,-0.12015,0.12007,0.07294
-0.749,-1.211,-0.858,-0.12015,0.12007,0.08492
-0.525,-1.273,-1.146,-0.12015,0.12007,0.12523
-0.057,-1.25,-1.32,-0.12015,0.12007,-0.10676
0.325,-1.084,-1.545,-0.12015,0.12007,0.01944
0.29,-0.768,-1.803,-0.12015,0.12007,0.02076
0.042,-0.497,-2.0,-0.12015,0.12007,0.30071
-0.282,-0.27,-2.0,-0.12015,0.12007,0.1146
-0.605,0.093,-2.0,-0.12015,0.17593,0.1643
-0.865,0.389,-2.0,-0.27099,0.16553,-0.27465
-0.956,0.44,-2.0,-0.1557,-0.01807,-0.06106
-1.027,0.36,-2.0,0.03141,0.26315,0.07633
-1.066,0.214,-1.699,0.27097,-0.27557,0.15793
-1.021,0.086,-1.377,0.12189,-0.26374,0.15427
-0.989,0.029,-1.183,0.1012,-0.26961,0.14335
-0.904,0.001,-1.061,0.11838,-0.24977,0.13763
-0.763,0.011,-0.986,0.13784,-0.16145,0.13274
-0.616,0.034,-0.892,0.17196,-0.07709,0.14381
-0.49,0.06,-0.842,0.22357,0.00778,0.13374
-0.413,0.061,-0.871,0.26784,0.05862,0.07992
-0.428,0.09,-0.947,0.30196,0.17839,0.03007
-0.475,0.136,-1.089,0.2341,0.31801,0.01923
-0.488,0.208,-1.159,0.14593,-0.17109,0.03824
-0.479,0.239,-1.22,-0.0014,-0.01949,0.05595
-0.458,0.255,-1.266,-0.21086,0.08838,0.05435
-0.423,0.222,-1.244,0.22618,0.21059,0.05977
-0.392,0.179,-1.184,0.04702,0.32128,0.08389
-0.264,0.091,-1.062,-0.06129,-0.19492,0.11335
-0.124,-0.037,-1.0,-0.0574,-0.0579,0.08
-0.046,-0.108,-1.028,-0.00412,0.12737,0.01458
-0.017,-0.1,-1.118,0.04167,0.28546,-0.04145
0.051,-0.093,-1.21,0.0677,-0.24349,-0.11694
0.122,-0.081,-1.294,0.08274,-0.21204,-0.23961
0.186,-0.067,-1.405,0.06396,-0.27914,0.28017
