X,Y,Z,ROLL,PITCH,YAW
-0.317,0.181,0.843,-0.0103,0.14786,0.0174
-0.387,0.206,0.927,-0.01473,0.05251,-0.02412
-0.395,0.197,0.943,-0.05366,0.16748,0.01832
-0.329,0.161,0.982,-0.08862,0.2587,0.0274
-0.36,0.166,0.997,-0.08267,0.29175,0.03526
-0.378,0.175,0.977,-0.0616,0.26305,0.05419
-0.39,0.184,0.982,0.00435,0.17595,0.07809
-0.385,0.187,0.956,0.06076,0.11854,0.10916
-0.393,0.192,0.937,0.12366,0.08297,0.13793
-0.381,0.201,0.875,0.16137,0.08793,0.15816
-0.33,0.195,0.876,0.14854,0.11809,0.15992
-0.306,0.186,0.869,0.1132,0.1732,0.14587
-0.283,0.174,0.876,0.05053,0.16167,0.07847
-0.306,0.137,0.911,-0.02778,0.16007,-0.00328
-0.316,0.118,0.959,-0.07152,0.11984,-0.11251
-0.329,0.116,0.998,-0.08335,0.06381,-0.21969
-0.391,0.155,1.025,-0.07267,0.09259,-0.18244
-0.376,0.13,1.082,-0.03145,0.18251,-0.17374
-0.489,0.261,1.128,0.08129,0.17091,0.0129
-0.451,0.25,0.935,0.15702,0.20091,0.1648
-0.433,0.277,0.798,0.16572,0.2216,0.23969
0.07,0.322,0.642,0.08,0.03028,0.26274
-0.161,0.458,0.765,0.09106,-0.25842,-0.31865
-0.417,0.329,0.683,-0.0287,-0.25636,-0.26987
-0.305,0.2,0.734,-0.15862,-0.2604,0.26229
-0.383,0.158,0.891,-0.21022,0.30564,0.13862
-0.382,0.114,0.91,-0.20465,0.24229,0.03137
-0.377,0.092,0.911,-0.18908,0.25946,-0.05137
-0.365,0.111,0.88,-0.1858,-0.29559,-0.0858
-0.379,0.105,0.923,-0.19076,-0.25849,-0.12259
-0.423,0.104,1.025,-0.15396,0.24824,-0.17717
-0.471,0.12,1.033,-0.12022,0.08931,-0.21702
-0.497,0.163,1.009,-0.069,0.01618,-0.18068
-0.5,0.245,0.881,-0.03381,0.00267,-0.09038
-0.434,0.303,0.723,-0.06175,0.10412,0.0148
-0.432,0.307,0.38,0.2688,-0.13025,0.06221
-0.562,-0.146,1.224,-0.27045,0.25906,-0.18262
-0.563,0.453,0.712,0.2945,0.26061,-0.24895
-0.749,0.102,0.84,-0.27839,-0.03727,-0.23376
-0.616,0.158,0.988,0.05648,0.17625,0.23236
-0.306,-0.022,0.687,0.30964,0.09181,0.16106
-0.66,0.194,0.928,0.13587,-0.09114,-7e-05
-0.505,0.131,0.579,-0.23343,0.02259,-0.21816
-0.583,0.091,1.022,-0.29763,-0.09564,0.31941
-0.587,0.144,0.958,-0.22755,-0.24076,0.28162
-0.562,0.172,0.902,-0.23175,-0.28022,0.31483
-0.545,0.167,0.864,-0.2187,-0.3045,-0.309
-0.535,0.157,0.847,-0.2248,-0.29213,-0.26847
-0.499,0.114,0.864,-0.20877,0.32674,-0.26465
-0.459,0.082,0.829,-0.21877,0.29056,-0.27267
-0.458,0.076,0.864,-0.21847,0.21811,-0.29442
-0.444,0.075,0.856,-0.23625,0.14185,-0.30969
-0.485,0.06,0.908,-0.25572,0.04346,-0.30541
-0.522,0.041,0.923,-0.26572,-0.05089,-0.31229
-0.495,0.036,0.94,-0.27977,-0.10792,0.31598
-0.498,0.077,0.958,-0.28328,-0.12135,-0.28427
-0.471,0.092,0.943,-0.26152,-0.05853,-0.20603
-0.405,0.039,0.923,-0.24793,0.01391,-0.16526
-0.383,0.059,0.899,-0.24893,0.07071,-0.10145
-0.371,0.048,0.876,-0.27068,0.15926,-0.03946
-0.345,0.019,0.871,-0.29564,0.24216,-0.01099
-0.323,-0.014,0.886,-0.30923,0.30735,-0.01694
-0.323,0.006,0.862,-0.31778,-0.32687,-0.00702
-0.349,0.027,0.802,0.28498,0.32376,-0.04465
