X,Y,Z,ROLL,PITCH,YAW
-0.072,0.337,0.01,-0.19013,0.06442,-0.19877
0.017,0.169,0.049,-0.18326,0.18091,-0.13725
-0.337,0.376,0.185,-0.18715,0.02564,-0.07068
-0.117,0.237,0.111,-0.21685,-0.05366,0.00625
0.092,0.17,0.126,-0.22204,-0.02335,-0.00786
0.221,0.08,0.145,-0.1812,0.04381,-0.09045
0.315,-0.012,0.322,-0.12112,0.15236,-0.27824
0.272,-0.186,0.331,-0.01357,0.03687,0.1346
-0.032,-0.097,0.243,-0.04051,0.12117,-0.08128
-0.043,0.095,-0.018,-0.06844,-0.1792,-0.1441
-0.034,0.1,-0.014,0.17891,0.08418,-0.24036
-0.022,0.025,0.022,-0.07537,-0.09369,-0.25273
0.159,-0.022,0.124,-0.23613,-0.06185,-0.27723
0.279,-0.087,0.283,-0.25063,0.1467,-0.29204
0.326,-0.071,0.336,-0.13544,-0.24805,-0.30158
0.248,-0.04,0.284,-0.04743,0.06095,-0.29838
0.223,-0.009,0.264,-0.05712,-0.31609,-0.30471
0.263,0.036,0.345,-0.12178,-0.14738,0.3108
0.19,0.095,0.406,-0.15628,-0.05067,0.27408
0.081,0.15,0.429,-0.18071,0.03277,0.17866
-0.1,0.164,0.472,-0.23475,0.09224,0.11729
-0.349,0.178,0.566,-0.31216,-0.0086,0.02698
-0.671,0.263,0.643,0.23007,-0.20822,0.03469
-0.842,0.333,0.788,0.12007,0.24462,0.13492
-0.791,0.318,1.001,0.12007,0.07653,0.18821
-0.797,0.321,1.129,0.12007,0.04989,0.20935
-0.862,0.288,1.288,0.15641,0.15271,0.2963
-0.897,0.3,1.428,-0.26498,-0.31464,-0.20517
-0.929,0.385,1.467,-0.00842,-0.0386,-0.02967
-1.047,0.542,1.403,0.17593,0.20666,0.22636
-1.165,0.569,1.328,0.22387,-0.239,-0.09229
-1.2,0.463,1.294,0.17273,-0.17877,0.17236
-1.267,0.367,1.251,0.04624,0.31819,-0.3088
-1.341,0.306,1.21,-0.16292,0.033,-0.22338
-1.413,0.437,1.188,0.30404,-0.24387,-0.17246
-1.671,0.652,1.233,0.15511,0.13225,-0.06872
-2.0,0.79,1.335,0.12007,-0.09233,0.23166
-2.0,0.911,1.437,0.12045,-0.3208,-0.0879
-2.0,1.135,1.473,0.16854,0.18677,0.25615
-2.0,1.295,1.495,0.15419,0.0886,0.13979
-2.0,1.086,1.476,0.12007,-0.06384,-0.12015
-2.0,0.698,1.392,0.12007,-0.04414,-0.12015
-2.0,0.272,1.444,0.12007,0.20593,-0.12015
-1.691,-0.242,1.794,0.12007,-0.00317,-0.12015
-1.209,-0.701,1.999,0.12007,-0.10547,-0.12015
-0.844,-0.983,1.999,0.12007,-0.15725,-0.12015
-0.687,-1.031,1.999,0.0025,-0.24865,-0.12015
-0.687,-0.937,1.999,0.03118,0.14654,-0.12015
-0.69,-0.924,1.999,0.03727,-0.31027,-0.12015
-0.64,-0.863,1.999,-0.02389,-0.27843,-0.12015
-0.547,-0.796,1.999,-0.20804,0.29876,-0.12015
-0.35,-0.755,1.999,0.09845,0.27288,-0.12015
-0.127,-0.766,1.999,0.29242,0.3167,-0.12015
0.111,-0.918,1.999,-0.21347,-0.31813,-0.12015
0.493,-1.168,1.999,-0.04614,-0.31958,-0.12015
0.8,-1.38,1.999,0.1808,-0.31256,-0.12015
1.139,-1.584,1.999,-0.21921,0.31845,-0.12015
1.485,-1.785,1.999,0.05071,0.30357,-0.12015
1.744,-1.755,1.999,0.31636,-0.3095,-0.12015
1.783,-1.621,1.999,-0.16992,-0.3208,-0.12015
1.678,-1.48,1.999,-0.12015,0.21532,-0.12015
1.558,-1.407,1.999,-0.12015,-0.03933,-0.12015
1.507,-1.359,1.999,-0.12015,0.23992,-0.20419
1.553,-1.322,1.891,-0.12015,-0.14274,0.18262
1.643,-1.255,1.627,-0.12015,0.0546,-0.06998
1.725,-1.196,1.359,-0.12015,0.29095,0.30355
1.895,-1.113,1.056,-0.16595,-0.16424,-0.04363
1.999,-0.981,0.716,0.32704,0.12128,0.19975
1.999,-0.899,0.386,0.09743,-0.04781,-0.28147
1.999,-0.793,0.158,-0.11456,0.02517,-0.07954
1.999,-0.689,0.041,-0.22921,-0.30004,0.11269
1.999,-0.744,-0.09,0.23141,0.11737,0.21111
1.999,-0.71,-0.043,0.04523,-0.22502,-0.29462
1.942,-0.649,-0.034,-0.02836,0.04078,-0.01246
1.589,-0.413,-0.113,-0.12454,-0.31984,-0.20842
1.341,-0.39,-0.208,-0.26767,-0.11389,-0.31392
1.105,-0.448,-0.19,0.21311,0.03358,0.23625
0.832,-0.505,-0.092,0.02418,0.00801,0.12007
0.52,-0.541,0.049,-0.13346,-0.17396,0.12007
0.252,-0.535,0.167,-0.2562,0.21704,0.12007
0.053,-0.495,0.228,0.27954,-0.2054,0.12007
0.15,-0.579,0.214,0.27145,0.23966,0.12007
0.087,-0.422,0.086,0.12274,0.16966,0.12007
0.165,-0.408,-0.03,0.01091,0.20462,0.12007
0.044,-0.424,-0.135,-0.08236,-0.31754,0.12007
-0.136,-0.398,-0.214,-0.19656,-0.13899,0.12007
-0.356,-0.352,-0.217,0.26712,0.02979,0.12007
-0.759,-0.193,-0.22,0.03216,0.12109,0.12007
-1.144,-0.052,-0.207,-0.22013,0.18911,0.26274
-1.542,0.032,-0.124,0.18408,0.18048,-0.12231
-1.839,0.142,0.103,-0.03378,0.01834,0.21234
-1.937,0.212,0.373,-0.18477,-0.2667,-0.14515
-1.924,0.201,0.529,-0.25088,0.01164,0.0408
-1.98,0.339,0.477,0.29166,0.29166,0.28912
-2.0,0.48,0.426,0.15792,0.29608,-0.19334
-2.0,0.695,0.552,0.08792,-0.21676,0.12834
-2.0,0.813,0.703,0.08288,-0.04569,-0.0716
-2.0,0.876,0.795,0.1796,0.20553,-0.21643
-2.0,0.948,0.807,0.29563,-0.10891,-0.29538
-2.0,1.004,0.864,-0.25943,0.28193,0.27851
-2.0,0.941,0.949,-0.16386,0.00374,0.15201
-2.0,0.841,1.033,-0.07011,-0.28277,-0.12015
-2.0,0.758,1.175,0.01103,0.05326,-0.12015
-2.0,0.652,1.374,0.07477,0.22631,-0.12015
-1.839,0.595,1.464,0.03592,0.22876,-0.12015
-1.567,0.496,1.566,-0.11157,0.05601,-0.12015
-1.243,0.364,1.816,-0.26431,-0.29995,-0.12015
-0.829,0.161,1.999,-0.25011,0.01152,-0.12015
-0.337,-0.013,1.999,-0.11592,-0.11396,-0.12015
0.127,-0.15,1.999,0.06683,-0.0745,-0.12015
0.442,-0.272,1.999,0.26645,0.11702,-0.12015
0.723,-0.391,1.999,-0.1996,-0.31659,-0.12015
1.082,-0.572,1.999,0.01964,-0.13445,-0.12015
1.386,-0.811,1.999,0.3217,0.05876,-0.12015
1.643,-0.987,1.999,0.08297,0.15845,-0.12015
1.933,-1.209,1.999,0.31761,0.06479,-0.12015
1.999,-1.278,1.999,0.11729,-0.15529,-0.2616
1.999,-1.289,1.999,-0.13906,0.21862,-0.12357
1.999,-1.264,1.999,0.14017,-0.09793,-0.00538
1.999,-1.177,1.999,0.29857,0.14911,0.12387
1.999,-1.036,1.999,-0.26076,0.27912,0.09213
1.999,-0.899,1.999,-0.26259,-0.13034,0.31811
1.999,-0.847,1.828,-0.24602,0.14654,-0.18761
1.992,-0.768,1.567,0.32216,-0.16811,0.09072
1.991,-0.82,1.341,0.29758,-0.31697,0.26685
1.753,-0.685,1.144,0.19865,0.23297,-0.05147
1.632,-0.595,0.947,0.00292,0.15656,0.24648
1.519,-0.538,0.771,-0.17891,0.22908,0.12007
1.353,-0.41,0.706,0.29317,-0.20819,0.12007
1.134,-0.315,0.818,0.13416,0.00387,0.12007
0.946,-0.344,1.028,-0.01492,0.06578,0.12007
0.885,-0.41,1.116,-0.11706,0.09097,0.12007
0.819,-0.485,1.243,-0.1605,0.13402,0.12007
0.714,-0.568,1.346,-0.14378,0.15868,0.12007
0.61,-0.679,1.416,-0.07989,0.16975,0.12007
0.473,-0.69,1.477,0.0279,0.13746,0.12007
0.327,-0.679,1.464,0.15263,0.10288,0.12007
0.185,-0.68,1.422,0.19286,-0.07033,0.12007
0.093,-0.685,1.343,0.10729,-0.28903,0.12007
0.054,-0.721,1.252,-0.06355,0.24038,0.12007
0.012,-0.772,1.26,-0.27569,0.19954,0.12007
0.001,-0.882,1.332,0.23128,0.24519,0.12007
0.01,-0.93,1.351,0.17601,-0.27727,0.12007
-0.147,-1.053,1.425,0.16563,-0.20002,0.12007
-0.289,-1.116,1.482,0.26929,-0.14895,0.12007
-0.432,-1.123,1.505,-0.25836,-0.14636,0.12007
-0.557,-1.09,1.461,-0.09614,-0.16781,0.12007
-0.658,-1.073,1.392,0.03836,-0.20292,0.12007
-0.755,-1.043,1.303,0.18935,0.32206,0.12007
-0.749,-1.014,1.089,0.26691,0.12007,0.12007
-0.707,-0.995,0.863,0.24019,0.12007,0.12007
-0.596,-0.988,0.622,0.11943,0.12007,0.12007
-0.491,-0.963,0.301,-0.09889,0.12007,0.12007
-0.411,-0.889,-0.033,0.25028,0.12007,0.12007
-0.379,-0.869,-0.302,-0.08697,0.12007,0.12007
-0.364,-0.837,-0.444,0.20832,0.12007,0.12007
-0.427,-0.781,-0.569,-0.18076,0.12007,0.12007
-0.533,-0.809,-0.535,-0.01372,0.20832,0.12007
-0.749,-0.935,-0.29,0.2392,-0.29781,0.12007
-0.998,-1.06,0.029,0.00569,-0.21888,0.12007
-1.161,-1.016,0.125,-0.2195,-0.06888,0.12007
-1.316,-0.926,0.25,0.31051,-0.02346,0.12007
-1.253,-0.892,0.361,0.29563,0.11158,0.12007
-1.248,-0.885,0.496,-0.28645,-0.30584,0.12007
-1.348,-0.82,0.573,-0.17302,-0.10576,0.12007
-1.418,-0.775,0.582,-0.01836,0.03966,0.12007
-1.428,-0.728,0.544,0.06172,0.1876,0.12007
-1.449,-0.669,0.494,0.0837,0.3179,0.26137
-1.64,-0.659,0.303,0.08034,-0.06196,-0.06338
-1.834,-0.619,0.232,-0.0266,0.05017,0.22059
-1.922,-0.527,0.268,-0.22882,0.15262,-0.1463
-1.97,-0.517,0.411,0.1915,0.23804,0.18363
-1.999,-0.643,0.634,-0.03109,-0.32412,-0.16387
-1.856,-0.829,0.93,-0.16315,-0.26198,0.06391
-1.748,-0.962,1.176,-0.25124,-0.23183,0.15766
-1.723,-1.046,1.553,-0.19384,-0.21488,0.18162
-1.699,-0.98,1.873,0.02509,-0.24183,0.18933
-1.678,-0.893,1.999,0.32761,-0.26167,0.17888
-1.743,-0.808,1.999,-0.0495,-0.27992,0.19712
-1.701,-0.74,1.999,0.09156,-0.31549,0.20659
-1.672,-0.657,1.996,0.20706,-0.29137,0.21109
-1.782,-0.426,1.962,0.26691,-0.29725,0.27269
-1.928,-0.208,1.948,0.29561,0.28544,-0.19244
-1.946,0.008,1.962,0.2608,0.22422,-0.03786
-1.877,0.105,1.999,0.3105,0.24888,0.20221
-1.648,0.17,1.999,-0.22563,-0.26824,-0.28598
-1.495,0.232,1.999,-0.06761,-0.00664,-0.16781
-1.432,0.346,1.999,0.14933,0.3045,-0.0475
