X,Y,Z,ROLL,PITCH,YAW
-0.156,0.299,0.895,0.00549,0.22641,0.13053
-0.119,0.237,0.913,0.04404,-0.3272,0.07793
-0.363,0.24,1.039,-0.00687,-0.08465,0.04465
-0.172,0.18,1.029,0.10038,0.14419,-0.12702
-0.349,0.327,0.948,0.10488,0.14,-0.07206
0.63,0.112,0.334,0.2058,-0.01767,-0.20671
-0.813,0.479,1.005,0.09244,-0.00414,0.1287
-0.504,0.301,0.882,0.04893,-0.07323,0.12587
-0.425,0.336,1.045,-0.02114,-0.27063,0.13328
-0.285,0.333,0.932,-0.07213,0.23389,0.13412
-0.25,0.343,0.835,-0.13862,0.1816,0.09526
-0.221,0.327,0.842,-0.1632,0.19351,0.04267
-0.282,0.259,0.894,-0.11732,0.22801,-0.00725
-0.211,0.253,0.951,-0.12618,0.20748,-0.09251
-0.207,0.226,0.943,-0.16175,0.13748,-0.20511
-0.27,0.255,0.958,-0.14526,0.10877,-0.20725
-0.266,0.284,1.047,-0.10122,0.11374,-0.15358
-0.287,0.277,1.01,-0.03954,0.16549,-0.06511
-0.296,0.285,1.029,0.01206,0.26755,0.03595
-0.52,0.276,0.991,0.06053,0.23427,0.17038
-0.168,0.301,1.01,0.03122,0.25274,0.08732
-0.37,0.319,0.952,-0.14282,-0.0748,0.0119
-0.195,0.237,0.919,-0.19343,-0.09969,-0.13396
-0.032,0.256,0.828,-0.18709,-0.07015,-0.22641
-0.457,0.3,1.113,-0.20458,-0.30229,-0.25076
-0.32,0.201,1.034,-0.1061,-0.22564,-0.31969
-0.308,0.227,0.978,-0.04473,-0.14435,-0.3219
-0.303,0.244,0.918,-0.03854,-0.06236,-0.30351
-0.357,0.255,0.959,0.0058,0.02167,-0.27175
-0.421,0.251,0.987,0.05053,0.03862,-0.24824
-0.388,0.267,0.928,0.05656,-0.02229,-0.24389
-0.336,0.265,0.883,0.01854,-0.07954,-0.27038
-0.322,0.264,0.923,-0.01366,-0.16541,-0.31335
-0.347,0.275,0.936,-0.02893,0.28941,0.30827
-0.531,0.33,0.943,-0.05625,0.26689,-0.32541
-0.527,0.321,0.925,-0.04106,0.14468,-0.28099
-0.502,0.377,0.978,-0.04977,0.10376,-0.2358
-0.466,0.356,1.004,-0.05412,-0.01631,-0.19183
-0.324,0.307,1.039,-0.0161,-0.08387,-0.18328
-0.417,0.392,1.276,0.21274,0.08872,-0.28702
0.567,0.071,1.41,-0.10743,0.25766,0.24849
-0.432,0.233,1.318,0.127,0.11124,0.29773
-0.275,0.177,1.294,0.20792,-0.21639,0.25132
-0.199,0.12,1.503,0.29929,-0.3225,0.11628
-0.132,0.253,1.334,-0.26385,0.22561,0.00743
-0.191,0.208,1.12,-0.30775,0.15752,-0.03235
-0.161,0.521,0.831,0.03593,0.11538,-0.09914
-0.283,0.11,0.786,-0.09437,-0.09011,-0.03899
-0.186,0.141,0.736,-0.12208,-0.16882,-0.12227
-0.34,0.363,0.656,-0.19544,-0.13714,-0.17776
-0.524,0.503,0.625,0.28,-0.14737,-0.10998
-0.654,0.503,0.686,0.1029,-0.24905,0.01124
-0.812,0.459,0.739,-0.06412,-0.31309,0.24002
-0.786,0.436,0.871,-0.18458,0.32563,-0.18083
-0.677,0.365,1.054,-0.18969,-0.21676,0.07137
-0.524,0.276,1.206,-0.04793,-0.0279,0.29534
-0.336,0.192,1.362,0.18793,0.11973,-0.14628
-0.219,0.133,1.332,-0.20437,0.24653,0.00952
-0.141,0.078,1.241,-0.00933,-0.28425,0.12776
-0.066,0.092,1.176,0.16502,-0.19838,0.14609
-0.079,0.111,1.093,0.28715,-0.18845,0.17761
-0.259,0.181,0.96,-0.32645,-0.26486,0.23929
-0.262,0.227,0.876,0.30135,0.31149,-0.29721
-0.042,0.189,0.813,0.2728,0.26614,-0.19698
0.286,0.079,0.619,0.29929,-0.21754,-0.21301
0.634,0.005,0.36,-0.31401,0.17628,-0.29095
0.944,0.04,0.149,-0.22668,0.01053,0.28067
1.189,0.188,-0.117,-0.22653,-0.2433,0.13975
1.306,0.337,-0.555,0.27151,0.24723,-0.01911
1.269,0.38,-0.71,-0.20002,-0.10775,-0.28063
1.16,0.285,-0.519,-0.21854,-0.19714,0.02687
1.022,0.153,-0.067,-0.20547,0.03402,0.313
0.994,-0.01,0.515,-0.04935,0.08213,-0.10158
1.049,-0.189,0.933,-0.2637,0.15033,0.14668
0.957,-0.3,0.987,-0.20386,-0.14899,-0.26752
0.628,-0.296,0.962,-0.0624,-0.26227,0.18219
0.252,-0.145,0.824,0.03767,0.3221,0.18311
-0.366,0.048,0.605,0.0066,0.29706,-0.26844
-0.937,0.227,0.399,-0.16828,0.30347,0.14523
-1.151,0.238,0.386,0.21746,-0.28227,-0.02418
-1.011,-0.037,0.688,-0.12101,-0.08051,-0.23015
-0.823,-0.264,1.14,-0.19819,-0.11219,-0.15877
-0.647,-0.436,1.381,-0.15498,-0.17288,-0.26145
-0.561,-0.424,1.569,-0.02445,-0.2612,0.26315
-0.525,-0.341,1.614,0.15212,-0.31135,0.09651
-0.851,-0.189,1.541,-0.29607,0.2921,0.06865
-1.253,-0.07,1.405,-0.23103,0.19492,0.24475
-1.577,0.056,1.37,-0.2905,0.1224,-0.07572
-1.773,0.041,1.354,0.25318,0.05874,-0.30323
-1.615,-0.136,1.438,0.15204,0.17156,0.1038
-1.233,-0.293,1.681,0.14463,-0.26235,-0.30927
-0.928,-0.465,1.999,0.27349,-0.00166,-0.21179
-0.754,-0.564,1.999,-0.12172,0.15888,-0.22042
-0.607,-0.536,1.999,0.20989,0.23384,-0.26905
-0.53,-0.367,1.999,-0.07631,0.16498,-0.2921
-0.537,-0.135,1.999,0.31483,0.01735,-0.22065
-0.577,0.031,1.999,-0.0445,0.02933,-0.00668
-0.364,0.108,1.999,0.12045,0.07117,0.2224
-0.132,0.179,1.999,0.24442,0.16697,-0.14746
0.123,0.084,1.999,-0.3001,-0.28297,0.11056
0.472,-0.071,1.999,-0.09941,-0.01068,0.27758
0.806,-0.109,1.999,0.1083,0.29732,-0.24053
1.019,-0.212,1.999,-0.26263,-0.08811,-0.23893
1.163,-0.281,1.999,-0.05431,0.08135,-0.30106
1.462,-0.345,1.999,0.15027,0.07471,0.19315
1.713,-0.481,1.999,-0.24433,-0.02941,-0.05486
1.901,-0.667,1.999,0.07155,-0.10865,0.2147
1.999,-0.762,1.999,-0.25709,-0.14949,-0.2137
1.971,-0.732,1.999,-0.12015,-0.11162,0.01128
1.71,-0.591,1.643,-0.12015,-0.08704,-0.30598
1.485,-0.506,1.346,-0.12015,-0.08536,0.13465
1.397,-0.445,1.082,-0.12015,-0.07857,-0.08625
1.198,-0.289,0.74,-0.12015,-0.02559,-0.22229
0.878,-0.079,0.555,-0.12015,0.0341,-0.24366
0.644,0.089,0.48,-0.2016,-0.08758,-0.17824
0.471,0.177,0.417,0.21941,-0.313,-0.07412
0.33,0.213,0.285,-0.02761,0.11015,0.04496
0.343,0.191,0.164,-0.24219,-0.0203,0.13938
0.396,0.189,0.11,0.20179,-0.09862,0.19358
0.425,0.176,0.115,0.02531,-0.09015,0.2316
0.435,0.16,0.218,-0.08408,-0.02832,0.2229
0.331,0.167,0.146,-0.11439,-0.07549,0.1845
0.238,0.162,0.03,-0.21324,-0.19267,0.11786
0.16,0.125,-0.072,0.31967,0.29407,-0.01564
0.036,0.113,-0.178,0.13097,0.08178,-0.13694
-0.216,0.156,-0.366,-0.05315,-0.14265,-0.23992
-0.385,0.198,-0.512,0.30366,-0.29448,-0.26992
-0.52,0.248,-0.551,-0.0177,0.22996,-0.24832
-0.681,0.326,-0.575,0.29735,0.10546,-0.12854
-0.741,0.328,-0.531,-0.08525,0.05645,0.07541
-0.641,0.218,-0.21,0.27592,0.14126,0.28229
-0.593,0.075,0.039,0.19271,0.26523,-0.24033
-0.692,-0.106,0.231,0.23721,-0.28074,-0.1859
