X,Y,Z,ROLL,PITCH,YAW
-0.647,0.075,0.835,0.00396,0.26068,0.09847
-0.614,0.083,0.763,0.00167,0.29137,0.06969
-0.631,0.096,0.762,0.02167,-0.32712,0.07335
-0.747,0.201,0.676,0.00244,0.23992,0.1387
-0.625,0.177,0.662,-0.07213,0.32328,0.15763
-0.621,0.2,0.643,-0.09732,-0.23391,0.21389
-0.566,0.166,0.627,-0.11908,-0.10628,0.25381
-0.576,0.154,0.683,-0.1258,0.05227,0.26282
-0.627,0.111,0.752,-0.08916,0.12715,0.25282
-0.66,0.096,0.799,-0.05045,0.10761,0.21274
-0.588,0.06,0.82,-0.05412,0.06464,0.12793
-0.602,0.04,0.756,-0.05488,-0.02613,0.05221
-0.544,0.062,0.755,-0.01564,0.04372,-0.00793
-0.886,0.021,0.812,0.32748,0.01044,-0.01877
-0.528,0.227,0.56,0.1774,0.25929,0.03671
-0.672,0.243,0.502,0.08786,-0.29164,-0.01183
-0.713,0.199,0.57,0.12061,-0.1079,0.05969
-0.725,0.108,0.532,0.16557,0.15149,0.13374
-0.834,0.028,0.586,0.23862,0.23263,0.14969
-0.812,0.125,0.562,0.21633,0.27271,0.08015
-0.908,0.145,0.667,0.14167,0.26615,0.05618
-0.998,0.15,0.762,-0.02816,0.29838,0.01099
-0.862,0.121,0.731,-0.10458,-0.06338,0.0116
-0.779,0.142,0.649,-0.07732,-0.22346,0.00641
-0.699,0.141,0.55,-0.05656,-0.2346,0.02381
-0.599,0.177,0.503,0.00267,-0.14544,0.05671
-0.614,0.241,0.485,0.05488,0.06853,0.10412
-0.697,0.215,0.478,0.01129,0.22227,0.12816
-0.72,0.069,0.642,0.07969,-0.31202,0.06679
-0.77,0.009,0.726,0.23671,-0.26103,0.02541
-0.843,0.229,0.572,0.23282,0.17922,-0.05679
-0.911,0.019,0.707,0.1732,-0.07758,-0.09458
-0.877,0.044,0.746,0.23923,0.32534,-0.17862
-0.934,0.146,0.554,0.30732,0.15396,-0.1961
-0.946,0.256,0.511,0.29297,0.07045,-0.17564
-0.91,0.089,0.523,0.19274,0.08503,-0.04122
-0.838,0.141,0.44,0.24946,0.12687,0.02412
-0.782,0.145,0.395,0.209,0.18847,0.03984
-0.809,0.159,0.438,0.15312,0.23679,0.05229
-0.774,0.109,0.579,0.14381,0.29404,0.03534
-0.861,0.203,0.552,0.08274,0.2274,0.01496
-0.856,0.171,0.557,0.01717,0.14503,-0.03748
-0.845,0.161,0.606,0.01503,0.04351,-0.079
-0.875,0.185,0.581,0.02145,-0.07206,-0.10045
-0.861,0.182,0.522,0.02702,-0.16885,-0.08526
-0.782,0.17,0.453,0.04618,-0.1874,-0.06664
-0.803,0.211,0.393,0.09396,-0.09778,-0.03625
-0.843,0.218,0.361,0.12595,0.03007,0.00854
-0.963,0.208,0.438,0.17229,0.09259,0.10496
-0.948,0.199,0.412,0.17442,0.15694,0.13748
-0.911,0.202,0.473,0.21076,0.19717,0.19694
-0.846,0.221,0.427,0.20961,0.15251,0.20732
-0.833,0.177,0.414,0.14412,0.13534,0.17786
-0.868,0.185,0.466,0.12847,0.06015,0.15809
-0.889,0.2,0.435,0.09122,-0.02725,0.11862
-0.964,0.233,0.485,0.05946,-0.11083,0.07824
-0.961,0.189,0.417,0.00687,-0.24503,0.10969
-0.964,0.244,0.408,-0.04923,-0.29396,0.0832
-0.931,0.256,0.445,-0.069,0.27559,0.08114
-0.879,0.174,0.459,-0.05885,0.22972,0.08549
-0.859,0.16,0.501,-0.02824,0.19834,0.06519
-0.812,0.213,0.509,-0.02748,0.15201,0.02931
-0.844,0.176,0.525,-0.03335,0.07964,0.05503
-0.839,0.23,0.6,-0.00748,-0.02036,0.03824
-0.946,0.235,0.641,0.00885,-0.13517,0.07206
-1.063,0.235,0.708,0.02022,-0.30776,0.13801
-1.104,0.23,0.775,0.0529,0.18019,0.20427
-1.123,0.229,0.799,0.06977,-0.01828,0.26274
-1.074,0.248,0.762,0.01076,-0.2995,0.28534
-1.016,0.255,0.743,-0.04755,0.08158,0.26038
-0.872,0.194,0.654,-0.05595,0.31877,0.1974
-1.196,0.266,0.549,-0.16557,0.12007,0.14435
-1.039,0.49,0.316,0.26483,0.12007,0.02374
-1.017,0.282,0.224,0.02964,0.12007,-0.05847
-0.866,0.1,0.196,0.07529,0.12007,-0.09236
-0.872,0.191,0.09,0.07758,0.12007,-0.15053
-0.977,0.358,-0.022,-0.11624,0.12007,-0.08251
-1.037,0.427,0.001,0.29935,0.12007,0.09854
-1.002,0.351,0.163,0.18027,0.12007,-0.29964
-0.984,0.229,0.322,0.14256,0.12007,-0.02987
-1.043,0.104,0.484,0.20462,0.24854,0.30341
-1.254,0.114,0.55,0.23378,-0.18216,-0.05431
-1.387,0.143,0.607,0.21622,-0.06399,0.19408
-1.338,0.082,0.691,0.1137,-0.00888,-0.23868
-1.317,0.017,0.788,0.05569,0.00654,-0.09066
-1.239,-0.037,0.854,0.02141,0.05769,0.00109
-1.115,-0.108,0.993,-0.01798,0.27906,0.04193
-1.002,-0.209,1.267,0.08508,-0.11599,0.12468
-0.955,-0.228,1.442,0.27454,0.20943,0.23193
-0.896,-0.204,1.566,-0.18555,-0.14494,-0.26847
-0.832,-0.155,1.596,-0.00876,0.21208,-0.12015
-0.763,-0.068,1.576,0.16262,-0.00297,-0.12015
-0.775,-0.092,1.55,0.25872,-0.24758,-0.12015
-0.778,-0.209,1.679,0.31224,0.087,-0.12015
-0.787,-0.257,1.914,-0.26442,0.24601,-0.12015
-0.783,-0.28,1.999,-0.13198,0.18242,-0.12015
-0.569,-0.437,1.999,0.18549,0.06151,-0.12015
-0.393,-0.533,1.999,-0.243,0.01311,-0.12015
-0.201,-0.595,1.999,0.03822,0.00464,-0.12015
-0.055,-0.625,1.999,0.29097,0.06944,-0.12015
0.035,-0.616,1.999,-0.15798,0.15021,-0.12015
0.087,-0.619,1.936,-0.00187,0.20166,-0.12015
0.16,-0.6,1.867,0.12248,0.22257,-0.12015
0.2,-0.57,1.766,0.25149,0.26769,-0.12015
0.213,-0.495,1.675,-0.30692,0.30838,-0.12015
0.197,-0.457,1.565,-0.23387,0.2483,-0.12015
0.205,-0.433,1.502,-0.20296,0.11296,-0.12015
0.245,-0.374,1.457,-0.19021,-0.02964,-0.12015
0.332,-0.345,1.437,-0.15448,-0.04743,-0.12015
0.41,-0.406,1.421,-0.04692,0.10715,-0.12015
0.585,-0.533,1.299,0.07514,-0.25179,-0.12015
0.782,-0.592,1.244,0.23338,0.20859,-0.12015
0.878,-0.575,1.256,-0.28022,-0.16517,-0.12015
0.866,-0.497,1.272,-0.12465,0.06987,-0.12015
0.789,-0.386,1.257,-0.12015,0.21475,-0.21763
0.746,-0.325,1.229,-0.12015,0.22346,0.29605
0.724,-0.324,1.158,-0.12015,0.26468,0.15178
0.713,-0.3,1.054,-0.12015,0.25193,0.02094
0.761,-0.212,0.84,-0.12015,0.24407,-0.13158
0.758,-0.097,0.715,-0.12015,-0.32557,-0.20364
0.833,-0.099,0.61,-0.12015,-0.12015,-0.31028
0.913,-0.149,0.58,-0.12015,-0.12015,0.23492
0.956,-0.242,0.565,-0.12015,-0.12015,0.10485
0.961,-0.282,0.521,-0.12015,-0.12015,-0.04805
0.911,-0.267,0.503,-0.12015,-0.12015,-0.19179
0.894,-0.228,0.51,-0.12015,-0.12015,-0.31721
0.855,-0.199,0.504,-0.12015,-0.12015,0.21166
0.856,-0.207,0.466,-0.12015,-0.12015,0.08616
0.912,-0.239,0.339,-0.12015,-0.12015,-0.07338
0.921,-0.233,0.273,-0.12015,-0.12015,-0.25101
0.904,-0.26,0.204,-0.12015,-0.12015,0.21625
0.924,-0.389,0.01,-0.12015,-0.12015,-0.04526
0.951,-0.541,-0.065,-0.12015,-0.12015,0.26475
0.894,-0.569,-0.096,-0.12015,-0.12015,-0.15967
0.721,-0.533,-0.101,-0.12015,-0.12015,0.22095
0.489,-0.54,-0.149,-0.12015,-0.12015,0.06363
0.346,-0.749,-0.237,-0.12015,-0.12015,-0.01027
0.227,-0.833,-0.299,-0.12015,-0.12015,-0.06164
-0.106,-0.575,-0.421,-0.12015,-0.12015,0.07118
-0.462,-0.373,-0.647,-0.12015,-0.21465,-0.31868
-0.602,-0.364,-0.89,-0.12015,-0.13822,-0.02097
-0.67,-0.233,-1.133,-0.12015,-0.13637,0.21972
-0.637,-0.107,-1.277,-0.12015,-0.09216,-0.20862
-0.438,-0.119,-1.442,-0.12015,-0.03824,-0.03503
-0.3,-0.009,-1.757,-0.12015,0.26781,0.11549
-0.186,-0.016,-1.958,-0.12015,0.0472,0.22564
0.135,-0.129,-2.0,-0.12015,-0.25173,0.13763
0.488,-0.127,-2.0,-0.12015,0.17553,-0.12961
0.578,0.07,-2.0,-0.12015,0.20294,0.27636
0.532,0.22,-2.0,-0.17496,-0.12799,0.15666
0.426,0.313,-2.0,0.18659,0.31338,0.12926
0.267,0.375,-2.0,-0.06586,-0.00641,0.15346
0.009,0.459,-2.0,0.31966,0.17549,0.20269
-0.279,0.593,-2.0,0.09599,0.27549,-0.32412
-0.501,0.736,-2.0,-0.175,0.24198,-0.1545
-0.6,0.838,-2.0,0.22555,0.09381,0.06984
-0.617,0.942,-2.0,-0.08659,-0.10946,0.30106
-0.531,0.977,-2.0,0.22984,-0.26244,-0.15285
-0.33,0.911,-2.0,-0.13801,0.1601,-0.03475
-0.072,0.804,-2.0,0.12063,-0.14922,-0.05933
0.454,0.548,-2.0,-0.1379,0.25248,0.1932
0.484,0.556,-2.0,0.02456,-0.24005,0.01076
0.353,0.577,-2.0,0.30053,0.11529,-0.0174
0.203,0.548,-2.0,0.12007,-0.20465,0.01641
0.003,0.501,-1.972,0.12007,0.00404,0.07625
-0.233,0.547,-1.748,0.12007,0.09488,0.1774
-0.432,0.577,-1.546,0.12007,0.0661,-0.28636
-0.536,0.507,-1.34,0.12007,-0.02244,-0.12056
-0.61,0.45,-1.15,0.12007,-0.13832,0.03952
-0.649,0.392,-0.968,0.12007,-0.30625,0.18975
-0.635,0.325,-0.802,0.12007,0.20727,0.30532
-0.632,0.283,-0.691,0.12007,0.08323,-0.2379
-0.592,0.22,-0.548,0.12007,-0.04044,-0.17057
-0.523,0.104,-0.394,0.12007,-0.1883,-0.19118
-0.452,0.04,-0.26,0.12007,0.26355,-0.28561
-0.441,0.067,-0.193,0.12007,0.07676,0.28929
-0.442,0.113,-0.118,0.12007,-0.05393,0.25845
-0.422,0.178,-0.034,0.12007,-0.14821,0.28334
-0.437,0.23,0.059,0.12007,-0.19737,-0.28355
-0.449,0.261,0.166,0.12007,-0.20256,-0.15966
-0.433,0.261,0.307,0.12007,-0.18508,-0.02561
-0.411,0.262,0.467,0.2561,-0.15676,0.07928
-0.427,0.219,0.617,-0.14308,-0.12721,0.16042
-0.467,0.2,0.713,0.20379,-0.10569,0.22034
-0.523,0.191,0.773,-0.11752,-0.1079,0.27653
-0.561,0.118,1.016,-0.30486,-0.13538,-0.32723
-0.545,0.159,0.864,0.0601,-0.19599,-0.2912
-0.527,0.083,0.752,0.25124,0.28242,-0.2854
-0.373,-0.042,0.771,-0.16694,0.10028,0.21599
-0.252,-0.111,0.772,0.1116,-0.07949,-0.01531
-0.175,-0.095,0.72,-0.22964,-0.18239,-0.22195
-0.103,-0.055,0.606,0.04151,-0.19246,0.3028
-0.061,0.011,0.532,0.26654,-0.10285,0.23486
-0.032,0.015,0.493,-0.11134,0.1196,0.22532
-0.026,-0.05,0.48,0.19141,0.3067,0.21349
0.008,-0.181,0.468,-0.12181,-0.20134,0.17021
0.09,-0.283,0.403,0.23475,-0.09943,0.10654
0.201,-0.306,0.313,-0.12015,0.08637,-0.01788
0.286,-0.366,0.201,-0.12015,-0.29036,-0.08399
0.362,-0.498,0.092,-0.12015,0.04231,-0.15407
0.403,-0.603,0.078,-0.12015,-0.06511,-0.31949
0.385,-0.685,0.037,-0.12015,-0.25315,0.25862
0.475,-0.793,-0.101,-0.12015,0.13425,0.19503
0.597,-0.896,-0.348,-0.12015,-0.2221,0.03938
0.703,-1.073,-0.697,-0.12015,-0.04859,-0.13358
0.796,-1.072,-1.109,-0.12015,0.01042,0.3046
0.716,-0.914,-1.412,-0.12015,-0.05691,0.14529
0.512,-0.762,-1.583,-0.12015,-0.24843,0.07369
0.31,-0.67,-1.812,-0.12015,0.04036,0.12101
0.187,-0.477,-1.918,-0.12015,-0.01933,0.21949
0.08,-0.422,-2.0,-0.12015,-0.0204,-0.29954
-0.093,-0.319,-2.0,-0.12015,0.01998,-0.09007
-0.242,-0.144,-2.0,-0.12015,0.03998,0.12083
-0.224,-0.173,-2.0,-0.12015,-0.26086,0.29832
-0.093,-0.292,-2.0,-0.12015,-0.13259,0.25587
0.036,-0.418,-1.968,0.24498,-0.00876,0.10007
0.22,-0.588,-1.683,-0.01066,0.19019,-0.09664
0.403,-0.638,-1.516,-0.07944,-0.00485,-0.26068
0.48,-0.577,-1.476,-0.02028,0.11477,-0.28534
0.624,-0.664,-1.424,0.1175,-0.29227,-0.32129
0.723,-0.788,-1.455,0.26697,-0.09089,0.20918
0.675,-0.691,-1.538,-0.2803,0.09911,0.06987
0.47,-0.5,-1.76,-0.23373,0.18674,0.0317
0.279,-0.287,-2.0,0.24193,0.1214,0.04781
0.066,-0.118,-2.0,-0.12853,0.02025,0.09071
-0.113,0.027,-2.0,0.10981,-0.15853,0.16376
-0.219,0.091,-2.0,0.28502,0.16095,0.22567
-0.271,0.131,-2.0,-0.15025,-0.20546,0.31872
-0.337,0.163,-2.0,0.11763,0.10341,-0.21839
-0.401,0.138,-1.884,-0.14847,-0.12964,-0.06343
-0.413,0.105,-1.818,0.28926,-0.27689,0.08022
-0.353,0.069,-1.759,0.08216,0.24732,0.16511
-0.308,0.031,-1.675,-0.08181,0.12007,0.19167
-0.302,0.044,-1.592,-0.21746,0.12007,0.19755
-0.331,0.051,-1.502,-0.2999,0.12007,0.21396
-0.423,0.088,-1.442,0.25828,0.12007,0.28603
-0.493,0.064,-1.356,0.18088,0.12007,-0.27094
-0.505,0.012,-1.241,0.12912,0.12007,-0.17414
-0.497,-0.029,-1.15,0.08989,0.12007,-0.09941
-0.484,-0.018,-1.1,0.05408,0.12007,-0.03682
-0.515,0.033,-1.053,-0.00157,0.12007,0.07776
-0.592,0.125,-1.037,-0.02752,0.12007,0.21845
-0.714,0.228,-1.02,-0.06431,0.12007,-0.2592
-0.786,0.307,-1.038,-0.15782,0.12007,-0.06111
-0.825,0.33,-1.042,-0.31676,0.12007,0.10821
-0.85,0.307,-1.063,0.12517,0.12007,0.21416
-0.924,0.282,-0.907,-0.1159,0.12007,-0.32662
-0.916,0.182,-0.745,-0.20712,0.12007,0.28477
-0.931,0.106,-0.628,-0.25147,0.12007,0.15447
-0.947,0.096,-0.599,-0.2804,0.12007,-0.02874
-0.913,0.078,-0.601,-0.31758,0.12007,-0.15042
-0.79,0.067,-0.582,0.31061,0.12007,-0.25767
-0.661,0.087,-0.51,0.32076,0.12007,0.32051
-0.602,0.118,-0.468,-0.27636,0.12007,0.26952
-0.541,0.17,-0.384,-0.2104,0.12007,0.2786
-0.461,0.23,-0.322,-0.14674,0.12007,0.3057
-0.47,0.282,-0.235,-0.09704,0.12007,0.2857
-0.494,0.314,-0.141,-0.04086,0.12007,0.26754
-0.513,0.324,-0.107,0.0396,0.12007,0.23059
-0.536,0.339,-0.04,0.13173,0.12007,0.19631
-0.54,0.387,-0.044,0.18212,0.12007,0.16112
-0.525,0.384,-0.054,0.14196,0.12007,0.09883
-0.525,0.369,-0.017,0.05815,0.12007,0.04158
-0.481,0.318,0.035,-0.04178,0.12007,-0.05689
-0.433,0.256,0.192,-0.05918,0.12007,-0.18239
-0.407,0.23,0.342,0.0183,0.12007,-0.2988
-0.427,0.23,0.479,0.19364,0.12007,0.27396
-0.418,0.238,0.544,-0.23531,0.12007,0.25351
-0.367,0.219,0.514,-0.06386,0.12007,0.19145
-0.338,0.246,0.462,0.00859,0.12007,0.13534
-0.369,0.286,0.473,0.00279,0.12007,0.03473
-0.384,0.288,0.492,-0.05546,0.12007,-0.00335
-0.367,0.252,0.554,-0.14981,0.12007,-0.00473
-0.285,0.211,0.663,-0.19691,0.21854,-0.00778
-0.225,0.143,0.775,-0.1621,-0.1617,-0.02358
-0.229,0.128,0.83,-0.03874,0.21303,-0.02122
-0.336,0.139,0.939,0.10347,-0.10889,0.009
-0.477,0.179,1.012,0.26065,0.00019,0.01816
-0.577,0.175,1.024,-0.27105,-0.04355,0.02343
-0.622,0.166,1.003,-0.20357,-0.06607,0.03671
-0.507,0.044,0.913,-0.02395,0.07821,0.00671
-0.354,-0.036,0.802,0.07491,0.31134,-0.06137
-0.212,-0.022,0.74,0.1401,-0.00341,-0.0903
-0.124,0.026,0.749,0.21391,-0.2048,-0.05633
-0.045,0.046,0.823,-0.29832,0.31931,-0.0103
-0.174,0.116,0.843,-0.20045,0.11181,0.0903
-0.27,0.11,0.763,-0.20374,-0.21744,0.20122
-0.262,0.056,0.729,-0.19786,0.11561,0.25946
-0.327,0.018,0.8,-0.14938,-0.23372,0.28442
-0.415,0.005,0.889,-0.07923,-0.04899,0.28564
-0.468,-0.043,0.959,0.00396,0.05292,0.24183
-0.636,-0.051,0.914,0.05236,-0.16357,0.18038
-0.531,-0.031,0.87,0.09274,0.28813,0.07236
-0.671,0.048,0.909,0.10236,0.23989,-0.07503
-0.786,0.061,0.815,0.13198,0.07034,-0.14977
-0.704,0.042,0.741,0.18129,0.02744,-0.17938
-0.624,0.104,0.673,0.17129,0.11508,-0.19679
-0.669,0.164,0.618,0.08213,0.21149,-0.18366
-0.628,0.161,0.56,0.01641,0.31454,-0.13503
-0.618,0.173,0.525,-0.00908,-0.13242,-0.0748
-0.66,0.216,0.498,-0.049,0.10178,-0.00083
-0.676,0.24,0.519,-0.10061,-0.29732,0.0574
-0.813,0.229,0.611,-0.11625,-0.12015,0.13053
-0.897,0.09,0.805,-0.0687,-0.25885,0.17297
-0.936,0.19,0.664,-0.21763,-0.24257,0.11847
-1.362,0.287,0.298,0.29643,0.10731,0.0787
-0.786,0.121,0.573,0.18391,0.17357,-0.14305
-0.739,-0.015,0.613,0.2514,-0.31668,-0.27122
-0.715,-0.003,0.648,-0.23641,-0.24744,0.30918
-0.776,0.079,0.612,-0.07564,-0.2166,0.28956
-0.758,0.1,0.508,0.01557,-0.16065,0.29674
-0.762,0.135,0.416,0.05267,-0.04538,0.32384
-0.759,0.208,0.328,0.00816,0.0921,-0.29106
-0.773,0.217,0.265,-0.07015,0.29294,-0.219
-0.821,0.23,0.217,-0.14076,-0.05654,-0.13633
-0.827,0.239,0.194,-0.17694,0.12743,-0.00778
-0.953,0.215,0.2,-0.26465,0.24949,0.1003
-0.955,0.155,0.284,-0.30984,0.30529,0.12274
-1.028,0.104,0.393,0.31796,0.26537,0.08603
-1.128,0.045,0.51,0.31964,0.10292,0.0445
-1.148,0.037,0.582,-0.31068,0.22851,-0.01671
-1.061,0.013,0.575,-0.29709,-0.14202,-0.13526
-1.054,0.027,0.562,-0.31206,0.14746,-0.22778
-1.023,0.002,0.553,-0.29549,-0.18514,-0.3058
-0.954,-0.036,0.538,-0.19946,0.28396,0.28949
-0.917,-0.01,0.455,-0.09358,0.23557,0.28628
-0.968,0.139,0.701,-0.02068,-0.2129,-0.3
-0.92,0.198,0.225,-0.05381,0.09755,-0.2645
-0.947,0.162,0.083,-0.13083,-0.32353,-0.17244
-0.905,0.138,0.091,-0.15549,-0.13552,-0.09564
-0.903,0.11,0.109,-0.15893,-0.02704,-0.05931
-0.975,0.265,0.109,-0.21282,-0.13895,-0.10954
-1.031,0.046,0.169,-0.28786,0.10235,-0.06679
-0.967,0.052,0.31,-0.24206,0.05051,-0.12244
-1.043,0.131,0.383,-0.22351,-0.21384,-0.17961
-1.007,-0.067,0.385,-0.20969,-0.14857,-0.16183
-0.961,-0.029,0.372,-0.13152,0.2758,-0.22328
-1.05,-0.003,0.449,-0.03534,0.08167,-0.2019
-1.113,0.011,0.417,0.03847,-0.11648,-0.17328
-1.183,0.045,0.366,0.06778,0.27903,-0.14458
-1.325,0.116,0.362,0.08656,0.04117,-0.09358
-1.317,0.097,0.309,0.09946,-0.15448,-0.06129
-1.207,0.053,0.236,0.06358,-0.32357,-0.08
-1.025,0.016,0.21,0.00969,0.18431,-0.12923
-0.957,0.043,0.246,-0.02763,-0.00118,-0.13709
-0.887,0.028,0.26,-0.0245,-0.02317,-0.12198
-0.966,-0.133,0.302,-0.02068,-0.04233,-0.07083
-0.962,0.073,0.38,0.01267,-0.02233,-0.13167
-1.047,0.135,0.383,-0.01656,-0.02637,-0.13206
-1.05,0.023,0.433,-0.00229,-0.0434,-0.1316
-1.115,-0.017,0.504,0.1,-0.09141,-0.08748
-0.713,-0.076,0.332,0.15908,0.11874,-0.10366
-1.115,-0.064,0.524,0.11549,-0.01126,-0.04328
-1.028,-0.024,0.695,0.24595,-0.3224,-0.0177
-0.819,0.006,0.521,0.24297,0.22021,-0.11992
-0.716,0.006,0.369,0.13076,-0.25561,-0.1916
-0.971,-0.045,0.588,0.21954,-0.19164,-0.09977
-1.072,0.036,0.603,0.28404,-0.28065,-0.04061
-1.076,0.07,0.569,0.24824,-0.30187,-0.01297
-1.048,0.053,0.614,0.25816,-0.26439,-0.01061
