X,Y,Z,ROLL,PITCH,YAW
-0.431,-0.031,0.959,0.0316,0.03717,0.06267
-0.374,-0.01,0.877,0.02748,0.10885,0.08389
-0.359,-0.005,0.857,0.00801,0.1603,0.12229
-0.414,0.017,0.88,0.00847,0.16893,0.13473
-0.387,-0.049,0.881,-0.00984,0.2248,0.13511
-0.388,-0.078,0.927,-0.0132,0.24961,0.10992
-0.388,-0.102,0.952,0.00969,0.22694,0.06854
-0.37,-0.118,0.966,0.03549,0.20763,0.01984
-0.384,-0.109,0.952,0.05061,0.20343,-0.01305
-0.406,-0.039,0.944,0.059,0.17351,-0.00931
-0.409,0.0,0.887,0.04587,0.16442,0.02137
-0.415,-0.007,0.855,0.02167,0.17404,0.02801
-0.429,-0.054,0.895,0.02412,0.19916,0.04931
-0.457,-0.039,0.899,0.04152,0.22839,0.07885
-0.441,-0.078,0.931,0.02473,0.28946,0.11351
-0.433,-0.061,0.873,0.0474,0.24687,0.10664
-0.387,-0.009,0.822,0.02916,0.20129,0.08557
-0.404,0.006,0.797,-0.0058,0.13366,0.03587
-0.35,-0.032,0.778,-0.02022,0.07366,-0.01847
-0.47,0.002,0.835,-0.07351,0.04381,-0.08458
-0.452,-0.051,0.907,-0.08259,0.03984,-0.09244
-0.466,-0.031,0.927,-0.07916,0.0161,-0.08687
-0.459,-0.021,0.862,-0.08916,0.0103,-0.07816
-0.403,-0.006,0.772,-0.15244,0.08221,-0.04526
-0.443,0.013,0.805,-0.20427,0.07557,-0.07015
-0.496,-0.007,0.821,-0.23656,0.08648,-0.06778
-0.469,-0.024,0.815,-0.25778,0.07236,-0.06801
-0.482,-0.047,0.868,-0.23671,0.0432,-0.05877
-0.444,-0.072,0.865,-0.22946,0.06519,-0.05603
-0.467,-0.043,0.901,-0.21053,0.06572,-0.02351
-0.504,-0.023,0.917,-0.21229,0.05824,0.02114
-0.474,-0.086,0.923,-0.23603,0.02244,0.02786
-0.458,-0.109,0.96,-0.24099,-0.0229,0.00045
-0.485,-0.131,0.977,-0.21549,-0.07496,-0.02603
-0.43,-0.188,0.927,-0.17282,-0.1574,-0.14801
-0.409,-0.194,0.958,-0.13465,-0.20091,-0.21244
-0.427,-0.145,0.932,-0.06763,-0.24244,-0.22916
-0.399,-0.106,0.874,-0.00328,-0.28564,-0.2045
-0.398,-0.131,0.814,0.00969,-0.24175,-0.18694
-0.397,-0.026,0.825,0.0003,-0.19099,-0.10328
-0.368,-0.096,0.848,-0.06778,-0.1345,-0.029
-0.327,-0.122,0.879,-0.09854,-0.16641,-0.0429
-0.373,-0.117,0.909,-0.12954,-0.23549,-0.05358
-0.365,-0.125,0.928,-0.14664,0.29475,-0.079
-0.405,-0.147,0.909,-0.13572,0.16758,-0.15839
-0.427,-0.163,0.891,-0.12709,0.09796,-0.19114
-0.394,-0.184,0.885,-0.10961,0.08101,-0.19603
-0.371,-0.256,0.92,-0.08137,0.08162,-0.24091
-0.41,-0.187,0.845,-0.09526,0.04086,-0.28358
-0.417,-0.168,0.798,-0.14213,0.03292,-0.31717
-0.392,-0.14,0.799,-0.20137,0.04033,-0.32458
-0.401,-0.151,0.776,-0.24694,0.04155,0.32323
-0.442,-0.125,0.796,-0.28022,0.03506,-0.31328
