X,Y,Z,ROLL,PITCH,YAW
-0.861,0.178,0.751,-0.06709,-0.30641,0.04877
-0.684,0.176,0.602,-0.10473,-0.20618,0.01175
-0.636,0.102,0.655,-0.11938,-0.15519,-0.03832
-0.644,0.128,0.691,-0.08557,-0.19625,-0.02213
-0.623,0.136,0.648,-0.0874,-0.24717,-0.03312
-0.649,0.148,0.66,-0.09465,-0.20198,-0.04816
-0.672,0.14,0.687,-0.07671,-0.20839,-0.04679
-0.671,0.135,0.67,-0.0658,-0.15274,-0.04351
-0.672,0.129,0.703,-0.04358,-0.01786,0.02312
-0.708,0.14,0.679,-0.04564,0.06083,0.05167
-0.731,0.099,0.685,-0.05519,0.04977,0.06152
-0.741,0.106,0.663,-0.10206,0.0061,0.03396
-0.724,0.099,0.716,-0.16328,-0.0132,-0.00862
-0.683,0.05,0.721,-0.17603,0.0987,-0.03312
-0.523,-0.028,0.79,-0.14419,-0.02277,-0.05885
-0.585,0.062,0.751,-0.09717,-0.21598,-0.06977
-0.462,0.315,0.277,-0.26419,0.31559,-0.06458
-0.739,0.012,0.633,0.26063,0.12595,-0.15503
-0.725,0.094,0.917,-0.06671,0.05412,-0.0677
-0.774,0.157,0.801,-0.0977,0.01725,-0.04709
-0.759,0.019,0.786,-0.11679,0.03404,-0.09358
-0.818,0.065,0.775,-0.03488,-0.01793,-0.08809
-0.761,0.018,0.74,-0.05152,-0.01709,-0.11969
-0.817,0.141,0.762,-0.12129,-0.12343,-0.10938
-0.759,0.142,0.708,-0.19809,-0.21603,-0.05572
-0.696,0.168,0.625,-0.21374,-0.23229,0.01259
-0.57,0.161,0.546,-0.20221,-0.05229,0.09297
-0.606,0.179,0.562,-0.19725,0.10664,0.17061
-0.506,0.127,0.547,-0.18152,0.15633,0.19198
-0.535,0.195,0.562,-0.20244,0.24175,0.16969
-0.562,0.063,0.65,-0.16541,0.30137,0.19274
-0.556,0.027,0.777,-0.0432,-0.28353,0.16343
-1.025,0.206,1.04,0.1032,-0.0058,0.23809
-0.869,-0.026,0.837,0.09648,-0.14809,0.21748
-0.762,0.002,0.779,0.05404,-0.14381,0.17152
-0.697,0.043,0.765,0.03603,-0.1387,0.19145
-0.716,0.043,0.698,0.01885,-0.08793,0.21679
-0.709,0.067,0.669,0.02946,0.02862,0.21267
-0.591,0.068,0.597,0.10076,0.17877,0.13893
-0.544,0.06,0.6,0.14801,-0.2975,0.0145
-0.592,0.099,0.809,0.22931,0.30045,-0.13832
-0.633,0.203,0.803,0.23213,0.17465,-0.22229
-0.681,0.206,0.83,0.28038,0.12381,-0.23152
-0.827,0.258,0.868,0.30572,0.12832,-0.19267
-0.901,0.263,0.986,-0.32338,0.13671,-0.12648
-0.93,0.216,1.092,-0.29964,0.14404,-0.0303
-0.942,0.212,1.149,-0.28262,0.23427,0.06954
-0.974,0.187,1.277,-0.2646,0.24648,0.19496
-1.083,0.184,1.363,-0.30758,0.10916,0.28099
-1.027,0.066,1.463,-0.25704,-0.01671,0.31251
-0.993,0.03,1.531,-0.19682,-0.21305,0.31305
-1.089,0.095,1.595,-0.16628,0.07651,0.31412
-1.078,0.027,1.608,-0.09483,-0.11799,0.30396
-0.893,0.009,1.505,-0.03414,-0.15448,0.27969
-0.791,0.215,1.318,-0.12475,0.20607,0.29198
-0.541,0.314,0.855,-0.30743,-0.20492,-0.30224
-0.449,0.384,0.665,0.20175,0.15715,-0.31078
-0.338,0.291,0.581,0.17664,0.16837,-0.32704
-0.374,0.087,0.862,0.32152,0.23326,0.32656
-0.482,-0.035,1.012,0.29952,-0.26943,-0.27598
-0.329,0.119,0.878,-0.12187,0.18784,0.24801
-0.46,0.287,0.701,-0.05531,-0.06888,0.11763
-0.447,0.288,0.438,-0.30508,0.2574,0.06213
-0.346,0.245,0.264,0.01395,0.12007,-0.09045
-0.274,0.139,0.254,-0.25422,0.12007,-0.31022
-0.024,0.044,0.243,0.26038,0.12007,0.03811
0.258,-0.019,-0.063,0.15328,0.12007,0.31324
0.275,0.058,-0.33,-0.04664,0.12007,-0.05584
0.142,0.15,-0.359,0.31995,0.12007,-0.25637
0.033,0.175,-0.204,0.0259,0.12007,-0.30439
0.004,0.133,0.016,-0.17631,0.12007,-0.24599
0.0,0.072,0.264,-0.26723,0.12007,-0.08408
-0.092,0.032,0.443,-0.27761,-0.12636,0.1395
-0.282,0.0,0.531,-0.25387,0.2857,-0.24112
-0.456,-0.013,0.562,-0.23906,-0.07103,0.00407
-0.631,-0.059,0.644,-0.24601,0.01943,0.17208
-0.738,-0.097,0.746,-0.29166,0.01996,0.26254
-0.836,-0.171,0.865,0.30492,-0.14393,0.2172
-0.862,-0.184,0.905,0.1905,-0.3208,0.07727
-0.821,-0.227,0.907,0.05034,0.20975,-0.12067
-0.73,-0.224,0.944,-0.1066,0.2483,0.2821
-0.702,-0.24,0.948,-0.18882,-0.28958,0.20721
-0.725,-0.189,1.104,-0.22744,-0.14523,0.22385
-0.76,-0.108,1.2,-0.21454,-0.07378,0.31981
-0.837,-0.02,1.284,-0.15279,-0.03683,-0.16265
-0.943,0.03,1.322,-0.04981,-0.10538,0.14269
-0.919,-0.019,1.254,0.0363,-0.16798,-0.26725
-0.878,-0.108,1.246,0.10172,-0.19187,-0.05786
-0.843,-0.192,1.254,0.1392,-0.23492,0.0945
-0.793,-0.271,1.206,0.21538,-0.2792,0.13755
-0.8,-0.313,1.205,0.26469,0.28677,0.13732
-0.792,-0.403,1.256,-0.25296,0.03937,0.13061
-0.713,-0.41,1.154,-0.09914,-0.11193,0.15923
-0.669,-0.399,1.14,0.01254,-0.2459,0.27335
-0.609,-0.408,1.167,0.10842,0.28519,-0.2001
-0.544,-0.4,1.096,0.23582,0.28236,0.02059
-0.547,-0.391,1.131,0.31598,-0.3201,0.26089
-0.562,-0.42,1.165,-0.2516,-0.23605,-0.13393
-0.472,-0.427,1.083,-0.19007,-0.1246,0.14111
-0.422,-0.425,0.987,-0.22083,0.08059,-0.19677
-0.429,-0.468,0.972,-0.2861,0.23792,0.11979
