X,Y,Z,ROLL,PITCH,YAW
-0.024,0.47,0.892,-0.10908,0.06061,-0.01587
-0.027,0.504,0.928,-0.11877,0.05473,-0.01824
-0.333,0.535,0.893,-0.15099,0.27582,0.07862
0.003,0.468,0.927,-0.11022,-0.2116,-0.02366
-0.051,0.543,0.836,-0.08847,-0.05145,0.02572
-0.02,0.508,0.844,-0.08549,0.09259,0.00671
0.004,0.516,0.854,-0.09297,0.28923,0.01946
-0.065,0.454,0.859,0.01221,0.10754,0.01854
-0.2,0.556,1.007,0.02564,-0.12025,0.09992
-0.136,0.493,0.93,-0.04083,-0.25964,0.00725
0.006,0.497,0.971,0.03625,-0.16178,-0.03671
-0.076,0.471,0.988,0.07824,-0.14582,-0.04503
-0.139,0.431,1.023,0.13969,-0.16911,-0.06625
-0.256,0.468,1.008,0.17274,-0.21292,-0.05633
-0.18,0.458,0.877,0.13129,-0.22582,-0.09145
-0.072,0.44,0.849,0.01236,-0.27315,-0.15625
-0.078,0.447,0.904,-0.09755,0.28244,-0.19564
-0.156,0.477,1.0,-0.18442,0.04618,-0.2161
-0.122,0.482,1.062,-0.14381,-0.04572,-0.17732
-0.189,0.516,1.051,-0.06557,-0.01885,-0.08465
-0.188,0.541,1.0,0.00877,0.08847,0.01916
-0.175,0.515,1.077,0.0729,0.21877,0.1032
-0.11,0.478,1.109,0.17038,-0.32361,0.13129
-0.098,0.476,1.099,0.20465,-0.29941,0.11015
-0.047,0.475,1.123,0.24519,0.26893,0.01396
0.004,0.419,1.048,0.23312,0.17076,-0.14106
0.022,0.451,1.052,0.19961,0.06748,-0.27526
-0.06,0.464,1.014,0.18114,0.01091,0.28651
-0.19,0.542,0.973,0.1577,-0.01022,0.28827
-0.219,0.592,0.931,0.14862,0.05595,0.32689
-0.227,0.634,0.979,0.16068,0.16213,-0.28679
-0.281,0.653,1.068,0.2203,0.28015,-0.24519
-0.333,0.704,1.143,-0.28865,0.31305,-0.21083
-0.268,0.74,1.107,-0.24453,-0.31911,-0.20656
-0.236,0.76,1.093,-0.17865,-0.31033,-0.20221
-0.282,0.75,1.158,-0.10056,-0.22933,-0.19167
-0.32,0.721,1.309,0.04456,-0.25704,-0.18648
-0.31,0.654,1.35,0.1725,-0.27231,-0.23
-0.31,0.573,1.343,0.30929,-0.31468,-0.31259
-0.39,0.635,1.264,-0.24454,0.27625,0.29636
-0.49,0.438,1.281,-0.03469,-0.32659,0.2575
-0.492,0.462,1.189,0.12302,0.28091,0.31743
-0.769,0.931,0.873,-0.08355,-0.1358,-0.16358
-0.722,0.734,0.353,-0.05712,0.02147,0.08
-0.397,0.712,0.548,0.06549,-0.17212,0.13557
-0.226,0.718,0.86,-0.12702,-0.1912,0.21
0.007,0.578,1.142,-0.05358,-0.16967,0.24984
0.136,0.43,1.161,0.16167,-0.19677,0.2003
0.201,0.405,1.059,-0.31369,-0.30128,0.11969
0.29,0.399,0.867,-0.25193,0.19943,0.03412
0.475,0.347,0.574,-0.26926,0.16538,-0.07992
0.667,0.333,0.213,-0.27056,-0.24937,-0.23083
0.594,0.352,0.068,0.27755,-0.06883,-0.32305
0.483,0.386,0.055,0.04412,-0.15128,0.25483
0.464,0.358,0.097,-0.15656,-0.32341,0.19109
0.605,0.282,0.037,0.32567,0.19767,0.11972
0.711,0.18,-0.135,0.26468,0.30118,0.03575
0.696,0.135,-0.197,0.21949,-0.22128,-0.03532
0.712,0.091,-0.223,0.13056,-0.15922,-0.15456
0.713,0.021,-0.207,-0.02754,-0.20219,-0.30967
0.729,0.008,-0.146,-0.1899,-0.27372,0.19141
0.658,0.01,-0.101,-0.32051,-0.30784,0.0995
0.451,-0.03,-0.102,0.20645,-0.32677,0.06462
0.222,-0.057,-0.095,0.11393,0.30859,0.09637
0.052,-0.097,-0.055,0.03462,0.25424,0.15653
0.03,-0.141,-0.181,-0.06393,0.25935,0.23828
0.158,-0.194,-0.4,-0.14714,-0.07303,0.31576
0.078,-0.21,-0.529,-0.2034,-0.10572,-0.23357
-0.22,-0.197,-0.434,-0.3076,-0.21743,-0.10288
-0.603,-0.202,-0.101,0.21257,0.03555,0.00788
-0.866,-0.28,0.314,0.09899,-0.0533,0.04552
-0.968,-0.367,0.658,0.03532,0.3145,0.00911
-0.937,-0.437,0.701,0.0728,0.20572,-0.15051
-1.644,-0.232,0.908,0.08761,-0.04068,-0.22723
-1.915,-0.025,0.888,-0.02475,0.2462,-0.08693
-1.996,0.067,0.791,-0.27094,-0.04273,0.26231
-1.925,-0.055,0.821,0.13564,-0.0454,-0.02625
-1.816,-0.196,1.099,0.12007,0.18643,0.3116
-1.755,-0.281,1.461,0.21999,-0.25572,-0.06613
-1.759,-0.386,1.76,-0.22063,-0.22717,0.15425
-1.755,-0.383,1.957,0.02868,0.22201,0.27609
-1.639,-0.271,1.999,0.11776,0.06193,-0.29821
-1.579,-0.161,1.999,0.2099,0.03414,-0.19553
-1.602,-0.1,1.999,0.29586,0.10849,-0.01935
