X,Y,Z,ROLL,PITCH,YAW
-0.52,-0.083,0.89,0.04083,-0.21575,0.10946
-0.603,-0.05,1.084,0.06244,0.26694,0.09816
-0.552,-0.033,0.851,0.09938,0.21404,0.06541
-0.518,0.022,0.744,0.04442,0.25328,0.06503
-0.531,0.013,0.769,0.01816,-0.31101,0.08061
-0.563,0.032,0.776,0.00564,-0.23216,0.11694
-0.553,0.058,0.764,-0.01427,-0.15827,0.19145
-0.835,-0.154,0.984,0.27101,0.2347,-0.20605
-0.65,0.142,0.795,-0.06274,-0.04118,-0.14933
-0.77,-0.031,0.9,0.02687,-0.10966,-0.11941
-0.685,-0.043,0.792,0.03885,-0.11927,-0.14422
-0.606,-0.044,0.935,0.09916,0.2138,-0.23422
-0.613,-0.13,0.928,0.01366,0.14624,0.26702
-0.663,-0.149,0.937,0.00908,0.04288,0.10709
-0.783,-0.093,0.952,0.01572,-0.18888,-0.01847
-0.77,-0.12,0.944,-0.00145,0.30702,-0.13847
-0.745,0.011,0.865,0.03442,0.19961,-0.1332
-0.664,0.095,0.752,0.0648,0.15961,-0.06091
-0.284,0.056,0.536,-0.01839,-0.02911,0.03213
-0.53,0.292,0.547,0.04221,-0.07735,0.1829
-0.676,0.268,0.545,0.05702,-0.12346,-0.31323
-0.589,0.177,0.556,-0.13381,0.11799,-0.20437
-0.692,0.012,0.718,-0.12259,0.03425,-0.20224
-0.698,-0.148,0.815,-0.03435,-0.10895,0.31305
-0.644,-0.26,0.87,0.03335,-0.26995,0.11297
-0.548,-0.229,0.882,0.07748,0.22091,-0.11778
-0.501,-0.166,0.843,0.14587,0.07122,-0.29702
-0.594,-0.059,0.791,0.21213,-0.00633,0.31147
-0.615,0.028,0.669,0.2445,-0.01076,-0.3019
-0.574,0.152,0.49,0.20885,0.08839,-0.23343
-0.534,0.133,0.465,0.09015,0.27427,-0.12274
-0.659,0.101,0.589,0.01251,-0.17956,-0.02961
-0.796,0.073,0.749,0.02412,-0.12086,0.0716
-0.834,-0.003,0.829,0.05984,-0.16834,0.10038
-0.872,-0.034,0.874,0.07312,-0.31246,0.05015
-0.874,-0.015,0.895,0.08908,0.15045,-0.03206
-0.893,0.006,0.894,0.1245,-0.15122,-0.18679
-0.836,0.015,0.839,0.12763,-0.27351,-0.28503
-0.72,0.06,0.792,0.13175,0.26743,0.29735
-0.709,0.125,0.73,0.11427,0.2572,0.283
-0.793,0.143,0.797,0.08549,0.27376,0.30506
-0.735,0.093,0.881,0.07618,0.31323,0.32017
-0.771,0.107,0.97,0.09244,-0.29053,-0.29305
-1.067,0.151,0.994,0.11305,-0.27816,-0.21854
-0.956,-0.008,1.144,0.21175,-0.27748,-0.15847
-0.947,0.03,1.145,0.25412,-0.20954,-0.13335
-1.072,0.023,1.274,0.32015,-0.10641,-0.04832
