X,Y,Z,ROLL,PITCH,YAW
-2.0,-0.078,1.099,0.07784,-0.27471,0.20784
-1.967,-0.086,1.229,0.07631,-0.08288,-0.2308
-1.825,-0.115,1.355,0.15028,0.11231,-0.07011
-1.689,-0.007,1.474,0.28234,0.29704,0.03386
-1.589,0.096,1.583,-0.23103,-0.17488,0.11011
-1.573,0.135,1.633,-0.0366,0.06335,0.17798
-1.548,0.266,1.676,0.20889,0.27854,0.22576
-1.549,0.436,1.703,-0.2041,-0.19582,0.315
-1.531,0.614,1.612,-0.14196,-0.22201,-0.28051
-1.597,0.729,1.579,-0.21212,-0.26964,-0.13868
-1.647,0.786,1.642,0.31477,0.29564,0.08865
-1.612,0.713,1.68,0.21072,0.15335,0.32292
-1.482,0.579,1.775,0.15821,-0.05312,-0.16312
-1.312,0.394,1.876,0.16912,-0.22206,-0.12015
-1.113,0.157,1.999,0.25691,-0.27083,-0.12015
-0.825,-0.065,1.999,-0.13906,-0.15351,-0.12015
-0.521,-0.18,1.999,0.24361,0.21854,-0.12015
-0.363,-0.173,1.999,0.07305,0.1083,-0.12015
-0.325,-0.035,1.999,0.16051,0.10004,-0.16786
-0.319,0.097,1.999,-0.04332,-0.13204,-0.1919
-0.38,0.203,1.745,0.19912,0.16918,-0.21885
-0.504,0.257,1.536,0.27989,0.29781,-0.22633
-0.593,0.318,1.364,0.23447,0.13269,-0.22427
-0.625,0.434,1.272,0.13111,-0.1212,-0.19045
-0.569,0.493,1.163,-0.00828,0.28844,-0.20587
-0.508,0.48,1.057,-0.17744,0.03897,-0.26282
-0.347,0.395,0.995,0.24967,-0.16935,0.24537
-0.208,0.244,0.998,0.09089,0.31708,0.04468
-0.12,0.156,1.057,0.00975,0.12662,-0.21166
-0.1,0.19,1.075,-0.01743,0.00792,0.22943
-0.176,0.284,1.041,0.02609,-0.0862,0.13584
-0.154,0.341,0.979,0.1238,-0.01628,0.14775
-0.096,0.37,0.865,0.23555,0.14868,0.18363
-0.048,0.438,0.797,0.2983,-0.30233,0.20989
-0.004,0.442,0.796,0.32173,-0.12057,0.19569
0.09,0.24,1.158,0.15363,0.22866,0.13729
-0.143,0.467,0.502,0.07882,0.03897,0.1324
-0.235,0.517,0.47,-0.06286,-0.09592,0.09706
-0.229,0.502,0.556,-0.14637,-0.26546,-0.03301
-0.294,0.468,0.6,-0.21156,0.07952,-0.16966
-0.332,0.53,0.553,-0.28584,-0.29766,-0.29248
-0.293,0.608,0.494,0.26509,0.039,0.2354
-0.234,0.672,0.458,0.13112,-0.23656,0.13838
