X,Y,Z,ROLL,PITCH,YAW
-0.263,0.205,0.897,-0.06458,-0.06961,0.06251
-0.261,0.158,0.94,-0.07625,-0.03442,0.06389
-0.241,0.132,1.014,-0.06778,-0.02931,0.06664
-0.249,0.108,1.032,-0.02351,-0.03587,0.05748
-0.248,0.1,1.011,0.00022,-0.01603,0.05328
-0.255,0.094,1.012,0.06221,0.01732,0.04816
-0.269,0.11,1.021,0.09748,0.03389,0.04572
-0.322,0.123,1.033,0.11694,0.0132,0.05809
-0.313,0.142,0.993,0.11213,-0.0074,0.06114
-0.306,0.157,0.96,0.07854,-0.02511,0.04702
-0.289,0.156,0.964,0.02015,-0.04595,0.01671
-0.254,0.115,0.965,-0.02152,-0.0419,-0.01847
-0.276,0.119,0.999,-0.02038,-0.04381,-0.04244
-0.252,0.125,1.007,0.00488,-0.04946,-0.05488
-0.257,0.133,0.975,0.02015,-0.02694,-0.05251
-0.241,0.149,0.947,0.0216,-0.00984,-0.04992
-0.276,0.152,0.988,0.02839,-0.02786,-0.04671
-0.251,0.137,0.952,0.04152,-0.01557,-0.05061
-0.273,0.152,0.949,0.03977,-0.00305,-0.0416
-0.285,0.195,0.949,0.0074,-0.01267,-0.03893
-0.291,0.151,0.923,-0.02916,-0.03748,-0.0445
-0.276,0.126,0.954,-0.0332,-0.04053,-0.06923
-0.292,0.143,0.966,-0.03091,-0.06251,-0.09427
-0.293,0.171,0.964,-0.02488,-0.07435,-0.11312
-0.313,0.151,0.968,-0.04496,-0.08,-0.10519
-0.306,0.148,0.983,-0.05282,-0.06488,-0.07938
-0.293,0.134,0.992,-0.02717,-0.04358,-0.05251
-0.318,0.132,1.002,-0.00854,-0.03076,-0.02793
-0.276,0.136,0.97,0.00679,0.01351,-0.00832
-0.289,0.157,0.971,0.00213,0.03221,0.00618
-0.302,0.16,0.973,-0.02129,0.01396,0.00435
-0.285,0.143,0.971,-0.04786,0.0029,-0.02152
-0.288,0.136,0.997,-0.05816,-0.02045,-0.04656
-0.297,0.133,1.008,-0.05587,-0.03687,-0.06068
