X,Y,Z,ROLL,PITCH,YAW
-0.512,0.014,0.689,0.04908,-0.14969,-0.00106
-0.556,0.124,0.683,0.00633,-0.12786,-0.09396
-0.536,0.095,0.707,-0.03404,-0.05236,-0.08557
-0.548,0.038,0.764,-0.01786,0.05908,-0.0645
-0.59,0.034,0.768,0.00045,0.17389,-0.01427
-0.593,0.082,0.721,0.04114,0.30572,0.029
-0.489,0.072,0.661,0.02946,-0.22811,0.089
-0.528,0.148,0.61,0.00427,-0.1159,0.17778
-0.47,0.084,0.643,0.07748,0.01273,-0.283
-0.513,-0.007,0.711,0.10664,0.14899,-0.16575
-0.498,0.08,0.635,0.12816,-0.24645,-0.06109
-0.556,-0.012,0.661,0.14198,0.01187,0.03555
-0.444,-0.024,0.665,0.19671,0.13531,0.07922
-0.753,-0.012,0.774,0.20366,0.12882,0.0554
-0.779,0.056,0.732,0.16129,0.0992,-0.08094
-0.491,0.14,0.643,0.09694,0.09095,-0.26224
-0.591,-0.007,0.804,0.08396,0.00744,-0.06445
-0.593,-0.095,0.695,0.10732,-0.11019,-0.25995
-0.65,0.116,0.632,0.10083,-0.24034,0.26633
-0.709,0.209,0.624,0.00389,0.19952,0.10832
-0.81,0.153,0.659,-0.02709,0.11838,0.11259
-0.801,0.033,0.685,-0.00229,0.15494,0.10679
-0.891,0.132,0.717,0.0077,0.20761,0.10816
-0.811,0.102,0.724,0.03732,0.25662,0.25946
-0.697,0.087,0.71,0.07335,0.27028,0.26458
-0.679,0.122,0.702,0.08687,0.22204,0.21206
-0.7,0.096,0.682,0.09145,0.08563,0.15
-0.654,0.072,0.634,0.09641,0.02074,0.06969
-0.677,0.024,0.637,0.09778,-0.01849,-0.01748
-0.682,0.012,0.65,0.12251,-0.11453,-0.12366
-0.75,-0.069,0.694,0.17236,-0.1975,-0.1377
-0.746,0.061,0.588,0.15251,-0.2946,-0.32511
-0.838,0.053,0.674,0.14679,0.27198,-0.30725
-0.801,0.304,0.189,0.029,0.21099,0.17987
-0.974,0.086,0.529,0.05015,0.06267,-0.12832
-0.874,0.141,0.532,0.06488,-0.01641,-0.21839
-0.933,0.109,0.527,-0.00709,-0.12305,-0.20534
-0.926,0.224,0.513,-0.01251,-0.16038,-0.19442
-0.839,0.126,0.579,-0.02274,-0.18038,-0.05916
-0.808,0.107,0.619,-0.01229,-0.199,-0.0445
-0.702,0.105,0.626,-0.02954,-0.32534,-0.06091
-0.671,0.095,0.629,-0.04312,0.22514,-0.12183
-0.68,0.13,0.576,-0.07312,0.10147,-0.20076
-0.666,0.183,0.508,-0.09854,0.03468,-0.23488
-0.727,0.225,0.485,-0.18465,-0.05173,-0.25862
-0.662,0.129,0.424,-0.29969,-0.09639,-0.24816
-0.838,0.219,0.512,0.29323,-0.13105,-0.26717
-1.072,0.191,0.604,0.27239,-0.15158,-0.21519
-1.136,0.166,0.831,0.27399,-0.21807,-0.17366
-0.934,0.077,0.874,0.28056,-0.15494,-0.16717
-0.755,0.007,0.916,-0.3174,-0.00715,-0.16847
-0.81,-0.018,0.945,-0.22099,0.23895,-0.17755
-1.019,-0.001,0.938,-0.13061,-0.1861,0.0187
-1.317,0.087,0.976,-0.01564,0.01763,0.23625
-1.483,0.179,1.01,0.0645,0.30687,-0.15773
-1.697,0.434,0.8,0.04396,-0.05679,0.14853
-1.666,0.516,0.646,0.01335,0.25849,0.15456
-1.665,0.587,0.6,-0.05687,0.01605,0.16181
-1.55,0.558,0.568,-0.15946,-0.12067,0.21807
-1.407,0.456,0.639,-0.23557,-0.25357,0.28624
-1.229,0.31,0.723,-0.25854,0.24584,0.30303
-1.015,0.169,0.769,-0.27137,0.09332,0.2838
-0.856,0.039,0.782,-0.28038,-0.02912,0.26433
-0.743,-0.052,0.613,0.31017,-0.10401,0.28983
-0.698,-0.074,0.377,-0.03105,-0.00866,-0.20065
-0.466,-0.135,0.402,-0.21196,-0.28448,-0.12897
-0.296,-0.182,0.409,0.28477,0.09636,-0.02805
-0.007,-0.233,0.505,0.24279,0.04262,-0.04668
0.164,-0.262,0.575,0.27721,-0.12128,-0.26439
0.236,-0.229,0.574,-0.24433,0.28431,0.05563
0.211,-0.165,0.484,-0.09166,0.02805,-0.2404
0.126,-0.039,0.332,-0.00738,-0.25027,0.18763
-0.027,0.076,0.129,-0.02723,0.15921,0.05679
-0.197,0.218,-0.065,-0.13906,-0.04048,0.06618
-0.278,0.322,-0.346,0.30996,-0.15216,0.13374
-0.435,0.389,-0.528,0.10317,-0.16201,0.26374
-0.571,0.409,-0.686,-0.09828,-0.10857,-0.22918
-0.656,0.389,-0.736,0.31196,-0.03407,-0.06193
-0.688,0.412,-0.748,0.06402,0.06654,0.03792
-0.688,0.462,-0.677,-0.2675,-0.30149,0.10402
-1.011,0.422,-0.134,0.12007,0.17523,0.31822
-1.431,0.404,0.202,0.12007,-0.04265,0.01798
-1.837,0.429,0.517,0.12007,0.13414,-0.31143
-2.0,0.433,0.794,0.12007,0.12918,-0.00143
-2.0,0.349,1.069,0.12007,-0.05876,0.28338
-2.0,0.085,1.332,0.12007,0.28485,-0.1474
-2.0,-0.292,1.645,0.12358,-0.13332,-0.12015
-2.0,-0.666,1.977,-0.32659,0.09066,-0.18931
-1.85,-0.98,1.999,-0.0785,-0.28071,0.30956
-1.564,-1.168,1.999,0.27265,0.13419,0.17575
-1.258,-1.311,1.999,0.15271,0.12007,0.12155
-0.942,-1.414,1.999,0.02766,0.12007,0.17796
-0.676,-1.551,1.999,-0.08641,-0.30178,-0.32664
-0.409,-1.678,1.999,-0.18735,0.15273,-0.12015
-0.066,-1.791,1.999,-0.29095,0.16721,-0.12015
0.244,-1.894,1.999,0.06355,0.10109,-0.12015
0.425,-1.957,1.999,-0.2441,-0.25335,-0.12015
0.652,-1.958,1.999,0.10682,-0.00106,-0.12015
0.881,-1.878,1.999,-0.24457,0.29366,-0.12015
0.991,-1.788,1.999,-0.12015,-0.09636,-0.12015
1.018,-1.686,1.999,-0.12015,0.01151,-0.12015
1.047,-1.591,1.85,-0.12015,0.00662,-0.12015
1.104,-1.508,1.691,-0.12015,-0.04483,-0.12015
1.108,-1.448,1.536,-0.12015,-0.15101,-0.14213
1.055,-1.339,1.386,-0.12015,-0.28346,0.06712
0.988,-1.209,1.26,-0.12015,0.26274,-0.32082
0.94,-1.051,1.057,-0.12015,0.19366,0.00134
0.923,-0.901,0.848,-0.12015,0.14335,-0.26706
0.914,-0.773,0.651,-0.12015,0.00618,0.21952
0.975,-0.633,0.395,-0.13602,-0.19488,0.11425
1.12,-0.503,0.21,0.32758,0.32575,-0.01307
1.212,-0.407,0.078,0.10124,0.32659,-0.25262
1.238,-0.348,0.013,-0.1315,-0.28167,0.16893
1.239,-0.321,-0.01,0.31309,-0.21832,-0.02068
1.272,-0.337,-0.045,0.14851,-0.14419,-0.24648
1.314,-0.352,-0.091,-0.00737,-0.04381,0.1772
1.343,-0.36,-0.117,-0.19256,0.05725,-0.09494
1.348,-0.356,-0.139,0.2754,0.13229,0.21721
1.292,-0.352,-0.127,0.13708,0.20503,-0.12065
1.19,-0.291,-0.199,0.01318,0.26992,0.19608
0.843,-0.132,-0.43,-0.20865,-0.30407,-0.06773
0.456,0.017,-0.632,0.16259,-0.21307,-0.1188
0.214,0.131,-0.745,-0.10786,-0.10384,0.00097
0.059,0.179,-0.759,0.2904,-0.01727,0.18189
0.054,0.138,-0.74,0.05788,0.01425,0.28845
0.157,0.022,-0.676,-0.12456,-0.02689,0.20929
0.264,0.009,-0.662,0.32569,-0.02208,-0.0104
0.191,0.068,-0.612,0.1279,0.04609,-0.29498
-0.069,0.182,-0.601,-0.01989,0.18311,0.22099
-0.458,0.344,-0.655,-0.20844,-0.26676,0.22839
-0.798,0.542,-0.712,0.23525,-0.07882,-0.28964
-1.136,0.694,-0.745,-0.00109,0.10416,-0.08666
-1.386,0.829,-0.774,-0.29392,0.14531,0.09311
-1.623,0.944,-0.735,0.12007,0.01279,0.16853
-1.934,0.991,-0.599,0.12007,-0.30912,0.15471
-2.0,0.974,-0.383,0.12007,-0.18017,0.19402
-2.0,0.925,-0.162,0.12007,-0.24137,0.28738
-2.0,0.864,0.137,0.12007,-0.27097,-0.2447
-2.0,0.668,0.463,0.12007,-0.20874,-0.18065
-2.0,0.46,0.703,0.12007,-0.06567,0.00714
-2.0,0.263,1.064,0.12007,0.2319,-0.28509
-2.0,0.062,1.381,0.12007,0.12007,0.21911
-2.0,-0.23,1.711,0.12007,0.17519,0.27793
-2.0,-0.683,1.999,0.28677,0.09914,-0.15569
-2.0,-0.747,1.999,-0.23317,-0.07531,-0.00013
-2.0,-0.97,1.999,0.05508,-0.18082,-0.12015
-1.858,-1.053,1.999,0.32347,0.14002,-0.12015
-1.772,-1.2,1.999,-0.02028,0.243,-0.12015
