X,Y,Z,ROLL,PITCH,YAW
-0.375,0.053,1.084,0.06312,0.1548,-0.01664
-0.355,0.058,1.026,0.07664,0.12587,-0.01206
-0.369,0.049,0.977,0.05618,0.08969,-0.01312
-0.339,0.06,0.958,0.02564,0.05862,-0.01923
-0.345,0.08,0.937,-0.01511,0.03587,-0.00824
-0.343,0.073,0.869,-0.06977,0.03381,0.00511
-0.303,0.071,0.886,-0.13992,0.00259,0.00557
-0.328,0.079,0.924,-0.21557,-0.12549,0.00297
-0.31,0.064,0.929,-0.20045,-0.13,0.00328
-0.333,0.072,0.954,-0.18572,-0.10748,7e-05
-0.308,0.053,0.983,-0.15847,-0.06893,0.02328
-0.321,0.056,0.966,-0.14206,-0.01412,0.02954
-0.273,0.06,0.908,-0.18633,0.03488,0.02366
-0.303,0.048,1.028,-0.17389,0.02076,0.00274
-0.354,-0.016,1.039,-0.14549,0.01458,-0.00541
-0.353,-0.019,0.998,-0.13045,-0.03847,-0.04358
-0.295,-0.014,0.951,-0.15908,-0.09702,-0.09152
-0.301,0.012,0.915,-0.20877,-0.13931,-0.12419
-0.315,0.029,0.882,-0.24625,-0.15419,-0.12526
-0.323,0.046,0.858,-0.27702,-0.11587,-0.11557
-0.311,0.031,0.944,-0.27725,-0.01045,-0.09709
-0.317,0.012,0.978,-0.23366,0.05603,-0.08076
-0.298,0.013,0.851,-0.22717,0.1361,-0.06954
-0.281,0.013,0.825,-0.23152,0.28091,-0.05351
-0.29,-0.002,0.917,-0.18404,-0.25201,-0.02564
-0.437,-0.019,1.033,-0.11,-0.21613,0.02763
-0.509,-0.057,1.085,-0.01,-0.18918,0.08885
-0.53,-0.056,1.153,0.06,-0.2904,0.11526
-0.467,-0.124,1.17,0.14709,0.23717,0.12
-0.381,-0.067,1.065,0.15625,0.06725,0.07435
-0.365,-0.024,1.096,0.08969,-0.08854,0.04251
-0.324,0.003,1.073,0.05458,-0.2316,0.02137
-0.292,0.048,0.935,-0.00824,-0.27984,-0.0058
-0.296,0.058,0.93,-0.05106,-0.2774,-0.00122
-0.306,0.045,0.895,-0.08236,-0.26083,-0.01916
-0.245,0.048,0.843,-0.12633,-0.24106,-0.05045
-0.252,0.029,0.903,-0.13381,-0.2148,-0.09618
-0.336,0.025,1.0,-0.08374,-0.14549,-0.10786
-0.435,-0.016,1.087,-0.00847,-0.09236,-0.10328
-0.438,-0.041,1.134,0.10213,-0.06358,-0.09213
-0.432,0.014,1.072,0.16053,-0.11442,-0.0958
-0.434,-0.02,0.925,0.14916,-0.14961,-0.03916
-0.356,0.078,0.901,0.0816,-0.19473,0.00625
-0.34,0.065,0.994,0.06022,-0.17885,0.05381
-0.291,0.033,1.05,0.09816,-0.13022,0.08633
-0.24,0.0,1.026,0.12717,-0.07633,0.07984
-0.351,0.037,1.084,0.15877,-0.05519,0.08045
-0.402,0.045,1.085,0.18709,-0.04053,0.09404
