X,Y,Z,ROLL,PITCH,YAW
-0.352,0.154,1.177,-0.20343,-0.17546,-0.25414
-0.322,0.27,0.755,0.17748,0.24068,0.25687
-0.418,0.18,0.814,-0.07687,-0.21567,0.26259
-0.402,0.062,1.016,-0.08755,-0.25086,0.19786
-0.416,0.109,1.078,-0.07099,0.27824,0.13931
-0.39,0.083,1.028,-0.07793,0.21938,0.08763
-0.366,0.087,0.997,-0.10473,0.19099,0.009
-0.393,0.095,1.017,-0.11862,0.14832,-0.04755
-0.403,0.091,1.064,-0.10396,0.03045,-0.12152
-0.418,0.103,1.033,-0.07251,-0.16503,-0.20137
-0.444,0.166,1.004,-0.01473,-0.28916,-0.17305
-0.373,0.232,0.848,0.01969,-0.30412,-0.09786
-0.37,0.284,0.778,-0.00503,-0.23244,-0.01038
-0.374,0.252,0.812,-0.04244,-0.16374,0.06122
-0.27,0.206,0.815,-0.08053,0.09099,0.12412
-1.058,0.122,0.988,-0.23702,0.30557,0.23282
-0.177,0.202,0.57,-0.1387,0.08961,0.039
-0.003,-0.124,0.86,-0.25786,-0.09834,0.12938
-0.472,0.066,1.127,0.09091,0.10534,0.01534
-0.475,0.176,1.01,0.02167,0.18404,0.03236
-0.565,0.081,1.123,0.09946,-0.05312,0.07297
-0.457,0.191,0.827,0.03,0.13137,0.09022
-0.339,0.18,0.724,-0.02885,0.29717,0.12297
-0.348,0.099,0.829,-0.05557,0.27633,0.09091
-0.284,0.053,0.823,-0.10687,0.31045,0.00068
-0.326,0.108,0.857,-0.13748,0.32625,-0.03679
-0.405,0.156,0.913,-0.11664,0.26076,-0.00801
-0.397,0.123,0.865,-0.09229,-0.32605,0.02793
-0.337,0.16,0.881,-0.11183,-0.07491,0.1087
-0.367,0.118,0.826,-0.03664,-0.02842,0.17656
-0.328,0.131,0.894,0.02419,-0.19735,0.21824
-0.486,0.093,0.808,0.0029,0.04496,0.09015
-0.407,0.023,0.92,-0.06374,-0.14091,-0.04427
-0.347,0.06,0.861,-0.02404,0.29025,-0.17549
-0.307,0.107,0.788,-0.06793,0.18987,-0.2729
-0.285,0.114,0.712,-0.11679,0.1746,0.32025
-0.238,0.095,0.674,-0.20152,0.27185,0.26155
-0.239,0.058,0.709,-0.23007,-0.31404,0.21697
-0.233,0.013,0.736,-0.23297,-0.31412,0.153
-0.212,-0.026,0.752,-0.25343,-0.29015,0.07315
-0.246,-0.072,0.88,-0.22381,0.30376,0.00605
-0.274,-0.11,0.947,-0.18633,0.27682,-0.0286
-0.277,-0.154,1.033,-0.11931,0.25491,-0.0525
-0.3,-0.2,1.097,-0.04244,0.21399,-0.11631
-0.178,-0.29,1.168,0.05847,0.13407,-0.22433
-0.207,-0.113,1.081,0.07335,0.00712,-0.32143
-0.31,-0.038,1.085,0.08427,-0.21693,0.32149
-0.234,-0.041,0.924,0.08213,0.20721,0.2624
-0.285,-0.086,0.711,-0.0116,-0.1837,0.19462
-0.216,-0.024,0.637,-0.10725,-0.29324,0.07034
-0.292,0.029,0.629,-0.19381,-0.22187,0.09202
-0.354,0.062,0.708,-0.24679,-0.12836,0.20668
-0.38,0.107,0.745,-0.28816,-0.03462,-0.31051
-0.407,0.143,0.691,0.30613,0.12004,-0.10326
-0.521,0.075,0.574,0.20521,0.30004,0.10972
-0.555,-0.018,0.392,-0.10891,-0.1725,-0.27267
-0.193,0.032,0.599,-0.32601,-0.00395,-0.29824
-0.137,-0.056,0.856,-0.26151,-0.00028,0.18193
-0.152,-0.187,1.122,0.07453,-0.01074,0.01453
-0.33,-0.187,1.107,-0.20122,0.03956,0.00995
-0.407,-0.145,0.914,-0.13213,0.04338,0.07017
-0.473,-0.179,0.862,-0.23938,0.07598,0.08369
-0.562,-0.191,0.937,-0.32717,0.08865,0.07086
-0.633,-0.226,1.012,0.32285,0.03109,0.06903
-0.848,-0.276,1.126,0.28918,-0.01166,0.07582
-1.091,-0.25,1.376,-0.32381,0.00506,0.19269
