X,Y,Z,ROLL,PITCH,YAW
-0.706,0.022,0.796,-0.01931,0.26603,0.02618
-0.669,0.019,0.785,-0.05931,0.18816,0.01122
-0.668,0.024,0.799,-0.0703,0.13847,-0.00748
-0.651,0.031,0.814,-0.06297,0.1003,-0.01312
-0.648,0.05,0.795,-0.04007,0.08877,0.01694
-0.656,0.081,0.785,-0.01007,0.12106,0.06297
-0.641,0.088,0.75,0.00633,0.17061,0.09625
-0.624,0.071,0.755,0.03511,0.23389,0.12938
-0.634,0.078,0.714,0.03839,0.29908,0.1603
-0.603,0.071,0.72,0.02595,-0.29941,0.1619
-0.585,0.06,0.711,0.01251,-0.22972,0.15061
-0.566,0.001,0.738,0.00641,-0.16567,0.11847
-0.571,-0.023,0.756,0.04977,-0.07063,0.07206
-0.647,0.024,0.733,0.08198,-0.0343,0.03503
-0.646,-0.008,0.783,0.09358,-0.04674,-0.01526
-0.65,0.041,0.722,0.05106,-0.14025,-0.05152
-0.743,0.107,0.738,0.00503,-0.26048,-0.05274
-0.682,0.07,0.691,-0.00175,-0.24056,-0.02381
-0.619,0.056,0.679,0.02213,-0.10323,-0.00068
-0.479,-0.008,0.848,0.10206,-0.32134,0.00748
-0.506,0.022,0.746,0.26763,-0.24576,0.10183
-0.634,0.092,0.692,0.2474,-0.18714,0.12847
-0.84,0.195,0.673,0.12664,0.21586,0.08244
-1.121,0.04,0.539,0.07763,-0.24254,0.11839
-0.879,0.041,0.708,0.01984,-0.26628,0.00778
-0.802,0.056,0.657,0.07702,-0.32666,-0.02206
-0.786,0.123,0.523,0.06824,0.2861,-0.00847
-0.811,0.077,0.415,-0.01083,-0.25857,0.02015
-0.778,0.089,0.489,-0.04091,-0.16063,0.03541
-0.834,0.125,0.545,-0.06465,-0.09491,0.12282
-0.825,0.123,0.574,-0.06709,-0.02712,0.20839
-0.839,0.12,0.53,-0.05809,0.0354,0.28022
-0.868,0.14,0.5,-0.05603,0.11296,-0.31666
-0.795,0.074,0.528,-0.07809,0.20944,-0.29727
-0.776,-0.012,0.615,-0.00328,0.21128,-0.30002
-0.657,0.006,0.619,0.03083,0.13021,0.26229
-0.645,-0.017,0.624,0.01709,0.01471,0.1474
-0.625,-0.038,0.62,0.05732,-0.01086,0.05541
-0.689,0.072,0.65,0.12946,-0.05224,0.02137
-0.722,0.072,0.639,0.20877,-0.00643,0.04045
-0.73,0.064,0.556,0.28519,0.06357,0.06389
-0.833,0.079,0.568,-0.31559,0.1941,0.08687
-0.907,0.074,0.647,-0.2472,0.32502,0.08198
-0.931,0.009,0.574,-0.30552,0.18471,0.07862
-0.872,0.027,0.531,0.27038,0.03983,-0.02511
-0.894,0.137,0.556,0.21274,-0.09758,-0.07374
-0.934,0.081,0.552,0.20206,-0.13987,-0.03671
-0.959,0.216,0.479,0.1958,-0.19292,0.02725
-0.899,0.209,0.403,0.19335,-0.16926,0.06152
-0.827,0.101,0.383,0.16534,-0.08567,0.09076
-0.823,0.075,0.44,0.1777,-0.02536,0.07206
-0.887,0.107,0.477,0.17244,-0.09277,0.0461
-0.953,0.065,0.539,0.15969,-0.23071,0.01122
-1.009,0.056,0.57,0.18916,0.11931,-0.03656
-1.024,0.082,0.562,0.19206,-0.07007,-0.04877
-1.013,0.075,0.553,0.2103,-0.24732,-0.05282
-1.005,0.105,0.421,0.19351,0.30712,-0.0548
-1.057,0.165,0.433,0.16832,0.25773,-0.03809
-1.113,0.173,0.479,0.159,0.19124,-0.00076
-1.067,0.153,0.512,0.1603,0.12208,0.04557
-1.027,0.169,0.482,0.14541,0.04414,0.06893
-0.923,0.106,0.45,0.12534,0.00804,0.07641
-0.907,0.174,0.501,0.12465,-0.04441,0.05572
-0.871,0.135,0.504,0.12832,-0.067,0.07534
-0.915,0.164,0.552,0.12625,-0.14578,0.08351
-0.889,0.144,0.611,0.13908,-0.24135,0.09877
-0.873,0.131,0.618,0.15572,0.28996,0.09854
-0.819,0.144,0.618,0.07404,0.07576,0.05099
-0.737,0.122,0.701,-0.0132,-0.1776,-0.0245
-0.777,0.143,0.662,-0.15854,-0.07163,-0.13641
-0.746,0.067,0.388,0.29659,0.12007,-0.20664
-0.407,0.001,0.257,0.14766,0.12007,0.21567
-0.147,-0.058,0.111,-0.06425,0.12007,-0.12235
-0.151,-0.039,0.201,-0.07639,0.12007,0.22523
-0.332,0.011,0.304,0.01651,0.12007,0.02164
-0.474,0.095,0.277,0.05269,0.12007,-0.07531
-0.61,0.153,0.207,-0.04044,0.12007,-0.09729
-0.804,0.225,0.166,-0.19761,0.12007,-0.03683
-1.001,0.254,0.166,-0.31761,0.12007,0.16034
-1.15,0.32,0.147,0.09943,0.12007,0.04613
-1.313,0.316,0.187,-0.14714,0.12007,-0.02267
-1.249,0.215,0.209,0.29967,0.12007,-0.1872
-1.086,0.039,0.244,0.09944,0.12007,0.11761
-0.987,-0.123,0.385,-0.05758,0.12007,-0.30569
-0.97,-0.241,0.607,-0.11811,0.17366,-0.10103
-1.014,-0.308,0.912,-0.08979,0.3248,0.06935
-1.242,-0.373,1.149,-0.03117,0.29694,0.22905
-1.315,-0.429,1.25,0.03402,0.18915,-0.26975
-1.375,-0.442,1.32,0.07288,0.12007,-0.10013
-1.322,-0.489,1.352,0.12082,0.12007,0.10369
-1.151,-0.548,1.355,0.19891,0.12007,0.30995
-0.963,-0.671,1.433,0.30402,0.12007,-0.17351
-0.788,-0.78,1.522,-0.20775,0.12007,-0.12015
-0.616,-0.927,1.676,0.00072,0.12007,-0.12015
-0.45,-1.037,1.837,0.31095,0.12007,-0.12015
-0.312,-1.121,1.93,-0.00112,0.13244,-0.12015
-0.149,-1.198,1.949,-0.24488,0.22999,-0.12015
0.033,-1.23,1.923,0.16885,-0.20712,-0.12015
0.146,-1.216,1.893,-0.09704,0.00311,-0.12015
0.258,-1.178,1.847,0.23914,0.18196,-0.12015
0.27,-1.175,1.852,-0.11874,-0.30699,-0.12015
0.311,-1.189,1.887,0.16958,-0.18157,-0.12015
0.338,-1.192,1.854,-0.19746,-0.15462,-0.19572
0.42,-1.151,1.76,0.06063,-0.15966,-0.3077
0.494,-1.127,1.63,0.28735,-0.11408,0.27995
0.571,-1.082,1.509,-0.17091,0.03973,0.18414
0.628,-1.023,1.434,-0.12015,0.24462,0.11529
0.678,-0.945,1.376,-0.12015,-0.19715,0.03811
0.697,-0.893,1.355,-0.12015,-0.01479,-0.03937
0.743,-0.828,1.382,-0.12015,0.15201,-0.10715
0.767,-0.789,1.411,-0.12015,0.28422,-0.12937
0.736,-0.785,1.384,-0.12015,-0.14259,-0.16746
0.724,-0.758,1.266,-0.12015,0.09,-0.17181
0.744,-0.708,1.135,-0.12015,0.28511,-0.18196
0.76,-0.66,1.03,-0.12015,-0.24384,-0.19601
0.762,-0.616,0.909,-0.12015,-0.11498,-0.25036
0.74,-0.551,0.852,-0.12015,-0.07071,0.29263
0.697,-0.431,0.847,-0.12015,-0.13766,0.13767
0.641,-0.331,0.832,-0.12015,-0.2746,0.0205
0.648,-0.299,0.804,-0.12015,0.23488,-0.07256
0.71,-0.348,0.65,-0.12015,0.30061,-0.19943
0.893,-0.41,0.527,-0.12015,-0.12674,0.27776
1.024,-0.41,0.406,-0.12015,0.25212,0.12067
1.038,-0.256,0.282,-0.12015,0.06523,0.09303
1.003,-0.053,0.263,-0.12015,-0.10509,0.20769
0.944,0.049,0.294,-0.12015,-0.16144,-0.25752
0.774,0.112,0.272,-0.12015,-0.12015,0.03004
0.82,0.071,0.153,-0.12015,-0.12015,0.24851
0.877,0.007,0.052,-0.12015,-0.12015,0.29821
0.94,-0.049,0.066,-0.12015,-0.12015,0.21935
0.967,-0.004,0.079,-0.12015,-0.12015,0.11279
1.015,0.052,0.143,-0.12015,-0.12015,0.02386
1.06,0.091,0.121,-0.12015,-0.12015,-0.09515
1.02,0.179,0.074,-0.12015,-0.12015,-0.1763
0.916,0.258,0.0,-0.12015,-0.12015,-0.21156
0.792,0.314,-0.021,-0.12015,-0.12015,-0.2479
0.758,0.322,-0.037,-0.12015,-0.12015,-0.30859
0.75,0.266,-0.07,-0.12015,-0.12015,0.21105
