X,Y,Z,ROLL,PITCH,YAW
-0.701,0.061,0.854,0.03274,-0.25682,0.06274
-0.508,0.007,0.782,-0.00809,-0.21849,0.04877
-0.579,0.081,0.774,0.00748,0.28541,0.09251
-0.574,0.039,0.776,0.00183,-0.29964,0.1274
-0.517,0.021,0.756,0.01312,-0.16972,0.13106
-0.514,0.046,0.76,0.02396,-0.03017,0.17832
-0.532,0.024,0.761,0.05007,0.09013,0.22061
-0.544,0.045,0.729,0.04824,-0.0046,0.19984
-0.411,-0.096,0.81,-0.08389,-0.28515,0.16809
-0.624,0.052,0.925,0.05282,0.04983,0.10389
-0.687,-0.016,0.852,0.0829,-0.09369,0.09435
-0.706,0.011,0.813,0.08389,-0.11536,0.08793
-0.586,0.037,0.762,0.08732,-0.06453,0.11358
-0.57,0.054,0.693,0.02984,0.01822,0.12633
-0.663,0.074,0.677,-0.03175,0.0099,0.10396
-0.722,0.093,0.77,-0.11206,-0.20162,0.02977
-0.681,0.056,0.812,-0.11007,-0.30636,-0.01274
-0.586,0.067,0.819,-0.0777,0.24725,-0.02526
-0.621,0.093,0.793,-0.03091,0.2016,0.00931
-0.62,0.067,0.744,-0.02419,0.27862,0.04832
-0.662,0.063,0.8,0.00946,-0.30628,0.1019
-0.441,-0.096,0.851,0.02557,0.01746,0.15595
-0.245,-0.19,1.422,0.06725,0.04723,0.17198
-0.62,-0.006,0.742,0.09343,0.02891,0.05396
-0.693,0.1,0.713,-0.09786,-0.19369,-0.14977
-0.844,0.164,0.82,-0.07007,0.15541,-0.21511
-0.904,0.225,0.873,-0.08267,-0.08267,-0.23167
-0.737,0.208,0.756,-0.07969,0.0,-0.10381
-0.748,0.185,0.705,-0.10183,0.15938,-0.01725
-0.755,0.096,0.776,-0.14541,0.26541,-0.01633
-0.752,-0.018,0.927,-0.09435,0.28793,-0.06396
-0.759,-0.064,1.027,0.01175,0.1645,-0.22954
-0.736,-0.067,1.066,0.09687,0.04618,0.29346
-0.807,0.017,1.097,0.18038,-0.06549,0.21956
-0.937,0.115,1.096,0.24267,-0.15564,0.2259
-1.037,0.005,1.132,0.3274,-0.24648,-0.3129
-1.084,-0.04,1.1,-0.31872,-0.2032,-0.23893
-1.161,0.133,1.059,-0.29674,-0.18213,-0.21969
-1.198,0.041,1.19,-0.21277,-0.18587,-0.14984
-1.334,0.023,1.112,-0.20277,-0.05778,0.00091
-1.107,0.046,1.16,-0.11636,0.07236,0.04748
-1.206,0.085,1.282,-0.04743,0.24473,0.16908
-1.154,0.046,1.44,0.04151,-0.27964,0.2777
-0.975,-0.114,1.632,0.1657,-0.04384,-0.32071
-1.17,-0.123,1.6,0.28135,-0.02315,-0.17911
-1.154,0.081,1.517,-0.25553,-0.23676,-0.06384
-0.828,0.516,1.427,-0.24424,0.07441,-0.23346
-0.89,0.238,1.241,-0.18179,-0.26384,-0.28178
-0.975,0.363,1.095,-0.12439,0.14778,0.2345
-1.071,0.425,1.063,-0.12492,-0.0545,0.12824
-1.076,0.431,1.023,-0.11294,-0.1874,0.08389
-1.034,0.346,0.977,-0.07683,-0.28435,0.00961
-0.991,0.325,0.974,-0.05317,0.27399,-0.11381
-1.003,0.377,1.045,-0.02805,0.2314,-0.17923
-1.071,0.461,1.177,0.0263,0.32231,-0.1077
-1.104,0.432,1.296,0.13699,-0.15305,0.05702
-1.058,0.37,1.337,0.29584,0.13381,0.25274
-1.007,0.303,1.284,-0.28066,0.30603,-0.27201
-0.905,0.233,1.126,-0.25891,-0.26926,-0.2375
-0.917,0.152,1.016,0.3266,-0.26598,-0.26682
-0.964,0.033,0.993,0.28202,0.28106,0.30847
-1.06,0.018,0.983,0.2824,0.10931,0.24358
-1.112,0.064,0.975,0.32637,0.02679,0.26877
-1.055,0.094,0.921,-0.28624,0.03038,-0.30514
-0.939,0.088,0.845,-0.27257,0.06977,-0.24178
-0.787,0.07,0.767,-0.2741,0.06961,-0.22766
-0.642,0.048,0.683,-0.2786,0.02923,-0.2717
-0.547,-0.02,0.604,-0.28731,-0.04946,0.30847
-0.442,-0.087,0.522,-0.267,-0.1048,0.21702
-0.307,-0.079,0.284,-0.24754,-0.04374,0.10351
-0.271,-0.051,0.18,-0.27822,0.07351,0.08015
-0.293,0.004,0.112,-0.29685,0.1787,0.08648
-0.398,0.036,0.075,-0.29448,0.27404,0.14572
-0.519,0.074,-0.097,0.29149,-0.31712,0.24725
-0.574,0.046,-0.272,0.08889,0.31099,-0.31323
-0.559,0.032,-0.361,-0.18744,0.25312,-0.22636
-0.412,0.002,-0.327,0.27807,0.18251,-0.2788
-0.364,-0.005,-0.254,0.16754,0.0416,0.31282
-0.3,0.036,-0.29,0.10532,-0.04458,0.26045
-0.258,0.074,-0.354,0.03822,-0.01778,0.22809
-0.241,0.082,-0.465,-0.1175,0.0548,0.20175
