X,Y,Z,ROLL,PITCH,YAW
-0.298,0.355,0.975,-0.10229,-0.03,0.00129
-0.22,0.333,0.961,-0.06755,0.05381,-0.01183
-0.521,0.448,0.875,-0.15465,-0.18893,0.04664
-0.208,0.34,0.998,-0.1587,-0.09083,-0.03885
-0.227,0.33,0.899,-0.15641,-0.05702,-0.00442
-0.205,0.355,0.894,-0.2474,-0.03641,-0.01946
-0.185,0.354,0.885,-0.30045,-0.0187,-0.03366
-0.185,0.376,0.888,-0.32099,0.02977,-0.00877
-0.114,0.386,0.904,0.28193,0.05404,-0.01969
-0.209,0.342,0.978,0.32636,0.05076,-0.01587
-0.224,0.35,0.995,-0.22465,0.10763,-0.02587
-0.203,0.325,0.943,-0.10328,0.29206,-0.03183
-0.496,0.367,1.104,-0.13788,-0.1137,0.11396
-0.395,0.405,0.96,0.17236,0.23509,0.13832
-0.399,0.283,1.06,0.14633,0.11883,0.11198
-0.277,0.343,0.91,0.25732,0.29853,0.18412
-0.257,0.431,0.758,0.00885,0.06776,0.22625
-0.219,0.343,0.895,-0.08931,0.10555,0.15297
-0.246,0.345,0.973,-0.14931,-0.05178,0.08099
-0.181,0.25,1.164,-0.1029,-0.19735,-0.09687
-0.27,0.269,1.134,-0.01885,0.29679,-0.23839
-0.295,0.255,1.049,0.02587,0.15076,0.29575
-0.36,0.329,0.957,0.00419,0.05748,0.28475
-0.432,0.368,0.909,0.00488,0.07709,-0.27717
-0.452,0.404,0.802,-0.01641,0.11519,-0.13793
-0.483,0.37,0.849,-0.02381,0.15259,-0.0177
-0.381,0.329,0.893,0.0429,0.20908,0.09557
-0.284,0.349,0.807,0.01671,0.25664,0.1345
-0.237,0.324,0.788,-0.02366,0.22068,0.11572
-0.163,0.309,0.788,-0.05923,0.20854,0.02862
-0.171,0.296,0.851,-0.0361,0.20687,-0.07519
-0.244,0.302,0.835,-0.0287,0.15442,-0.16557
-0.294,0.328,0.921,-0.07595,0.09717,-0.23916
-0.407,0.364,0.947,-0.09633,0.03969,-0.24496
-0.445,0.296,0.953,-0.07183,-0.06068,-0.2577
-0.431,0.32,0.965,-0.04503,-0.14923,-0.27251
-0.474,0.376,0.866,-0.08664,-0.21664,-0.2561
-0.467,0.366,0.857,-0.14641,-0.24045,-0.25824
-0.535,0.366,0.867,-0.16832,-0.22412,-0.23549
-0.644,0.305,0.979,-0.06374,-0.2474,-0.19977
