X,Y,Z,ROLL,PITCH,YAW
-0.477,0.012,0.883,-0.02022,0.02435,-0.03106
-0.49,0.029,0.902,0.0387,-0.16068,-0.03778
-0.483,-0.032,0.835,0.02045,-0.06877,-0.00122
-0.411,-0.032,0.857,0.03091,0.03045,0.00175
-0.472,-0.025,0.911,0.05099,0.10603,0.01916
-0.495,-0.007,0.897,0.05007,0.16679,0.04374
-0.487,-0.012,0.903,0.03816,0.20473,0.08015
-0.449,-0.041,0.898,-0.0029,0.12564,0.0487
-0.439,-0.046,0.875,-0.02389,0.05793,0.01099
-0.481,-0.023,0.898,-0.02038,0.05793,0.04862
-0.481,-0.016,0.866,0.00557,0.069,0.12458
-0.519,-0.039,0.869,0.0387,0.11572,0.19526
-0.659,-0.066,0.883,0.03648,0.24366,0.25221
-0.451,-0.05,0.78,0.01473,-0.27063,0.2303
-0.391,-0.092,0.756,-0.04083,-0.22445,0.11885
-0.22,-0.087,0.717,-0.13931,-0.15162,-0.0019
-0.364,-0.038,0.809,-0.19534,-0.12254,-0.02244
-0.515,-0.077,1.006,-0.16977,-0.29834,-0.02274
-0.442,-0.072,0.902,-0.14984,-0.28674,-0.04801
-0.352,-0.03,0.823,-0.1474,-0.12246,0.03274
-0.913,-0.008,0.9,-0.12404,-0.2775,0.13198
-0.819,-0.056,0.951,-0.0974,0.30641,0.16
-0.661,-0.157,0.925,-0.04832,0.27114,0.14755
-0.574,-0.145,0.946,0.01122,0.21053,0.0848
-0.561,-0.092,0.86,0.01412,0.11427,0.04687
-0.426,-0.08,0.753,-0.00748,-0.01396,-0.04488
-0.287,-0.02,0.613,-0.05687,-0.06526,-0.15435
-0.24,0.071,0.613,-0.13007,-0.07114,-0.22954
-0.302,0.068,0.684,-0.17099,-0.06389,-0.26259
-0.428,0.027,0.87,-0.17801,-0.08687,-0.24305
-0.486,-0.016,0.897,-0.1587,-0.03183,-0.16923
-0.611,-0.003,1.039,-0.11648,-0.09274,-0.09732
-0.645,-0.026,0.953,-0.02007,-0.18511,-0.00839
-0.571,-0.083,0.912,-0.00725,-0.28977,0.00114
-0.464,-0.119,0.849,-0.00877,0.32277,-0.05038
-0.457,-0.139,0.8,-0.01656,0.22613,-0.07702
-0.415,-0.151,0.75,-0.04992,0.18636,-0.11877
-0.446,-0.167,0.714,-0.08984,0.14048,-0.1545
-0.407,-0.168,0.662,-0.11587,0.07995,-0.17908
-0.347,-0.156,0.65,-0.15687,0.05712,-0.19343
-0.39,-0.232,0.697,-0.15977,0.04422,-0.15221
-0.329,-0.214,0.753,-0.15931,0.02895,-0.14633
-0.245,-0.262,0.833,-0.14312,0.01682,-0.19145
-0.138,-0.378,0.894,-0.12725,-0.02975,-0.30793
-0.258,-0.372,0.957,-0.08236,-0.11891,0.2543
-0.21,-0.393,0.947,-0.04198,-0.13326,0.19208
-0.312,-0.337,0.922,-0.02885,-0.08456,0.1862
-0.375,-0.251,0.843,-0.04839,0.05117,0.17399
-0.179,-0.382,0.917,-0.00572,0.24338,0.10636
-0.092,-0.189,0.805,-0.2074,0.10078,0.06888
-0.305,-0.215,0.746,-0.26328,0.25034,-0.01013
-0.368,-0.145,0.66,-0.24137,0.01843,-0.07303
-0.488,-0.137,0.6,-0.28389,0.01592,-0.03776
-0.555,-0.142,0.553,0.28628,0.14233,0.06796
-0.661,-0.13,0.581,0.21369,-0.32708,0.23758
-0.749,-0.122,0.56,0.10552,-0.10044,-0.18702
-1.091,-0.207,0.498,-0.04364,0.13498,0.21748
-0.884,-0.216,0.551,-0.23135,-0.11,-0.0917
-0.853,-0.186,0.69,-0.28723,-0.28002,0.08318
-0.956,-0.272,0.874,-0.1886,0.04387,0.21387
-1.048,-0.319,0.97,-0.02883,0.24005,0.30899
-1.189,-0.301,1.0,0.05781,-0.21905,-0.1979
-1.347,-0.279,1.093,0.06514,-0.05309,0.04149
-1.412,-0.329,1.13,0.01712,0.09668,-0.32418
-1.419,-0.406,1.158,-0.04983,0.27576,-0.10196
-1.41,-0.489,1.188,-0.10051,-0.24135,0.02636
-1.53,-0.456,1.218,-0.0999,-0.13608,0.09529
-1.705,-0.376,1.182,-0.06815,-0.04563,0.17758
-1.827,-0.251,1.087,-0.03998,0.04262,-0.30465
-1.927,-0.116,0.971,-0.04708,0.23735,-0.12015
-2.0,0.0,0.845,-0.13502,-0.12015,-0.12015
-2.0,0.06,0.75,-0.27647,-0.12015,-0.12015
-2.0,0.139,0.625,0.20706,-0.12015,-0.12015
