X,Y,Z,ROLL,PITCH,YAW
1.095,0.276,-0.356,0.23282,-0.30929,0.20471
1.404,0.212,-0.372,0.3045,-0.05166,-0.00758
1.452,0.139,-0.391,-0.16101,-0.24091,-0.1933
1.364,0.17,-0.431,0.10334,0.21114,0.27595
1.284,0.228,-0.378,-0.20553,-0.29361,0.04694
1.119,0.337,-0.272,0.3176,0.08595,-0.09954
0.914,0.209,-1.011,-0.22326,-0.28648,-0.25618
0.917,0.251,-0.886,0.20019,-0.12395,-0.20664
1.087,0.252,-1.12,-0.16387,-0.08989,0.31124
1.275,0.18,-1.391,-0.09212,0.12784,0.28483
1.604,0.032,-1.673,-0.24509,-0.08621,0.00155
1.925,-0.029,-1.705,0.28622,-0.28254,-0.27876
1.999,0.091,-1.874,0.23721,0.31748,0.04424
1.999,0.107,-2.0,0.22454,-0.04292,-0.23065
1.999,0.062,-2.0,0.22897,-0.11088,0.19425
1.999,0.142,-2.0,0.25981,-0.21532,-0.03269
1.783,0.173,-2.0,0.26011,0.01758,-0.25384
1.576,0.11,-2.0,0.12668,0.12445,0.18175
1.381,0.214,-2.0,-0.17805,0.27506,0.12007
1.129,0.4,-2.0,0.07815,-0.12458,0.12007
0.896,0.535,-2.0,-0.27536,0.12832,0.12007
0.649,0.616,-2.0,0.04396,-0.25231,0.12007
0.403,0.71,-2.0,-0.29923,0.16509,0.12007
-0.014,0.701,-2.0,0.11178,-0.15737,0.12007
-0.376,0.619,-2.0,-0.01807,0.13073,0.12007
-0.897,0.602,-2.0,-0.15456,-0.29143,0.12007
-1.36,0.528,-2.0,-0.21899,-0.30135,0.12549
-1.576,0.467,-2.0,0.29996,-0.08843,0.24595
-1.766,0.574,-2.0,0.07508,-0.1275,-0.29369
-2.0,0.806,-2.0,-0.29966,-0.03282,-0.0172
-2.0,0.816,-2.0,0.01647,-0.32152,-0.32286
-2.0,0.606,-1.854,-0.18911,0.2204,-0.0747
-2.0,0.449,-1.659,-0.29781,0.12048,0.18752
-2.0,0.355,-1.458,0.23389,0.00315,-0.1583
-2.0,0.143,-1.208,0.12007,-0.1325,0.18567
-1.967,-0.014,-0.826,0.12007,-0.15067,-0.12045
-1.905,-0.175,-0.497,0.21038,0.03758,0.24175
-1.743,-0.281,-0.294,-0.27414,0.3043,-0.10758
-1.629,-0.29,-0.12,-0.05369,-0.00496,0.2428
-1.554,-0.271,0.06,0.30051,-0.22384,0.06584
-1.529,-0.235,0.122,-0.0976,-0.02124,-0.27204
-1.35,-0.397,0.15,0.06882,-0.00307,-0.19296
-1.18,-0.516,0.307,0.2292,-0.18071,-0.29082
-1.059,-0.419,0.341,-0.2512,0.11969,0.28874
-0.774,-0.445,0.291,-0.09937,-0.27725,0.1895
-0.408,-0.443,0.256,0.02201,0.07307,0.06691
-0.129,-0.352,0.234,0.19269,0.0659,0.01034
0.114,-0.259,0.159,-0.2619,0.22995,-0.01225
0.387,-0.211,0.049,-0.08251,-0.19396,-0.06584
0.558,-0.128,0.02,0.03129,0.05763,-0.1124
0.7,-0.104,0.02,0.13465,0.27732,-0.19042
0.784,-0.085,0.038,0.24503,-0.18514,-0.29317
0.828,-0.069,0.142,-0.26796,-0.03498,0.23715
0.865,-0.049,0.186,-0.10491,-0.0017,0.11151
0.914,0.0,0.158,0.04845,-0.01536,0.00754
0.993,0.017,0.129,0.2399,-0.063,-0.0875
1.092,0.034,0.075,-0.26798,-0.17369,-0.20178
1.212,0.063,-0.015,-0.15317,-0.313,-0.30384
1.333,0.109,-0.115,-0.06569,0.18007,0.19778
1.448,0.146,-0.251,-0.00813,0.09427,0.05167
1.515,0.155,-0.399,-0.00592,0.0987,-0.11671
1.571,0.164,-0.491,0.00157,0.16328,-0.28496
1.609,0.185,-0.551,-0.02019,0.17007,0.19697
1.615,0.178,-0.579,-0.10309,0.05152,-0.01235
1.655,0.128,-0.654,-0.15805,-0.06954,-0.2725
1.703,0.063,-0.644,-0.18195,-0.05267,0.1479
1.657,0.073,-0.672,-0.14347,0.12351,-0.05515
1.567,0.093,-0.758,-0.11134,0.30755,-0.20347
1.47,0.114,-0.879,-0.11385,-0.25491,0.32738
1.394,0.082,-0.974,-0.12347,-0.2214,0.20738
1.388,0.046,-1.062,-0.10477,-0.19422,0.06418
1.264,0.154,-1.288,-0.13042,-0.25636,-0.1233
1.258,0.178,-1.416,-0.16103,0.23106,-0.2101
1.31,0.2,-1.604,-0.23134,0.09282,-0.31895
1.285,0.2,-1.811,0.297,-0.02267,0.20038
1.255,0.232,-1.99,0.12754,-0.21091,0.12007
1.172,0.296,-2.0,-0.10865,0.26414,0.12007
1.054,0.322,-2.0,0.21572,0.19147,0.12007
0.873,0.312,-2.0,-0.07419,0.273,0.12007
0.4,0.342,-2.0,0.27735,-0.26328,0.12007
0.026,0.348,-2.0,0.06605,-0.2829,0.12007
-0.386,0.373,-2.0,-0.18799,0.3159,0.12007
-0.83,0.406,-2.0,0.18355,0.25193,0.12007
-1.265,0.346,-2.0,-0.0837,0.11964,0.12007
-1.583,0.292,-2.0,0.28318,-0.06135,0.12007
-2.0,0.329,-2.0,-0.13613,-0.31151,0.12007
-2.0,0.248,-2.0,0.21274,0.00691,0.15786
-2.0,0.143,-1.941,0.12007,0.14387,-0.30796
-2.0,0.157,-1.597,0.12007,0.20488,-0.02407
-2.0,0.095,-1.234,0.12007,0.12007,-0.28508
-2.0,0.038,-0.783,0.12007,0.12007,0.20149
-2.0,-0.07,-0.401,0.12007,0.12007,0.10025
-2.0,-0.141,-0.095,0.12007,0.12007,-0.03083
-2.0,-0.159,0.328,0.12007,0.12007,-0.10926
-1.976,-0.345,0.692,0.12007,0.12007,0.32761
-1.695,-0.68,0.984,-0.13254,0.22648,-0.13905
-1.667,-0.633,1.288,-0.20805,-0.29697,0.00309
-1.788,-0.455,1.419,-0.29196,0.31824,0.21439
-1.864,-0.443,1.403,0.2233,0.13496,-0.20189
-1.81,-0.487,1.361,0.05389,0.12007,-0.06593
-1.73,-0.45,1.254,-0.05338,0.12007,0.08582
-1.57,-0.551,1.107,-0.29813,0.12007,0.18567
-1.357,-0.663,1.033,0.05592,0.12007,0.15017
-1.211,-0.638,0.816,-0.30234,0.12007,0.14079
-0.998,-0.607,0.66,-0.0254,0.12007,0.15491
-0.783,-0.587,0.481,0.16911,0.12007,0.18934
-0.489,-0.6,0.308,-0.32404,0.12007,0.16598
-0.137,-0.582,0.065,-0.32137,0.12007,0.05231
0.193,-0.431,-0.116,0.21346,0.12007,-0.03471
0.513,-0.415,-0.214,0.06537,0.08891,-0.13921
0.745,-0.499,-0.093,-0.04868,0.29156,-0.30456
0.755,-0.519,0.196,-0.02196,0.3062,0.16546
0.459,-0.484,0.468,0.03285,0.03755,0.04263
0.247,-0.623,0.627,0.17163,0.06267,-0.11752
0.11,-0.784,0.699,-0.29259,-0.22793,0.31578
0.112,-0.813,0.621,-0.12015,-0.06891,0.06845
0.318,-0.845,0.247,-0.12015,0.12179,-0.22949
0.426,-0.693,-0.152,-0.12015,0.05416,0.15717
0.597,-0.495,-0.55,-0.12015,0.29737,-0.00526
0.944,-0.299,-1.21,-0.12015,-0.17335,-0.18145
0.794,0.047,-1.473,-0.12015,0.16105,-0.08541
0.612,0.006,-1.545,-0.17488,0.13821,0.02335
0.512,-0.072,-1.666,0.30094,0.2921,-0.05267
0.233,0.02,-1.759,0.07338,-0.06279,-0.12625
0.048,0.072,-1.916,-0.12677,0.10677,-0.14702
-0.079,0.107,-2.0,-0.19853,0.23404,-0.18312
-0.138,0.251,-2.0,-0.25242,-0.31946,-0.18557
-0.18,0.352,-2.0,0.29981,-0.13433,-0.1548
-0.132,0.401,-2.0,0.15263,0.07538,-0.15656
-0.188,0.564,-2.0,-0.13454,0.17807,-0.21603
-0.338,0.777,-2.0,0.13296,-0.28598,-0.18549
-0.463,0.9,-2.0,-0.3014,0.12007,-0.0903
-0.504,0.916,-2.0,-0.03083,0.12007,0.00709
-0.527,0.874,-2.0,0.3233,0.12007,0.08091
-0.52,0.784,-2.0,0.09193,0.12007,0.11435
-0.503,0.678,-2.0,-0.10746,0.12007,0.08267
-0.625,0.685,-1.71,-0.2996,0.12007,0.07709
-0.817,0.741,-1.35,0.27385,0.12007,0.15534
-1.078,0.718,-1.002,0.26989,0.12007,0.2848
-1.19,0.646,-0.724,-0.3041,0.12007,-0.32124
-1.276,0.589,-0.436,-0.13189,0.12007,-0.32666
-1.418,0.543,-0.194,0.11094,0.12007,-0.32689
-1.461,0.532,-0.144,-0.259,0.12007,-0.30865
-1.345,0.425,-0.245,-0.02847,0.12007,-0.30682
-1.133,0.336,-0.282,0.18679,0.12007,0.32465
-0.891,0.248,-0.29,-0.25109,0.12007,0.23587
-0.705,0.277,-0.322,-0.07437,0.12007,0.15709
-0.61,0.395,-0.324,0.01395,0.12007,0.08748
-0.639,0.541,-0.291,0.00929,0.12007,0.07954
-0.703,0.618,-0.265,-0.04468,0.12007,0.11717
-0.671,0.662,-0.411,-0.14972,0.12007,0.16954
-0.723,0.748,-0.415,-0.303,0.12007,0.26893
-0.794,0.727,-0.277,0.2503,0.14267,-0.29643
-0.81,0.525,-0.131,0.15419,-0.22766,-0.31369
-0.813,0.478,0.077,0.12312,-0.13605,0.29503
-0.734,0.504,0.241,0.16152,-0.1475,0.23832
-0.605,0.499,0.214,0.23709,-0.13407,0.1887
-0.45,0.489,0.009,0.29114,0.02631,0.20068
-0.321,0.502,-0.129,0.29015,-0.23882,0.21748
