X,Y,Z,ROLL,PITCH,YAW
-0.522,0.06,0.802,0.00152,-0.00995,0.15152
-0.944,0.117,1.019,0.03496,-0.32147,0.19641
-0.508,0.076,0.816,0.04137,-0.29384,0.20656
-0.372,0.06,0.788,-0.01335,-0.15712,0.20541
-0.44,-0.002,0.888,0.01954,-0.21109,0.14954
-0.404,-0.038,0.895,0.07503,-0.163,0.07908
-0.345,-0.022,0.881,-0.08664,0.29693,0.08343
-0.751,0.05,1.083,0.0,-0.07552,0.05335
-0.605,-0.122,0.943,0.02519,-0.19491,-0.02305
-0.428,0.019,0.785,0.03328,-0.10727,-0.02679
-0.565,0.053,0.833,0.06435,-0.09804,0.01839
-0.754,0.085,0.792,0.08908,-0.01231,0.11297
-0.695,0.057,0.725,-0.01564,0.23647,0.1716
-0.735,0.078,0.813,-0.09717,0.23715,0.18603
-0.758,0.039,0.918,-0.06946,-0.09582,0.11931
-0.605,0.094,0.811,-0.06778,-0.14804,0.1
-0.587,0.11,0.79,-0.07114,-0.23155,0.10954
-0.631,0.126,0.751,-0.05618,-0.3272,0.12251
-0.668,0.134,0.722,-0.05007,0.20755,0.12236
-0.641,0.046,0.717,-0.08251,0.17633,0.12221
-0.543,-0.024,0.836,-0.06824,0.19137,0.05763
-0.495,-0.076,0.838,-0.02984,0.11984,-0.09404
-0.531,0.01,0.811,-0.0003,0.06015,-0.17671
-0.542,0.115,0.735,-0.02816,0.03702,-0.19305
-0.539,0.154,0.697,-0.07366,0.06679,-0.15778
-0.603,0.207,0.68,-0.14984,0.15374,-0.0429
-0.663,0.14,0.729,-0.17809,0.25053,0.06763
-0.717,0.098,0.753,-0.22305,-0.2917,0.17847
-0.674,-0.012,0.842,-0.22908,-0.30918,0.14755
-0.662,-0.088,0.944,-0.18603,0.22656,0.03145
-0.671,-0.086,1.007,-0.11038,0.06175,-0.10877
-0.671,-0.078,1.001,-0.03137,-0.09854,-0.2487
-0.674,-0.005,0.912,0.01984,-0.26694,0.29552
-0.703,0.084,0.867,0.02305,-0.32221,0.24697
-0.716,0.128,0.866,0.01549,0.29788,0.23147
-0.753,0.098,0.896,0.01442,0.26346,0.22949
-0.741,0.194,0.939,0.0177,0.18933,0.17307
-0.76,-0.02,1.054,0.04854,0.10651,0.14727
-0.772,-0.012,1.1,0.11129,0.05849,0.08369
-0.792,0.048,1.152,0.15625,0.05697,0.08712
-0.862,0.052,1.222,0.2216,0.13918,0.18109
-0.931,0.083,1.27,0.29114,0.28735,0.29651
-0.797,0.261,1.289,0.32435,-0.02175,-0.24633
-0.85,0.036,1.398,-0.27605,0.10076,-0.06923
-1.01,0.285,1.188,-0.21445,0.32725,0.07061
-0.862,0.114,1.266,-0.20208,-0.14155,0.13473
-0.919,0.163,1.231,-0.21842,0.13128,0.20694
-0.935,0.237,1.297,-0.22605,0.2828,0.28809
-0.833,0.413,1.127,-0.20827,0.19212,0.31206
-1.025,0.427,0.994,-0.27132,-0.16895,-0.31781
-0.947,0.214,1.101,-0.10842,0.21137,0.29137
-1.03,0.237,1.103,-0.00911,0.11694,0.22641
-1.017,0.253,1.121,0.02883,0.00572,0.1729
-0.959,0.184,1.223,0.17196,-0.0677,0.09488
-0.902,0.128,1.281,-0.31546,-0.11816,0.00343
-0.879,0.147,1.301,-0.16309,-0.14129,-0.09717
-0.854,0.214,1.314,-0.05072,-0.1561,-0.18748
-0.879,0.218,1.326,0.07248,-0.2074,-0.26389
-0.927,0.236,1.331,0.1992,-0.05641,-0.21343
-0.904,0.312,1.195,0.2524,0.24641,-0.07427
-0.939,0.376,1.091,0.18752,-0.2033,0.00198
-1.088,0.444,1.065,0.1521,-0.12842,0.11755
-1.176,0.517,1.056,0.13821,-0.13521,0.27358
-1.198,0.498,0.984,0.07095,-0.1417,-0.19147
-1.157,0.431,0.958,-0.0495,-0.12277,-0.03552
-1.145,0.331,1.062,-0.135,-0.04628,0.12761
-1.105,0.195,1.195,-0.14607,0.08746,-0.325
